"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
201412,1.006715,2.233301,0.746074,
201501,1.050768,2.044998,0.855826,
201502,0.840615,1.936828,0.705920,
201503,1.000514,2.107850,0.711673,
201504,0.890869,2.105097,0.697906,
201505,1.021073,2.143970,0.722391,
201506,1.128434,2.161387,0.871363,
201507,1.160414,2.332814,0.918168,
201508,1.114728,2.313830,0.711378,
201509,1.085033,2.248109,0.760691,
201510,1.162698,2.314777,0.703855,
201511,1.067559,2.018370,0.705724,
201512,1.040147,1.918928,0.737829,
201601,0.859595,1.993976,0.709017,
201602,0.626418,1.918980,0.607197,
201603,0.760943,2.217263,0.644193,
201604,0.415662,2.149940,0.644565,
201605,0.561398,2.187218,0.625812,
201606,1.041204,2.157054,0.781473,
201607,1.139856,2.359543,0.883759,
201608,1.098622,2.316605,0.861329,
201609,1.148824,2.106409,0.984927,
201610,0.988760,2.043344,0.988371,
201611,0.987394,2.049590,0.955563,
201612,1.191424,2.116232,0.997259,
201701,1.188576,2.007860,1.034274,
201702,0.837105,1.909012,0.913327,
201703,0.838422,2.162165,0.968109,
201704,0.938502,2.061363,0.868426,
201705,1.142326,2.258588,0.998140,
201706,1.111795,2.179401,1.053746,
201707,1.076366,2.307195,1.245120,
201708,1.094368,2.355387,1.168977,
201709,1.131699,2.152710,1.111434,
201710,1.059467,2.163699,0.937303,
201711,0.993825,2.103659,1.043574,
201712,0.981338,2.294758,0.975907,
201801,0.970334,2.001821,1.064228,
201802,0.918417,1.954684,0.904778,
201803,0.355302,2.099818,0.792444,
201804,0.269188,2.055516,0.728520,
201805,0.843689,2.155056,0.869911,
201806,0.979228,2.064092,0.984791,
201807,1.132471,2.260284,1.111102,
201808,1.037220,2.336000,1.014664,
201809,1.164375,2.185582,1.059281,
201810,0.805159,2.219017,0.900456,
201811,0.911361,2.042133,0.953334,
201812,0.988748,2.158992,0.858817,
201901,0.964953,2.081101,1.004325,
201902,0.600747,1.869971,0.814664,
201903,0.576013,2.142008,0.801497,
201904,0.526146,2.270470,0.914376,
201905,0.346245,2.363352,1.043283,
201906,0.537790,2.139975,1.106799,
201907,0.749938,2.429592,1.181213,
201908,0.111095,2.280293,1.064192,
201909,0.054849,2.037385,1.063452,
201910,0.298101,2.257642,1.151921,
201911,0.144761,2.197770,1.046291,
201912,0.115783,2.137289,0.933066,
202001,0.133477,2.154662,1.273397,
202002,0.030863,2.012840,1.034111,
202003,0.017702,1.832282,1.011694,
202004,0.003105,1.289776,0.723365,
202005,0.022595,1.687276,0.738656,
202006,0.011311,1.830961,0.702488,
202007,0.103704,2.156968,0.750721,
202008,0.374526,2.142493,1.234108,
202009,0.595955,2.071363,1.293275,
202010,0.250348,2.157213,1.175380,
202011,0.631013,1.821507,1.131754,
202012,0.242445,2.050749,0.942707,
202101,0.244056,1.703390,1.094640,
202102,0.039625,1.568386,0.736464,
202103,0.045335,1.791759,0.992685,
202104,0.177698,1.969810,1.091129,
202105,0.050708,2.062518,0.729700,
202106,0.055257,2.006674,1.076120,
202107,0.105994,2.024850,0.899768,
202108,0.052086,2.163713,0.910376,
202109,0.090878,2.042036,1.062279,
202110,0.060960,2.097885,0.971922,
202111,0.111825,2.211984,1.068405,
202112,0.003444,2.174052,0.943140,
202201,0.031760,1.814605,1.093069,
202202,0.023715,1.903518,0.917803,
202203,0.026434,2.217562,0.987655,
202204,0.030135,1.802450,0.845314,
202205,0.018173,2.622528,0.922215,
202206,0.019564,2.019552,0.996886,
202207,0.010759,2.133102,1.025256,
202208,0.012432,2.641494,0.976322,
202209,0.018673,2.104223,0.939203,
202210,0.012861,1.936354,0.915513,
202211,0.022725,1.830431,0.968292,
202212,0.017176,1.889094,0.769189,
202301,0.014377,2.075523,0.683199,
202302,0.006109,1.887472,0.849491,
202303,0.011684,2.313411,0.701519,
202304,0.006974,2.080249,0.600276,
202305,0.018600,2.316306,0.606237,
202306,0.018142,1.974620,0.772752,
202307,0.005056,2.310550,0.819373,
202308,0.004497,2.101800,0.724820,
202309,0.007356,1.999520,0.781723,
202310,0.011967,2.155830,0.631497,
202311,0.011871,1.974659,0.632386,
202312,0.016280,2.056937,0.646435,
202401,0.005196,1.953102,0.721656,
202402,0.008886,1.875456,0.651118,
202403,0.010332,1.676757,0.599134,
202404,0.010346,2.213891,0.486163,
202405,0.006791,2.212473,0.480364,
202406,0.007251,2.066502,0.458842,
202407,0.011475,2.289325,0.530911,
202408,0.003241,2.271783,0.501986,
202409,0.011088,2.043809,0.565300,
202410,0.007235,2.225704,0.585419,
202411,0.005545,2.069214,0.621956,
202412,0.008972,2.110764,0.699998,
202501,0.006840,1.885218,0.784193,
202502,0.009428,1.872986,0.555871,
202503,0.012463,2.027957,0.648142,
202504,0.008623,2.024139,0.508210,
202505,0.009959,2.237160,0.667558,
202506,0.007274,2.148077,0.591638,
202507,0.004579,2.271751,0.634670,
202508,0.003048,2.150600,0.592814,
202509,0.004124,2.079500,0.666495,
202510,0.005216,2.305955,0.695162,
202511,0.004763,1.911832,0.692856,
202512,0.003982,2.115527,0.668208,
202601,0.005443,2.013616,0.771216,
202602,0.006921,1.900373,0.782135,
202603,0.008560,2.310866,0.691056,
202604,0.008458,1.970500,0.587128,
202605,0.008958,2.049885,0.574638,
202606,0.006958,2.284208,0.550671,
202607,,,0.587284,
202608,,,0.522471,
202609,,,,
202610,,,,
202611,,,,
202612,,,,
