"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2013,,,,,,,,,,,,,43.428804,43.334490,43.366907,43.566652,43.564399,43.634573,43.639648,43.637695,43.637730,43.648144,43.648143
2014,,,,,,,,,,,,,,42.924205,42.878940,43.079955,43.076225,43.058428,43.060100,43.058092,43.055621,43.078924,43.078924
2015,,,,,,,,,,,,,,,47.204753,47.365842,47.310281,47.457938,47.442096,47.439876,47.437836,47.431710,47.431712
2016,,,,,,,,,,,,,,,,46.133177,46.187637,46.293933,46.282620,46.281106,46.276239,46.198097,46.198098
2017,,,,,,,,,,,,,,,,,50.216871,50.286709,50.789145,50.787547,50.787584,50.824651,50.824653
2018,,,,,,,,,,,,,,,,,,47.510243,47.513518,47.511268,47.513593,47.455529,47.455501
2019,,,,,,,,,,,,,,,,,,,43.433729,43.456114,43.434847,43.495227,43.495165
2020,,,,,,,,,,,,,,,,,,,,37.612362,37.625207,37.662973,37.662311
2021,,,,,,,,,,,,,,,,,,,,,36.038742,36.386134,36.401133
2022,,,,,,,,,,,,,,,,,,,,,,36.851661,36.890612
2023,,,,,,,,,,,,,,,,,,,,,,,34.405903
