"Date (dd/mm/yyyy)","Petrol: Delhi (Rs./litre)","Petrol: Mumbai (Rs./litre)","Petrol: Chennai (Rs./litre)","Petrol: Kolkata (Rs./litre)","Diesel: Delhi (Rs./litre)","Diesel: Mumbai (Rs./litre)","Diesel: Chennai (Rs./litre)","Diesel: Kolkata (Rs./litre)"
"26/12/2017",69.630000,77.530000,72.170000,72.390000,59.310000,62.750000,62.480000,61.970000
"27/12/2017",69.720000,77.620000,72.260000,72.470000,59.380000,62.850000,62.550000,62.040000
"28/12/2017",69.810000,77.710000,72.360000,72.560000,59.470000,62.970000,62.650000,62.130000
"29/12/2017",69.900000,77.800000,72.450000,72.650000,59.560000,63.100000,62.750000,62.220000
"30/12/2017",69.940000,77.840000,72.490000,72.690000,59.590000,63.190000,62.780000,62.250000
"31/12/2017",69.970000,77.870000,72.530000,72.720000,59.640000,63.270000,62.830000,62.300000
"01/01/2018",69.970000,77.870000,72.530000,72.720000,59.700000,63.350000,62.900000,62.360000
"02/01/2018",69.970000,77.870000,72.530000,72.720000,59.760000,63.430000,62.960000,62.420000
"03/01/2018",69.970000,77.870000,72.530000,72.720000,59.820000,63.510000,63.030000,62.480000
"04/01/2018",69.970000,77.870000,72.530000,72.720000,59.890000,63.590000,63.100000,62.550000
"05/01/2018",69.990000,77.890000,72.550000,72.740000,59.940000,63.670000,63.150000,62.600000
"06/01/2018",70.130000,78.020000,72.690000,72.880000,60.120000,63.870000,63.350000,62.780000
"07/01/2018",70.280000,78.170000,72.850000,73.020000,60.310000,64.080000,63.550000,62.970000
"08/01/2018",70.430000,78.320000,73.010000,73.170000,60.490000,64.280000,63.740000,63.150000
"09/01/2018",70.530000,78.420000,73.120000,73.270000,60.660000,64.480000,63.920000,63.320000
"10/01/2018",70.620000,78.510000,73.210000,73.360000,60.810000,64.670000,64.090000,63.470000
"11/01/2018",70.660000,78.550000,73.250000,73.400000,60.990000,64.880000,64.280000,63.650000
"12/01/2018",70.730000,78.620000,73.330000,73.470000,61.180000,65.100000,64.480000,63.840000
"13/01/2018",70.920000,78.810000,73.530000,73.650000,61.380000,65.320000,64.700000,64.040000
"14/01/2018",71.060000,78.940000,73.670000,73.790000,61.560000,65.530000,64.890000,64.220000
"15/01/2018",71.180000,79.060000,73.800000,73.910000,61.740000,65.740000,65.080000,64.400000
"16/01/2018",71.270000,79.150000,73.890000,74,61.880000,65.900000,65.230000,64.540000
"17/01/2018",71.390000,79.270000,74.020000,74.110000,62.060000,66.090000,65.420000,64.720000
"18/01/2018",71.560000,79.440000,74.200000,74.280000,62.250000,66.300000,65.630000,64.910000
"19/01/2018",71.700000,79.580000,74.350000,74.420000,62.440000,66.500000,65.830000,65.100000
"20/01/2018",71.890000,79.770000,74.550000,74.600000,62.630000,66.700000,66.030000,65.290000
"21/01/2018",72.080000,79.950000,74.750000,74.790000,62.830000,66.910000,66.250000,65.490000
"22/01/2018",72.230000,80.100000,74.910000,74.940000,63.010000,67.100000,66.440000,65.670000
"23/01/2018",72.380000,80.250000,75.060000,75.090000,63.200000,67.300000,66.640000,65.860000
"24/01/2018",72.430000,80.300000,75.120000,75.130000,63.380000,67.500000,66.840000,66.040000
"25/01/2018",72.490000,80.360000,75.180000,75.190000,63.530000,67.650000,67,66.200000
"26/01/2018",72.630000,80.500000,75.330000,75.330000,63.650000,67.780000,67.120000,66.320000
"27/01/2018",72.720000,80.590000,75.420000,75.420000,63.750000,67.890000,67.230000,66.420000
"28/01/2018",72.770000,80.640000,75.470000,75.470000,63.850000,67.990000,67.340000,66.520000
"29/01/2018",72.840000,80.710000,75.550000,75.540000,63.930000,68.080000,67.420000,66.600000
"30/01/2018",72.920000,80.790000,75.630000,75.620000,64,68.150000,67.500000,66.670000
"31/01/2018",72.920000,80.790000,75.630000,75.620000,64,68.150000,67.500000,66.670000
"01/02/2018",73.050000,80.910000,75.770000,75.740000,64.110000,68.270000,67.620000,66.780000
"02/02/2018",73.100000,80.960000,75.820000,75.790000,64.110000,68.270000,67.620000,66.780000
"03/02/2018",73.090000,80.950000,75.810000,75.780000,64.070000,68.230000,67.570000,66.740000
"04/02/2018",73.160000,81.020000,75.880000,75.850000,64.070000,68.230000,67.570000,66.740000
"05/02/2018",73.310000,81.170000,76.040000,76,64.140000,68.300000,67.650000,66.810000
"06/02/2018",73.380000,81.240000,76.120000,76.070000,64.220000,68.390000,67.730000,66.890000
"07/02/2018",73.380000,81.240000,76.120000,76.070000,64.220000,68.390000,67.730000,66.890000
"08/02/2018",73.370000,81.230000,76.110000,76.060000,64.150000,68.310000,67.660000,66.820000
"09/02/2018",73.350000,81.210000,76.080000,76.040000,64.110000,68.270000,67.620000,66.780000
"10/02/2018",73.330000,81.190000,76.060000,76.020000,64.050000,68.210000,67.550000,66.720000
"11/02/2018",73.220000,81.080000,75.950000,75.910000,63.900000,68.050000,67.390000,66.570000
"12/02/2018",73.010000,80.870000,75.730000,75.700000,63.620000,67.750000,67.090000,66.290000
"13/02/2018",72.940000,80.810000,75.650000,75.640000,63.500000,67.620000,66.960000,66.170000
"14/02/2018",72.940000,80.810000,75.650000,75.640000,63.500000,67.620000,66.960000,66.170000
"15/02/2018",72.790000,80.660000,75.490000,75.490000,63.320000,67.430000,66.770000,65.980000
"16/02/2018",72.520000,80.390000,75.210000,75.220000,63.020000,67.110000,66.450000,65.680000
"17/02/2018",72.230000,80.100000,74.910000,74.940000,62.760000,66.840000,66.170000,65.420000
"18/02/2018",72.070000,79.940000,74.740000,74.780000,62.560000,66.620000,65.960000,65.220000
"19/02/2018",71.920000,79.800000,74.580000,74.630000,62.440000,66.500000,65.830000,65.100000
"20/02/2018",71.730000,79.610000,74.380000,74.450000,62.290000,66.340000,65.670000,64.950000
"21/02/2018",71.720000,79.600000,74.370000,74.440000,62.300000,66.350000,65.680000,64.960000
"22/02/2018",71.700000,79.580000,74.350000,74.450000,62.290000,66.340000,65.670000,64.980000
"23/02/2018",71.610000,79.490000,74.250000,74.360000,62.210000,66.250000,65.580000,64.900000
"24/02/2018",71.520000,79.400000,74.160000,74.270000,62.140000,66.180000,65.510000,64.830000
"25/02/2018",71.500000,79.380000,74.140000,74.250000,62.120000,66.160000,65.490000,64.810000
"26/02/2018",71.530000,79.410000,74.170000,74.280000,62.170000,66.210000,65.540000,64.860000
"27/02/2018",71.510000,79.390000,74.150000,74.260000,62.150000,66.190000,65.520000,64.840000
"28/02/2018",71.510000,79.390000,74.150000,74.260000,62.150000,66.190000,65.520000,64.840000
"01/03/2018",71.570000,79.450000,74.210000,74.320000,62.250000,66.300000,65.630000,64.940000
"02/03/2018",71.750000,79.630000,74.400000,74.500000,62.480000,66.540000,65.870000,65.170000
"03/03/2018",72,79.870000,74.660000,74.740000,62.690000,66.760000,66.100000,65.380000
"04/03/2018",72.260000,80.130000,74.940000,75,62.880000,66.960000,66.300000,65.570000
"05/03/2018",72.320000,80.190000,75,75.060000,62.890000,66.970000,66.310000,65.580000
"06/03/2018",72.390000,80.260000,75.070000,75.120000,62.960000,67.050000,66.390000,65.650000
"07/03/2018",72.390000,80.260000,75.070000,75.120000,62.960000,67.050000,66.390000,65.650000
"08/03/2018",72.390000,80.260000,75.070000,75.120000,62.910000,67,66.330000,65.600000
"09/03/2018",72.430000,80.300000,75.120000,75.160000,62.880000,66.960000,66.300000,65.570000
"10/03/2018",72.460000,80.330000,75.150000,75.190000,62.880000,66.960000,66.300000,65.570000
"11/03/2018",72.480000,80.350000,75.170000,75.210000,62.890000,66.970000,66.310000,65.580000
"12/03/2018",72.450000,80.320000,75.140000,75.180000,62.870000,66.950000,66.290000,65.560000
"13/03/2018",72.470000,80.340000,75.160000,75.200000,62.850000,66.930000,66.270000,65.540000
"14/03/2018",72.470000,80.340000,75.160000,75.200000,62.850000,66.930000,66.270000,65.540000
"15/03/2018",72.450000,80.320000,75.140000,75.180000,62.870000,66.950000,66.290000,65.560000
"16/03/2018",72.370000,80.240000,75.050000,75.100000,62.810000,66.890000,66.230000,65.500000
"17/03/2018",72.270000,80.140000,74.950000,75.010000,62.740000,66.820000,66.150000,65.430000
"18/03/2018",72.200000,80.070000,74.870000,74.940000,62.710000,66.780000,66.120000,65.400000
"19/03/2018",72.190000,80.060000,74.860000,74.930000,62.730000,66.810000,66.140000,65.420000
"20/03/2018",72.200000,80.070000,74.870000,74.940000,62.800000,66.880000,66.210000,65.490000
"21/03/2018",72.200000,80.070000,74.870000,74.940000,62.800000,66.880000,66.210000,65.490000
"22/03/2018",72.260000,80.130000,74.940000,75,62.880000,66.960000,66.300000,65.570000
"23/03/2018",72.300000,80.170000,74.980000,75.040000,63.010000,67.100000,66.440000,65.700000
"24/03/2018",72.380000,80.250000,75.060000,75.110000,63.200000,67.300000,66.640000,65.890000
"25/03/2018",72.550000,80.420000,75.240000,75.280000,63.430000,67.550000,66.890000,66.120000
"26/03/2018",72.790000,80.660000,75.490000,75.520000,63.660000,67.790000,67.140000,66.350000
"27/03/2018",72.900000,80.770000,75.610000,75.630000,63.770000,67.910000,67.250000,66.460000
"28/03/2018",72.900000,80.770000,75.610000,75.630000,63.770000,67.910000,67.250000,66.460000
"29/03/2018",73.080000,80.940000,75.800000,75.800000,63.920000,68.070000,67.410000,66.610000
"30/03/2018",73.310000,81.170000,76.040000,76.030000,64.140000,68.300000,67.650000,66.830000
"31/03/2018",73.550000,81.410000,76.290000,76.260000,64.400000,68.580000,67.930000,67.090000
"01/04/2018",73.730000,81.590000,76.480000,76.440000,64.580000,68.770000,68.120000,67.270000
"02/04/2018",73.830000,81.690000,76.590000,76.540000,64.690000,68.890000,68.240000,67.380000
"03/04/2018",73.950000,81.800000,76.720000,76.660000,64.820000,69.020000,68.380000,67.510000
"04/04/2018",73.950000,81.800000,76.720000,76.660000,64.820000,69.020000,68.380000,67.510000
"05/04/2018",73.980000,81.830000,76.750000,76.690000,64.850000,69.060000,68.410000,67.540000
"06/04/2018",73.980000,81.830000,76.750000,76.690000,64.880000,69.090000,68.440000,67.570000
"07/04/2018",74,81.850000,76.770000,76.710000,64.920000,69.130000,68.480000,67.610000
"08/04/2018",74.030000,81.880000,76.800000,76.730000,64.960000,69.170000,68.530000,67.650000
"09/04/2018",73.990000,81.840000,76.760000,76.700000,64.930000,69.140000,68.490000,67.620000
"10/04/2018",73.980000,81.830000,76.750000,76.690000,64.960000,69.170000,68.530000,67.650000
"11/04/2018",73.980000,81.830000,76.750000,76.690000,64.960000,69.170000,68.530000,67.650000
"12/04/2018",73.940000,81.800000,76.710000,76.650000,64.930000,69.140000,68.490000,67.620000
"13/04/2018",73.910000,81.770000,76.670000,76.620000,64.960000,69.170000,68.530000,67.650000
"14/04/2018",73.930000,81.790000,76.690000,76.640000,65.010000,69.230000,68.580000,67.700000
"15/04/2018",73.980000,81.830000,76.750000,76.690000,65.090000,69.310000,68.670000,67.780000
"16/04/2018",74.020000,81.870000,76.790000,76.730000,65.180000,69.410000,68.760000,67.880000
"17/04/2018",74.020000,81.870000,76.790000,76.730000,65.180000,69.410000,68.760000,67.880000
"18/04/2018",74.020000,81.870000,76.790000,76.730000,65.180000,69.410000,68.760000,67.880000
"19/04/2018",74.070000,81.920000,76.840000,76.770000,65.270000,69.500000,68.860000,67.970000
"20/04/2018",74.080000,81.930000,76.850000,76.780000,65.310000,69.540000,68.900000,68.010000
"21/04/2018",74.210000,82.060000,76.990000,76.910000,65.460000,69.700000,69.060000,68.160000
"22/04/2018",74.400000,82.250000,77.190000,77.100000,65.650000,69.910000,69.270000,68.350000
"23/04/2018",74.500000,82.350000,77.290000,77.200000,65.750000,70.010000,69.370000,68.450000
"24/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"25/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"26/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"27/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"28/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"29/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"30/04/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"01/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"02/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"03/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"04/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"05/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"06/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"07/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"08/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"09/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"10/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"11/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"12/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"13/05/2018",74.630000,82.480000,77.430000,77.320000,65.930000,70.200000,69.560000,68.630000
"14/05/2018",74.800000,82.650000,77.610000,77.500000,66.140000,70.430000,69.790000,68.680000
"15/05/2018",74.950000,82.790000,77.770000,77.650000,66.360000,70.660000,70.020000,68.900000
"16/05/2018",75.100000,82.940000,77.930000,77.790000,66.570000,70.880000,70.250000,69.110000
"17/05/2018",75.320000,83.160000,78.160000,78.010000,66.790000,71.120000,70.490000,69.330000
"18/05/2018",75.610000,83.450000,78.460000,78.290000,67.080000,71.420000,70.800000,69.630000
"19/05/2018",75.910000,83.750000,78.780000,78.590000,67.310000,71.670000,71.040000,69.860000
"20/05/2018",76.240000,84.070000,79.130000,78.910000,67.570000,71.940000,71.320000,70.120000
"21/05/2018",76.570000,84.400000,79.470000,79.240000,67.820000,72.210000,71.590000,70.370000
"22/05/2018",76.870000,84.700000,79.790000,79.530000,68.080000,72.480000,71.870000,70.630000
"23/05/2018",77.170000,84.990000,80.110000,79.830000,68.340000,72.760000,72.140000,70.890000
"24/05/2018",77.470000,85.290000,80.420000,80.120000,68.530000,72.960000,72.350000,71.080000
"25/05/2018",77.830000,85.650000,80.800000,80.470000,68.750000,73.200000,72.580000,71.300000
"26/05/2018",77.970000,85.780000,80.950000,80.610000,68.900000,73.360000,72.740000,71.450000
"27/05/2018",78.120000,85.930000,81.110000,80.760000,69.060000,73.530000,72.910000,71.610000
"28/05/2018",78.270000,86.080000,81.260000,80.910000,69.170000,73.640000,73.030000,71.720000
"29/05/2018",78.430000,86.240000,81.430000,81.060000,69.310000,73.790000,73.180000,71.860000
"30/05/2018",78.420000,86.230000,81.420000,81.050000,69.300000,73.780000,73.170000,71.850000
"31/05/2018",78.350000,86.160000,81.350000,80.980000,69.250000,73.730000,73.120000,71.800000
"01/06/2018",78.290000,86.100000,81.280000,80.920000,69.200000,73.670000,73.060000,71.750000
"02/06/2018",78.200000,86.010000,81.190000,80.840000,69.110000,73.580000,72.970000,71.660000
"03/06/2018",78.110000,85.920000,81.090000,80.750000,69.110000,73.580000,72.970000,71.660000
"04/06/2018",77.960000,85.770000,80.940000,80.600000,68.970000,73.430000,72.820000,71.520000
"05/06/2018",77.830000,85.650000,80.800000,80.470000,68.880000,73.330000,72.720000,71.430000
"06/06/2018",77.720000,85.540000,80.680000,80.370000,68.800000,73.250000,72.640000,71.350000
"07/06/2018",77.630000,85.450000,80.590000,80.280000,68.730000,73.170000,72.560000,71.280000
"08/06/2018",77.420000,85.240000,80.370000,80.070000,68.580000,73.020000,72.400000,71.130000
"09/06/2018",77.020000,84.840000,79.950000,79.680000,68.280000,72.700000,72.080000,70.830000
"10/06/2018",76.780000,84.610000,79.690000,79.440000,68.100000,72.510000,71.890000,70.650000
"11/06/2018",76.580000,84.410000,79.480000,79.250000,67.950000,72.350000,71.730000,70.500000
"12/06/2018",76.430000,84.260000,79.330000,79.100000,67.850000,72.240000,71.620000,70.400000
"13/06/2018",76.430000,84.260000,79.330000,79.100000,67.850000,72.240000,71.620000,70.400000
"14/06/2018",76.430000,84.260000,79.330000,79.100000,67.850000,72.240000,71.620000,70.400000
"15/06/2018",76.350000,84.180000,79.240000,79.020000,67.850000,72.240000,71.620000,70.400000
"16/06/2018",76.350000,84.180000,79.240000,79.020000,67.850000,72.240000,71.620000,70.400000
"17/06/2018",76.350000,84.180000,79.240000,79.020000,67.780000,72.130000,71.540000,70.330000
"18/06/2018",76.350000,84.180000,79.240000,79.020000,67.780000,72.130000,71.540000,70.330000
"19/06/2018",76.270000,84.060000,79.160000,78.940000,67.780000,72.130000,71.540000,70.330000
"20/06/2018",76.270000,84.060000,79.160000,78.940000,67.780000,72.130000,71.540000,70.330000
"21/06/2018",76.160000,83.920000,79.040000,78.830000,67.680000,71.990000,71.440000,70.230000
"22/06/2018",76.020000,83.740000,78.890000,78.700000,67.680000,71.990000,71.440000,70.230000
"23/06/2018",75.930000,83.610000,78.800000,78.610000,67.610000,71.870000,71.360000,70.160000
"24/06/2018",75.790000,83.440000,78.650000,78.470000,67.540000,71.760000,71.290000,70.090000
"25/06/2018",75.690000,83.300000,78.550000,78.370000,67.480000,71.660000,71.220000,70.030000
"26/06/2018",75.550000,83.120000,78.400000,78.230000,67.380000,71.520000,71.120000,69.930000
"27/06/2018",75.550000,83.120000,78.400000,78.230000,67.380000,71.520000,71.120000,69.930000
"28/06/2018",75.550000,83.120000,78.400000,78.230000,67.380000,71.520000,71.120000,69.930000
"29/06/2018",75.550000,83.060000,78.400000,78.230000,67.380000,71.490000,71.120000,69.930000
"30/06/2018",75.550000,82.990000,78.400000,78.230000,67.380000,71.490000,71.120000,69.930000
"01/07/2018",75.550000,82.940000,78.400000,78.230000,67.380000,71.490000,71.120000,69.930000
"02/07/2018",75.550000,82.940000,78.400000,78.230000,67.380000,71.490000,71.120000,69.930000
"03/07/2018",75.550000,82.940000,78.400000,78.230000,67.380000,71.490000,71.120000,69.930000
"04/07/2018",75.550000,82.940000,78.400000,78.230000,67.380000,71.490000,71.120000,69.930000
"05/07/2018",75.710000,83.100000,78.570000,78.390000,67.500000,71.620000,71.240000,70.050000
"06/07/2018",75.850000,83.240000,78.720000,78.530000,67.660000,71.790000,71.420000,70.210000
"07/07/2018",75.980000,83.370000,78.850000,78.660000,67.760000,71.900000,71.520000,70.310000
"08/07/2018",76.130000,83.520000,79.010000,78.800000,67.860000,72,71.630000,70.410000
"09/07/2018",76.360000,83.750000,79.250000,79.030000,68.070000,72.230000,71.850000,70.620000
"10/07/2018",76.530000,83.910000,79.430000,79.200000,68.230000,72.400000,72.030000,70.780000
"11/07/2018",76.530000,83.910000,79.430000,79.200000,68.230000,72.400000,72.030000,70.780000
"12/07/2018",76.590000,83.970000,79.490000,79.260000,68.300000,72.470000,72.100000,70.850000
"13/07/2018",76.760000,84.140000,79.670000,79.420000,68.430000,72.610000,72.240000,70.980000
"14/07/2018",76.950000,84.330000,79.870000,79.610000,68.610000,72.800000,72.430000,71.160000
"15/07/2018",76.950000,84.330000,79.870000,79.610000,68.610000,72.800000,72.430000,71.160000
"16/07/2018",76.840000,84.220000,79.760000,79.510000,68.470000,72.650000,72.280000,71.030000
"17/07/2018",76.840000,84.220000,79.760000,79.510000,68.470000,72.650000,72.280000,71.030000
"18/07/2018",76.840000,84.220000,79.760000,79.510000,68.470000,72.650000,72.280000,71.030000
"19/07/2018",76.780000,84.220000,79.760000,79.510000,68.350000,72.560000,72.190000,70.940000
"20/07/2018",76.620000,84.060000,79.590000,79.390000,68.230000,72.440000,72.060000,70.840000
"21/07/2018",76.470000,83.910000,79.430000,79.270000,68.080000,72.280000,71.900000,70.710000
"22/07/2018",76.370000,83.820000,79.330000,79.200000,67.980000,72.170000,71.790000,70.630000
"23/07/2018",76.300000,83.750000,79.250000,79.150000,67.890000,72.070000,71.700000,70.560000
"24/07/2018",76.230000,83.680000,79.180000,79.100000,67.790000,71.970000,71.590000,70.480000
"25/07/2018",76.230000,83.680000,79.180000,79.100000,67.790000,71.970000,71.590000,70.480000
"26/07/2018",76.230000,83.680000,79.180000,79.100000,67.790000,71.970000,71.590000,70.480000
"27/07/2018",76.230000,83.680000,79.180000,79.100000,67.720000,71.890000,71.520000,70.430000
