"yyyymm","PET.LPG.CON","PET.NAP.CON","PET.MSP.CON","PET.ATF.CON","PET.SKO.CON","PET.HSD.CON","PET.LDO.CON","PET.LUB.CON","PET.SEC.CON","PET.BIT.CON","PET.PCK.CON","PET.OTH.CON","PET.TOT.CON","PET.TOT.PRD","GAS.PRD.GRS","GAS.PRD.NET","GAS.IMP","GAS.IMP.PRV","GAS.CON.PWR","GAS.CON.CGD","GAS.CON.REF","GAS.CON.INT","GAS.CON.TEA","GAS.CON.IND","GAS.CON.MFG","GAS.CON.OTH","GAS.CON.FRT","GAS.CON.PET","GAS.CON.SHR","GAS.CON.IRN","GAS.CON.TOT","COL.HRD.PRD.CIL.REV","COL.HRD.DES.CIL.REV","COL.HRD.PRD.CIL.PRV","COL.HRD.DES.CIL.PRV","COL.HRD.PRD.SCCL.PRV","COL.HRD.DES.SCCL.PRV","COL.HRD.PRD.SCCL.REV","COL.HRD.DES.SCCL.REV","COL.HRD.IMP.CIS","COL.HRD.EXP.CIS","COL.HRD.IMP.COK.DOC","COL.HRD.IMP.STM.DOC","COL.HRD.IMP.TOT.DOC","COL.HRD.PRD.PRV","COL.LIG.PRD.PRV","COL.HRD.PRD.REV","COL.LIG.PRD.REV","COL.HRD.PRD.ECL.MCL","COL.HRD.PRD.BCCL.MCL","COL.HRD.PRD.CCL.MCL","COL.HRD.PRD.NCL.MCL","COL.HRD.PRD.WCL.MCL","COL.HRD.PRD.SECL.MCL","COL.HRD.PRD.MCL.MCL","COL.HRD.PRD.NEC.MCL","COL.HRD.PRD.CIL.MCL","COL.HRD.PRD.SCCL.MCL","COL.HRD.PRD.CaptivesOthers.MCL","COL.HRD.PRD.GrandTotal.MCL","COL.HRD.DES.ECL.MCL","COL.HRD.DES.BCCL.MCL","COL.HRD.DES.CCL.MCL","COL.HRD.DES.NCL.MCL","COL.HRD.DES.WCL.MCL","COL.HRD.DES.SECL.MCL","COL.HRD.DES.MCL.MCL","COL.HRD.DES.NEC.MCL","COL.HRD.DES.CIL.MCL","COL.HRD.DES.SCCL.MCL","COL.HRD.DES.CaptivesOthers.MCL","COL.HRD.DES.GrandTotal.MCL","COL.LIG.PRD.NLCIL.MCL","COL.LIG.PRD.GMDCL.MCL","COL.LIG.PRD.GIPCL.MCL","COL.LIG.PRD.RSMML.MCL","COL.LIG.PRD.BLMCL.MCL","COL.LIG.PRD.GHCL.MCL","COL.LIG.PRD.VSLignite.MCL","COL.LIG.PRD.GSPL.MCL","COL.LIG.PRD.GrandTotal.MCL","COL.LIG.DES.NLCIL.MCL","COL.LIG.DES.GMDCL.MCL","COL.LIG.DES.GIPCL.MCL","COL.LIG.DES.RSMML.MCL","COL.LIG.DES.BLMCL.MCL","COL.LIG.DES.GHCL.MCL","COL.LIG.DES.VSLignite.MCL","COL.LIG.DES.GSPL.MCL","COL.LIG.DES.GrandTotal.MCL","COL.HRD.PRD.UNS","COL.LIG.PRD.UNS","COL.HRD.PRD.CAP.CAB","COL.HRD.PRD.CIL.MCL.YTD","COL.HRD.PRD.SCCL.MCL.YTD","COL.HRD.PRD.CAP.MCL.YTD","COL.HRD.PRD.OTH.MCL.YTD","COL.HRD.PRD.TOT.MCL.YTD","COL.HRD.DES.CIL.MCL.YTD","COL.HRD.DES.SCCL.MCL.YTD","COL.HRD.DES.CAP.MCL.YTD","COL.HRD.DES.OTH.MCL.YTD","COL.HRD.DES.TOT.MCL.YTD","COL.HRD.CON.PWR.ALL","COL.HRD.IMP.PWR.ALL","COL.HRD.STC.PWR.LNK","COL.HRD.STC.PWR.ALL","COL.HRD.PRD.PCS","COL.HRD.DES.PCS","COL.LIG.PRD.PCS","COL.LIG.DES.PCS","COL.COK.IMP.PCS","COL.STM.IMP.PCS","COL.TOT.IMP.PCS","COL.CKE.IMP.PCS","COL.COK.EXP.PCS","COL.STM.EXP.PCS","COL.TOT.EXP.PCS","COL.CKE.EXP.PCS","COL.RAW.STK.PCS","COL.LIG.STK.PCS","COL.WCK.STK.PCS","COL.WST.STK.PCS","COL.CMI.STK.PCS","COL.NCM.STK.PCS","COL.CKE.STK.PCS","COL.RCC.STK.PCS","COL.RNC.STK.PCS","COL.HRD.PRD.CDR","COL.HRD.DES.CDR","COL.COK.PRD.CDR","COL.COK.DES.CDR","COL.STM.PRD.CDR","COL.STM.DES.CDR","COL.LIG.PRD.CDR","COL.LIG.DES.CDR","COL.HRD.STK.CDR","COL.LIG.STK.CDR","DUE.CIL","DUE.GEN","DUE.CPSU","CEM.PRD.OEA","ELY.GEN.POS.TOT.NR","ELY.GEN.POS.TOT.WR","ELY.GEN.POS.TOT.SR","ELY.GEN.POS.TOT.ER","ELY.GEN.POS.TOT.NER","ELY.GEN.POS.TOT.India","ELY.DEM.POS.TOT.NR","ELY.DEM.POS.TOT.WR","ELY.DEM.POS.TOT.SR","ELY.DEM.POS.TOT.ER","ELY.DEM.POS.TOT.NER","ELY.DEM.POS.TOT.India","ELY.GEN.POS.THM","ELY.GEN.POS.COL","ELY.GEN.POS.LIG","ELY.GEN.POS.NUC","ELY.GEN.POS.GAS","ELY.GEN.POS.RES","ELY.GEN.POS.HYD","ELY.GEN.POS.SOL","ELY.GEN.POS.WND","ELY.GEN.POS.DEM","ELY.GEN.CEA.THM","ELY.GEN.CEA.NUC","ELY.GEN.CEA.HYD","ELY.GEN.CEA.BHU","ELY.PLF.CEA.THM","ELY.PLF.CEA.NUC","ELY.GEN.CEA.WND","ELY.GEN.CEA.SOL","ELY.GEN.CEA.BIO","ELY.GEN.CEA.BAG","ELY.GEN.CEA.SHY","ELY.GEN.CEA.OTH","ELY.GEN.CEA.TOT","ELY.CUF.HYD","ELY.CUF.COL","ELY.CUF.GAS","ELY.CUF.RES","ELY.CUF.NUC","ELY.CUF.SHY","ELY.CUF.SOL","ELY.CUF.WND","ELY.CUF.BIO","IDY.PRD.OEA.COL.OLD","IDY.PRD.OEA.CRU.OLD","IDY.PRD.OEA.GAS.OLD","IDY.PRD.OEA.PET.OLD","IDY.PRD.OEA.FER.OLD","IDY.PRD.OEA.STL.OLD","IDY.PRD.OEA.CEM.OLD","IDY.PRD.OEA.ELY.OLD","IDY.PRD.OEA.COL","IDY.PRD.OEA.CRU","IDY.PRD.OEA.GAS","IDY.PRD.OEA.PET","IDY.PRD.OEA.FER","IDY.PRD.OEA.STL","IDY.PRD.OEA.CEM","IDY.PRD.OEA.ELY","ALU.PRD.Nalco.KTN","ALU.PRD.Malco.KTN","ALU.PRD.Balco.KTN","ALU.PRD.Hindalco.KTN","ALU.PRD.Vedanta.KTN","ALU.PRD.Total.KTN"
201511,1616,1011.600000,1773.300000,538.600000,567.400000,6109.500000,27.400000,302.400000,508.300000,432.900000,1407.300000,549.800000,14844.500000,19860.720302,2716.306984,2635.820438,1624.504423,1749,933.658000,448.345000,419.017100,49.870000,0,40.194000,7.046000,352.147400,1379.245000,322.557100,54.620000,34.574000,4041.273600,,,47.470000,45.330000,5.278000,5.033000,,,16.163707,0.091146,3.133620,11.134290,16.163720,56.800000,2.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.783000,2.324000,,,,,,,,,,,,44.926000,6.237000,2.974788,2.821000,56.864000,54.390000,2.327000,2.581000,,,,,,,,,38.464000,1.553000,0.188000,0.729000,0.571000,0,0.071000,,,56.863000,54.421000,5.266000,4.879000,51.597000,49.542000,2.327000,2.581000,38.840000,1.553000,,21227.810000,,20405.000000,,,,,,,23498,29448,20712,10094,1135,84889,,,,,,,7172,,1401,84889,75992.070000,2868.490000,6821.860000,223.480000,60.550000,68.930000,1530.560000,588.760000,319.820000,1078.530000,604.470000,18.640000,89823.230000,0.222291,0.587376,0.229217,0.153708,0.689276,,,,,56.784000,3039.840000,2716.309000,18161.432460,3457.600000,7186,20405,90047,57.391000,3039.840000,2646.608443,19863.366000,3457.600000,7186,20405.000000,90047,31.123000,,27.231000,96.521739,48.913043,203.788783
201512,1795.900000,1143,1821.600000,547.200000,573.500000,6484.500000,36.100000,294,521.600000,568.700000,1508,551.200000,15845.300000,20048.046982,2736.980780,2650.109001,1570.205483,1960,1004.018100,472.632500,453.607500,44.660200,0,36.015900,8.844000,308.198200,1436.828900,361.313700,61.320000,30.168000,4217.607000,,,52.070000,48.160000,5.740000,5.441000,,,17.024143,0.063809,3.577460,10.824180,17.024140,62.300000,2.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.296000,2.906000,,,,,,,,,,,,45.500000,7.443000,4.071120,4.141000,61.487000,56.873000,3.052000,3.216000,,,,,,,,,41.876000,1.388000,0.254000,0.913000,0.574000,0,0.100000,,,61.485000,56.906000,5.831000,5.154000,55.654000,51.752000,3.052000,3.216000,42.241000,1.388000,,21560.890000,,24109,,,,,,,25430,30257,22347,10218,1137,89382,,,,,,,6808,,1485,89382,80234.360000,2950.270000,6339.870000,101.930000,61.720000,68.610000,1498.010000,662.040000,355.560000,1912.040000,528.560000,19.600000,94500.310000,0.199921,0.590181,0.234139,0.172273,0.686058,17.008875,18.238623,8.025506,66.977606,61.487000,3079.674000,2736.980000,18735.648870,3620.200000,7487,24109,94602,62.993000,3079.674000,2661.295099,20054.548000,3620.300000,7487,24109,94602,32.384000,,27.954000,99.739130,50.543478,210.620609
201601,1705,1164.300000,1814.700000,532,560.100000,6285,32.400000,312,627.600000,550,2158.700000,495.800000,16237.600000,20649.502591,2447.384510,2363.660076,1624.014833,1927,885.990600,533.904100,454.329100,31.782000,0,46.558600,9.274000,325.271500,1346.699500,339.832000,53.738000,44.823000,4072.202400,,,52.860000,48.320000,5.729000,5.244000,,,19.028129,0.158969,3.168080,12.997500,19.028140,62.900000,4.300000,62.899000,4.262000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.471000,6.824000,3.679950,3.814000,62.750000,57.718000,4.434000,3.981000,,,,,,,,,47.759000,1.843000,0.225000,1.051000,0.513000,0,0.151000,,,62.750000,57.767000,5.890000,5.211000,56.860000,52.556000,4.434000,3.981000,48.166000,1.843000,9533.890000,,,25926,,,,,,,26122,29573,23904,10146,1180,90922,,,,,,,6565,,1164,90922,82834.930000,3056.560000,6159.080000,78.160000,63.230000,71.080000,1056.320000,545.430000,355.510000,1948.470000,449.340000,21.430000,96427.200000,0.194038,0.605082,0.216421,0.151524,0.710775,,,,,62.229000,3036.634000,2447.383000,19933.464690,3550.700000,8084,25926,96505,63.993000,3036.634000,2374.118912,20654.642299,3507.200000,8084.000000,25926,96505,32.768000,,27.785000,104.582418,48.373626,213.509044
201602,1747.300000,1072.300000,1839.600000,524.200000,559.800000,6411.700000,32.300000,337.300000,602.600000,635.100000,2049.800000,526.600000,16338.600000,19519.953328,2565.007330,2493.930157,1525.719276,1788,928.245900,495.474400,385.201800,37.540000,0,47.699400,8.323000,356.771900,1235.009900,369.238200,61.460000,21.040000,3946.004500,,,51.010000,45.530000,5.369000,4.519000,,,21.449183,0.280757,4.011880,13.802410,21.449200,60.100000,5.100000,60.128000,5.140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.791000,6.062000,1.427330,1.909000,60.257000,53.828000,5.068000,3.677000,,,,,,,,,53.142000,3.241000,0.250000,1.018000,0.563000,0,0.147000,,,60.257000,53.875000,6.065000,5.213000,54.192000,48.662000,5.068000,3.676000,53.573000,3.241000,10086.810000,,,25494,,,,,,,24194,28674,24485,9708,1096,88147,,,,,,,6238,,1418,88147,79893.320000,2998.870000,6087.200000,31.740000,64.930000,74.550000,1649.160000,754.220000,342.490000,1849.650000,372.610000,25.840000,93973.400000,0.204808,0.620520,0.231178,0.184827,0.745454,,,,,59.804000,2895.786000,2565.006000,18139.147800,3311.200000,7832,25494,94005,60.984000,2895.786000,2501.129863,19523.347000,3272.600000,7832,25494,94005,30.553000,,26.693000,97.835165,45.252747,200.333912
201603,1852.200000,1167.700000,2046.500000,579.500000,566,6783.100000,49.400000,403.400000,739.800000,787.700000,1967.700000,528.100000,17471.100000,21392.143711,2539.680520,2434.173031,1668.328084,1759,1032.133300,539.166000,402.145600,35.322200,0,40.956300,9.087000,336.478800,1300.802500,314.672000,57.859400,22.396000,4091.019100,,,59.190000,49.120000,6.040000,5.350000,,,17.153866,0.298480,3.302480,11.204700,17.153880,69.400000,5.700000,69.411000,5.734000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.547000,5.894000,2.717730,3.206000,69.964000,59.124000,5.734000,4.167000,,,,,,,,,64.793000,4.809000,0.222000,0.995000,0.542000,0,0.125000,,,69.964000,59,6.742000,5.705000,63.222000,53.295000,5.733000,4.167000,65.361000,4.809000,10045.500000,22207.460000,,27050,,,,,,,24410.500000,30909,27784,11210.500000,1159,95472.500000,,,,,,,7190,,1549,95472.500000,85885.190000,3587.720000,6985.170000,53.320000,64,83.430000,1893.260000,967.160000,343.500000,1544.560000,496.800000,23.280000,101726.640000,0.219446,0.590018,0.252231,0.165263,0.834291,15.625287,19.221870,9.471606,52.526221,69.963000,3061.473000,2539.681000,19886.253240,3451.900000,8308,27050,101779.970000,70.460000,3061.473000,2441.945006,21395.509000,3452.100000,8308,27050,101779.970000,33.091000,,28.346000,104.582418,48.373626,214.393044
201604,1596.600000,1189.900000,1995.900000,556.800000,516.100000,6768,33.900000,283,655.500000,677.800000,1684.300000,492.800000,16450.600000,19609.486600,2488.039879,2400.398116,1733.323669,2142,970.671876,557.111000,475.285066,33.311455,0,34.049400,8.529000,335.933804,1215.959000,299.453197,74.966953,39.883000,4045.153751,,,40.090000,42.450000,4.445000,4.636000,,,18.966674,0.226662,3.001540,12.326260,18.966670,48.600000,2,48.112000,1.990000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.777000,6.120000,-3.745994,-3.986000,48.304000,51.114000,1.990000,3.855000,,,,,,,,,61.997000,2.944000,0.258000,0.110000,0.615000,0,0.125000,,,48.152000,50.952000,4.488000,4.473000,43.664000,46.479000,1.990000,3.855000,62.432000,2.944000,11532.530000,12309.450000,,24677.000000,,,,,,,26846,31423,27678,11748,996,98689,,,,,,,8461,,2021,98689,88105.960000,3285.310000,7812.970000,141.190000,67.110000,78.940000,2231.730000,991.700000,323.280000,964.340000,552.100000,15.750000,104283.140000,0.253634,0.626762,0.236492,0.164624,0.789434,,,,,48.618000,2956.814000,2488.069000,18744.774960,2707.600000,7698,24692,99401.930000,49.002000,2957.258300,2409.862573,19603.404934,2707.600000,7757,24677.000000,104502.000000,30.909000,,26.901000,101.538462,52.087912,211.436374
201605,1605.700000,1080.800000,2082.800000,571,530.400000,6957.700000,36,298.600000,638.600000,683.900000,1931.400000,522.600000,16939.500000,20145.852622,2658.212304,2575.566498,1662.550021,2082,1024.159558,575.610000,457.649457,39.497285,0,39.435600,8.137000,359.231828,1347.415100,358.100554,55.904804,41.668000,4306.809186,,,42.580000,45.530000,4.904000,4.906000,,,19.029331,0.150272,3.095220,12.476190,19.029340,51.700000,3.200000,52.155000,3.211000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.424000,6.449000,-2.480056,-3.044000,52.065000,55.034000,3.213000,3.927000,,,,,,,,,59.038000,2.230000,0.276000,0.087000,0.715000,0,0.100000,,,51.226000,54.137000,4.593000,4.604000,46.633000,49.533000,3.212000,3.926000,59.471000,2.230000,11894.760000,13779.610000,,24941.000000,,,,,,,30699,31635,25634,11283,1125,100372,,,,,,,11421,,4277,100372,85968.660000,2948.610000,10722.430000,263.420000,62.290000,68.570000,4132.570000,1024.880000,334.640000,666.840000,610.470000,16.350000,106425.450000,0.336856,0.589234,0.237002,0.212853,0.685672,,,,,51.717000,3078.313000,2656.089000,18553.563240,3377.000000,8616,24887,99817.480000,53.063000,3077.139000,2584.376702,20150.412696,3377.000000,8682,24941.000000,106766.000000,32.610000,,28.837000,104.923077,53.824176,220.194253
201606,1613.400000,1127.300000,1845.500000,553,533,6386.100000,37,335.500000,633.800000,509.700000,2412,563.900000,16550.200000,20252.665670,2598.402385,2513.224891,2183.539383,1908,961.824689,532.886000,438.331538,38.897731,0,58.189100,7.543000,324.659230,1310.970700,356.240493,52.417216,40.330000,4122.289698,,,42.720000,44.960000,4.757000,4.469000,,,18.915491,0.051854,3.867600,12.802110,18.915490,51.700000,3.700000,52.153000,3.709000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.304000,5.658000,-1.479414,-0.043000,52.101000,54.022000,3.708000,3.411000,,,,,,,,,56.710000,2.524000,0.288000,0.189000,0.685000,0,0.063000,,,51.285000,53.282000,4.437000,4.644000,46.848000,48.638000,3.708000,3.411000,57.143000,2.524000,11466.680000,15233.510000,,26098,,,,,,,33007,29287,22878,11412,1283,97866,,,,,,,12900,,5654,97866,81600.370000,2866.870000,12295.890000,562.520000,61.030000,68.890000,5844.600000,919.610000,348.290000,332.130000,657.910000,15.590000,104881.260000,0.398559,0.578271,0.230626,0.254882,0.688886,21.229242,16.363619,29.897169,19.441696,51.659000,2966.540000,2598.409000,18755.721990,3454.600000,8160,26064,97232.360000,53.029000,2966.614000,2522.198769,20257.499742,3564.100000,8212,26098,105436,30.977000,,31.807000,101.538462,52.087912,216.410374
201607,1722.200000,1199.400000,1917.800000,558.300000,502.200000,5806.800000,35.300000,324.400000,596.200000,227.200000,2173,595.700000,15658.500000,20770.028421,2704.634975,2619.594438,1789.264694,1960,972.785569,604.949000,447.522862,45.379229,0,74.456700,8.689000,346.951202,1323.124300,368.899771,94.417732,39.913000,4327.088365,,,36.740000,41.470000,3.834000,3.984000,,,16.804000,0.009780,3.415430,11.711840,16.804010,44.200000,3,44.101000,3.028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.581000,5.533000,-0.821266,0.086000,44.013000,48.597000,3.027000,3.107000,,,,,,,,,51.470000,2.448000,0.329000,0.242000,0.646000,0,0.086000,,,43.813000,48.429000,4.116000,4.745000,39.697000,43.684000,3.027000,3.107000,51.945000,2.448000,11261.550000,18402.300000,,23162,,,,,,,32838,26585,24144,11606,1315,96483,,,,,,,16194,,6219,96483,75252.430000,3258.160000,15082.800000,1012.930000,54.030000,75.770000,6978.010000,849.040000,313.390000,267.860000,1015.710000,18,103035.400000,0.472682,0.513878,0.219686,0.286884,0.757655,,,,,44.234000,3077.401000,2704.646000,19735.472340,3473.500000,7527,23330,94589.070000,44.989000,3077.401000,2623.778728,20767.936311,3503.700000,7568.000000,23162,104151,31.590000,,37.067000,107.826087,60.652174,237.135261
201608,1846,1146,2204.500000,555.300000,496.500000,6133.700000,40.900000,254.400000,581.700000,210.600000,2778.900000,562.200000,16810.700000,20113.676568,2674.148603,2578.451875,2128.089309,2144,1034.344963,612.651237,414.843571,40.562923,0,56.412503,8.580000,350.898604,1314.238784,378.368602,60.494505,56.597615,4327.993308,,,32.430000,36.720000,4.218000,4.434000,,,15.934636,0.008842,3.723260,9.968740,15.934630,39.499000,2.833000,39.499000,2.833000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.911000,5.116000,-1.924250,-3.185000,39.391000,43.925000,2.831000,2.857000,,,,,,,,,46.976000,2.424000,0.286000,0.272000,0.658000,0,0.073000,,,39.221000,44.008000,3.999000,4.375000,35.222000,39.633000,2.831000,2.857000,47.394000,2.424000,10271.050000,20039.850000,,22283,,,,,,,31688,26625,26570,11507,1416,97797,,,,,,,18907,,6596,97797,72991.020000,3549.800000,17667.610000,1028.920000,51.920000,82.180000,6819.390000,925.490000,347.740000,238.980000,1227.440000,11.830000,103779.300000,0.552657,0.493796,0.238150,0.290799,0.825473,,,,,39.664000,3067.803000,2674.152000,18869.938080,3766.400000,8606,22283,95261.440000,40.363000,3067.803000,2581.108299,20107.453313,3754.500000,8583,22283,104871.000000,30.384000,,43.489000,107.826087,60.652174,242.351261
201609,1872.800000,1078.600000,1814.900000,573.600000,501,5212.900000,36.800000,247.200000,633.600000,267.300000,1977.700000,565.300000,14781.700000,19237.102862,2600.093326,2503.028378,2342.352788,2375,1066.382771,617.935783,421.411183,38.795000,0,53.440164,8.550000,293.630756,1313.791534,367.833358,58.370252,52.029873,4292.170674,,,35.240000,37.740000,4.024000,4.108000,,,15.614806,0.011780,3.668410,9.646680,15.614810,42.400000,3.900000,42.418000,3.922000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.457000,5.632000,-5.641140,-6.120000,42.238000,44.769000,3.895000,3.051000,,,,,,,,,45.278000,3.265000,0.264000,0.263000,0.604000,0,0.084000,,,41.967000,44.466000,4.111000,4.108000,37.856000,40.358000,3.896000,3.052000,45.697000,3.265000,,20726.430000,,22884,,,,,,,32679,28758,24805,11141,1335,98714,,,,,,,15330,,5201,98714,79936.240000,3095.570000,14084.480000,956.100000,58.120000,74.380000,5596.240000,1015.200000,376.050000,326.080000,951.520000,14.360000,105395.740000,0.453739,0.558902,0.254079,0.250436,0.743841,30.567718,16.562456,27.677133,19.973671,42.433000,2917.426000,2600.099000,18335.796300,3665.700000,8463,22627,97801.490000,42.943000,2917.426000,2505.111000,19224.827000,3686.500000,8442,22884,106386,30.890000,,36.656000,104.347826,58.695652,230.589478
201610,1858.400000,1155.400000,2105.900000,569.800000,380,6674.700000,42.800000,276.400000,610,456.800000,1902,562.900000,16595.100000,21020.196588,2755.140722,2670.871378,2004.973852,2262,944.754950,645.970411,441.887811,41.757000,0,58.496633,8.999000,339.311002,1280.380454,376.996438,64.920922,110.031057,4313.505679,,,43.510000,43.040000,4.698000,4.676000,,,15.879363,0.017111,3.521440,10.376710,15.879380,52.200000,2.900000,52.408000,3.085000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.752000,5.695000,-3.811110,-4.509000,52.153000,51.625000,3.234000,3.356000,,,,,,,,,51.108000,3.143000,0.231000,0.292000,0.617000,0,0.069000,,,51.666000,51.185000,4.699000,4.695000,46.967000,46.490000,3.234000,3.356000,51.486000,3.143000,9641.170000,19935.020000,,24262,,,,,,,28837,29316,26621,11302,1322,97394,,,,,,,11793,780,2364,97394,85044.760000,3154.860000,10687.490000,892.800000,60.300000,73.360000,3607.680000,1208.970000,364.010000,410.870000,669.230000,13.640000,105161.510000,0.333196,0.582434,0.226988,0.183665,0.733634,,18.616477,,,52.187000,3050.872000,2755.127000,19557.224820,3644.600000,8486,24262,105910,52.791000,3050.872000,2673.494000,20803.281470,3665.000000,8524,24262,106052,32.495000,,34.714000,107.826087,72.782609,247.817696
201611,1872.900000,1074.900000,2026.400000,591,386.800000,6749.900000,41.500000,296.100000,564.600000,529.600000,1729.200000,524.600000,16387.500000,19710.233329,2669.901747,2583.561032,2356.579036,2019,925.688925,610.151410,439.900690,39.228692,0,68.189884,9.559000,359.355818,1294.488487,377.012174,60.955540,108.397402,4292.928022,,,50,48.160000,5.588000,5.470000,,,13.615375,0.089813,3.451020,8.435990,13.615370,60.400000,3.700000,59.915000,3.657000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.952000,4.526000,0.712500,0.415000,60.172000,57.907000,3.649000,3.484000,,,,,,,,,56.382000,3.309000,0.161000,0.324000,0.634000,0,0.073000,,,59.606000,57.402000,5.189000,5.223000,54.417000,52.179000,3.649000,3.484000,56.686000,3.309000,10289.500000,,,20516,,,,,,,24364,29856,25633,9560,1158,90565,,,,,,,7303,743,1224,90565,83290.870000,3235.180000,6667.410000,375.150000,60.920000,77.740000,1863.860000,1197.810000,335.150000,1177.570000,439.410000,16.070000,98223.330000,0.214689,0.586493,0.218994,0.152143,0.777389,,,,,60.395000,2875.749000,2669.886000,18521.802810,3575.600000,7587,20516,99236,60.905000,2875.749000,2592.059000,19719.319000,3602.500000,7575,20516,98571,32.164000,,33.844000,104.347826,70.434783,240.790609
201612,1939,1036,1964.900000,640.700000,398.900000,6570.300000,39.300000,295.500000,611.400000,572.400000,1648.800000,459.400000,16176.600000,21173.701292,2736.813859,2642.613614,1742.575152,1903,946.074228,651.720602,530.460576,37.915332,0,92.957662,9.028000,330.066101,1300.922780,298.890496,60.778866,100.238310,4359.052953,,,54.200000,51.460000,5.948000,5.984000,,,15.280779,0.254089,3.797540,9.552940,15.280780,64.200000,4.600000,64.265000,4.551000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.244000,5.173000,1.499000,2.155000,64.567000,61.497000,4.545000,3.749000,,,,,,,,,59.779000,4.103000,0.164000,0.492000,0.653000,0,0.097000,,,64.576000,61.541000,5.790000,5.580000,58.786000,55.961000,4.545000,3.750000,60.009000,4.103000,11772.110000,,,22001,,,,,,,26017,31217,24759,9527,1159,92679,,,,,,,6645,773,1635,92679,85955.900000,2860.050000,6257.720000,177.930000,60.540000,66.510000,1779.890000,1156.810000,352.720000,1790.830000,366.480000,16.070000,100536.470000,0.194970,0.583726,0.206736,0.146797,0.665078,11.365864,17.251810,8.335500,36.669691,64.221000,3055.073000,2736.799000,19940.565240,3492.600000,8606,22001,100273,65.281000,3055.073000,2651.248000,21143,3516.500000,8674,22001,100696.000000,34.309000,,34.716000,107.826087,72.782609,249.633696
201701,1989.100000,986.800000,1804.400000,632.200000,366.800000,5803.500000,35,275.800000,542.400000,509.300000,1815.300000,573.700000,15334.300000,20663.549297,2738.487836,2645.239992,1381.405173,1644,893.078436,660.178820,416.240144,38.894778,0,35.535541,10.263000,296.258809,1268.428122,350.287945,61.909219,102.272000,4133.346814,,,55.990000,51.350000,5.870000,5.959000,,,14.293789,0.337522,3.357920,9.385880,14.293770,65.200000,5.100000,65.239000,5.045000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.017000,5.125000,1.030000,0.604000,65.719000,60.940000,5.046000,4.251000,,,,,,,,,55.835000,4.896000,0.193000,0.740000,0.699000,0,0.084000,,,65.389000,60.780000,6.568000,5.927000,58.821000,54.853000,5.046000,4.251000,56.124000,4.896000,12331.100000,,,22489,,,,,,,26451,30994,25927,9997,1178,94545,,,,,,,6780,801,2110,94545,86092.400000,3042.820000,6450.460000,104.380000,60.520000,70.760000,2308.450000,1186.350000,379.610000,1591.830000,326.900000,16.330000,101395.150000,0.196200,0.590227,0.176273,0.156112,0.707580,,17.265999,,,65.212000,3075.407000,2738.373000,19630.493940,3434.200000,9005,22489,101120,66.235000,3075.519000,2650.038000,20663.854000,3463.800000,8994,22489,101479.000000,34.617000,,37.542100,109.188889,79.911111,261.259100
