"yyyymmdd","CEA.DGR.COL","CEA.DGR.LIG","CEA.DGR.GAS","CEA.DGR.DIE","CEA.DGR.HSO","CEA.DGR.NAP","CEA.DGR.MFU","CEA.DGR.THM","CEA.DGR.NUC","CEA.DGR.HYD","CEA.DGR.BHU","CEA.DGR.TOT","CEA.DGR.WND","CEA.DGR.SOL","CEA.DGR.OTH","CEA.DGR.RES"
20231030,3605.340000,99.400000,65.140000,1.110000,0,0,0,3770.990000,139.020000,291.630000,11.200000,4212.840000,96.750000,274.030000,22.620000,393.400000
20231031,3659.850000,97.000000,61.020000,1.110000,0,0,0,3818.980000,139.060000,300.770000,7.020000,4265.830000,103.770000,264.790000,23.640000,392.200000
20231101,3689.590000,96.980000,66.280000,1.110000,0,0,0,3853.960000,139.380000,272.870000,7.140000,4273.350000,79.070000,263.850000,23.170000,366.090000
20231102,3690.780000,99.960000,64.510000,1.110000,0,0,0,3856.360000,139.050000,280.330000,6.670000,4282.410000,70.040000,275.140000,24.140000,369.320000
20231103,3709.320000,85.910000,64.910000,1.110000,0,0,0,3861.250000,142.190000,268.360000,6.330000,4278.130000,73.660000,259.410000,23.800000,356.870000
20231104,3660.960000,84.350000,64.760000,1.110000,0,0,0,3811.180000,141.750000,262.970000,6.190000,4222.090000,75.390000,252.600000,22.960000,350.950000
20231105,3477.150000,89.770000,50.500000,1.110000,0,0,0,3618.530000,142.150000,237.090000,5.360000,4003.130000,78.750000,257.010000,24.140000,359.900000
20231106,3539.370000,99.540000,57.700000,1.110000,0,0,0,3697.720000,142.860000,244.670000,6.860000,4092.110000,66.560000,251.440000,26.210000,344.210000
20231107,3547.510000,106.480000,59.250000,1.110000,0,0,0,3714.350000,141.690000,256.930000,10.390000,4123.360000,52.540000,240.820000,27.040000,320.400000
20231108,3566.770000,104.480000,61.700000,1.110000,0,0,0,3734.060000,143.970000,258.250000,7.310000,4143.590000,46.710000,227.880000,28.130000,302.720000
20231109,3560.190000,100.510000,57.220000,1.110000,0,0,0,3719.030000,146.520000,247.260000,8.570000,4121.380000,46.580000,224.050000,25.910000,296.540000
20231110,3416.550000,96.220000,56.440000,1.110000,0,0,0,3570.320000,147.710000,241.120000,5.570000,3964.720000,91.410000,270.180000,25.400000,386.990000
20231111,3153.380000,88.530000,52.070000,1.110000,0,0,0,3295.090000,147.570000,227.020000,5.440000,3675.120000,185.500000,281.570000,27.120000,494.190000
20231112,2818.660000,86.490000,46.070000,1.110000,0,0,0,2952.330000,146.500000,215.150000,3.100000,3317.080000,146.830000,301.420000,28.500000,476.750000
20231113,2735.110000,88.630000,45.480000,1.110000,0,0,0,2870.330000,146.190000,213.500000,2.410000,3232.430000,126.460000,272.690000,25,424.150000
20231114,2948.480000,85.980000,44.390000,1.110000,0,0,0,3079.960000,144.510000,205.340000,4.500000,3434.310000,124.320000,239.330000,25.640000,389.290000
20231115,3060.460000,80.060000,44.910000,1.110000,0,0,0,3186.540000,143.240000,208.220000,5.460000,3543.460000,128.490000,264.790000,25.380000,418.660000
20231116,3162.110000,87.010000,47.830000,1.110000,0,0,0,3298.060000,146.510000,223.740000,4.860000,3673.170000,125.530000,277.650000,24.830000,428.010000
20231117,3268.830000,83.980000,47.290000,1.110000,0,0,0,3401.210000,146.680000,216.560000,4.530000,3768.980000,148.660000,256.330000,25.470000,430.460000
20231118,3362.680000,84.980000,47.730000,1.110000,0,0,0,3496.500000,147.700000,230.910000,4.520000,3879.630000,103.790000,256.700000,26.140000,386.630000
20231119,3251.630000,86.100000,48.240000,1.110000,0,0,0,3387.080000,148.510000,207.130000,4.490000,3747.210000,137.800000,234.430000,25.640000,397.870000
20231120,3316.020000,88.870000,57.760000,1.110000,0,0,0,3463.760000,148.610000,225.390000,4.480000,3842.240000,162.860000,260.950000,25.080000,448.890000
20231121,3409.770000,89.150000,58.460000,1.110000,0,0,0,3558.490000,149.100000,228.120000,4.230000,3939.940000,141.730000,240.090000,25.040000,406.860000
20231122,3464.010000,84.710000,63.060000,1.110000,0,0,0,3612.890000,149.410000,234.300000,3.540000,4000.140000,66.610000,243.550000,23.680000,333.840000
20231123,3442.960000,86.230000,61.960000,1.110000,0,0,0,3592.260000,144.550000,243.210000,3.500000,3983.520000,54.940000,234.810000,23.940000,313.690000
20231124,3362.780000,93.920000,64.980000,1.110000,0,0,0,3522.790000,148.230000,224.830000,3.800000,3899.650000,141.600000,233,25.700000,400.300000
20231125,3274.190000,99.050000,58.980000,1.110000,0,0,0,3433.330000,148.530000,205.540000,3.620000,3791.020000,188.190000,223,26.220000,437.410000
20231126,3081.370000,91.190000,45.750000,1.110000,0,0,0,3219.420000,148.030000,190.040000,3.680000,3561.170000,218.360000,157.040000,24.350000,399.750000
20231127,3037.560000,91.890000,49.480000,1.110000,0,0,0,3180.040000,148.540000,196.580000,3.760000,3528.920000,125.220000,159.060000,25.490000,309.770000
20231128,3082.940000,91.980000,50.940000,1.110000,0,0,0,3226.970000,148.450000,185.710000,3.330000,3564.460000,128.890000,208.960000,24.960000,362.810000
20231129,3126.060000,83.260000,53.610000,1.110000,0,0,0,3264.040000,148.540000,183.760000,3.890000,3600.230000,130.570000,224.150000,26.410000,381.130000
20231130,3042.650000,82.210000,58.510000,1.110000,0,0,0,3184.480000,148.720000,194.780000,4.530000,3532.510000,130.480000,237.950000,24.860000,393.290000
20231201,3050.400000,79.980000,58.830000,1.110000,0,0,0,3190.320000,149.570000,183.200000,3.160000,3526.250000,183.740000,225.150000,26.620000,435.510000
20231202,2973.890000,84.720000,58.890000,1.110000,0,0,0,3118.610000,148.910000,176.910000,4.240000,3448.670000,226.890000,249.496382,24.560000,500.946382
20231203,2839.130000,87.450000,49.910000,1.110000,0,0,0,2977.600000,148.920000,179.160000,3.320000,3309.000000,215.010000,242.480000,24.310000,481.800000
20231204,2875.450000,87.370000,52.950000,1.110000,0,0,0,3016.880000,147.800000,181.210000,3.420000,3349.310000,224.710000,221.750000,25.300000,471.760000
20231205,2897.700000,92.380000,54.800000,1.110000,0,0,0,3045.990000,148.340000,189.520000,2.260000,3386.110000,224.250000,227.190000,24.390000,475.830000
20231206,2999.120000,93.460000,59.760000,1.110000,0,0,0,3153.450000,130.080000,215.690000,2.570000,3501.790000,173.760000,231.590000,23.090000,428.440000
20231207,3113.460000,94.230000,64.470000,1.110000,0,0,0,3273.270000,121.470000,199.820000,3.560000,3598.120000,131.980000,241.360000,23.850000,397.190000
20231208,3188.760000,88.430000,62,1.110000,0,0,0,3340.300000,130.340000,205.330000,2.820000,3678.790000,80.720000,250.530000,24.490000,355.740000
20231209,3175.140000,86.050000,60.660000,1.110000,0,0,0,3322.960000,134.760000,199.160000,3.630000,3660.510000,86.820000,259.650000,25.270000,371.740000
20231210,3048.840000,89.030000,47.000000,1.110000,0,0,0,3185.980000,135.280000,182.440000,2.960000,3506.660000,104.840000,275.610000,26.020000,406.470000
20231211,3209.330000,88.290000,55.630000,1.110000,0,0,0,3354.360000,135.340000,203.200000,3.090000,3695.990000,86.050000,283.870000,27.280000,397.200000
20231212,3294.530000,88.510000,59.970000,1.110000,0,0,0,3444.120000,135.480000,206.710000,1.880000,3788.190000,85.900000,281.770000,26.270000,393.940000
20231213,3311.720000,88,57.120000,1.110000,0,0,0,3457.950000,135.430000,206.640000,1.210000,3801.230000,121.150000,282.570000,26.460000,430.180000
20231214,3321.880000,90.350000,58.630000,1.110000,0,0,0,3471.970000,135.490000,202.930000,1.880000,3812.270000,145.060000,289.290000,27.040000,461.390000
20231215,3395.920000,92.320000,66.570000,1.110000,0,0,0,3555.920000,136.230000,213.970000,0.840000,3906.960000,111.840000,250.310000,26.400000,388.550000
20231216,3392.870000,90.020000,64.260000,1.110000,0,0,0,3548.260000,135.410000,214.150000,2.180000,3900.000000,108.657000,220.970000,26.890000,356.517000
20231217,3182.830000,84.390000,52.050000,1.110000,0,0,0,3320.380000,136.920000,184.380000,2.180000,3643.860000,196.040000,228.660000,25.610000,450.310000
20231218,3170.950000,84.210000,57.940000,1.110000,0,0,0,3314.210000,136.370000,212.350000,0.410000,3663.340000,282.920000,237.770000,25.340000,546.030000
20231219,3255.410000,92.860000,60.690000,1.110000,0,0,0,3410.070000,147.400000,208.220000,2.050000,3767.740000,242.480000,257.510000,26.510000,526.500000
20231220,3335.700000,92.420000,66.570000,1.110000,0,0,0,3495.800000,142.450000,222.880000,1.760000,3862.890000,198.790000,257.600000,26.100000,482.490000
20231221,3399.270000,93.830000,63.950000,1.110000,0,0,0,3558.160000,136.720000,246.340000,1.070000,3942.290000,143.130000,259.500000,26.490000,429.120000
20231222,3465.070000,99.840000,69.770000,1.110000,0,0,0,3635.790000,143.610000,245.930000,1.690000,4027.020000,83.120000,253.400000,25.950000,362.470000
20231223,3386.250000,99.730000,62.380000,1.110000,0,0,0,3549.470000,133.890000,228.860000,0.860000,3913.080000,127.110000,285.110000,26.670000,438.890000
20231224,3242.310000,98.450000,51.330000,1.110000,0,0,0,3393.200000,125.010000,206.660000,0,3724.870000,197.730000,263.930000,24.010000,485.670000
20231225,3325.430000,96.890000,67.760000,1.110000,0,0,0,3491.190000,124.800000,222.180000,0,3838.170000,166.480000,271.128000,25.730000,463.338000
20231226,3429.680000,98.180000,72.320000,1.110000,0,0,0,3601.290000,124.840000,224.660000,0,3950.790000,119.930000,281.760000,25.850000,427.540000
20231227,3399.770000,98.200000,69.540000,1.110000,0,0,0,3568.620000,124.660000,222.560000,0,3915.840000,180.720000,284.320000,25.770000,490.810000
20231228,3409.670000,96.690000,73.860000,1.110000,0,0,0,3581.330000,131.500000,222.310000,0,3935.140000,191.710000,277.770000,26.730000,496.210000
20231229,3472.870000,100.060000,86.460000,1.110000,0,0,0,3660.500000,140.060000,225.790000,0,4026.350000,156.560000,267.310000,26.730000,450.600000
20231230,3492.010000,98.900000,83.950000,1.110000,0,0,0,3675.970000,140.320000,218.060000,0,4034.350000,142.640000,255.120000,27.740000,425.500000
20231231,3371.900000,91.900000,64.930000,1.110000,0,0,0,3529.840000,141.950000,194.410000,0,3866.200000,180.337000,272.780000,25.300000,478.417000
20240101,3404.100000,91.420000,70.380000,1.110000,0,0,0,3567.010000,152.320000,204.700000,0,3924.030000,143.320000,251.340000,26.620000,421.280000
20240102,3502.300000,92.100000,73.890000,1.110000,0,0,0,3669.400000,155.140000,212.870000,0,4037.410000,115.920000,240.950000,25,381.870000
20240103,3578.470000,95.780000,69.970000,1.110000,0,0,0,3745.330000,154.410000,211.170000,0,4110.910000,128.900000,244.350000,24.610000,397.860000
20240104,3583.930000,96.510000,74.010000,1.110000,0,0,0,3755.560000,148.100000,222.310000,0,4125.970000,142.167000,219.120000,25.140000,386.427000
20240105,3603.080000,97.850000,81.510000,1.110000,0,0,0,3783.550000,130.810000,206.930000,0,4121.290000,123.587000,236.800000,25.860000,386.247000
20240106,3501.090000,93.160000,74.650000,1.110000,0,0,0,3670.010000,127.270000,194.060000,0,3991.340000,185.860000,248.110000,24.950000,458.920000
20240107,3344.980000,91.380000,56.650000,1.110000,0,0,0,3494.120000,126.880000,172.850000,0,3793.850000,233.250000,226.350000,24.440000,484.040000
20240108,3488.460000,90.420000,77.600000,1.110000,0,0,0,3657.590000,132.790000,185.270000,0,3975.650000,214.080000,185.380000,23.590000,423.050000
20240109,3460.370000,94.050000,71.980000,1.110000,0,0,0,3627.510000,133.720000,188.240000,0,3949.470000,275.110000,189.790000,24.930000,489.830000
20240110,3504.510000,103.830000,70.220000,1.110000,0,0,0,3679.670000,132.500000,208.360000,0,4020.530000,219.840000,234.230000,25.200000,479.270000
20240111,3525.250000,105.030000,66.790000,1.110000,0,0,0,3698.180000,127.490000,182.790000,0,4008.460000,187.980000,299.740000,25.490000,513.210000
20240112,3593.050000,104.910000,73.490000,1.110000,0,0,0,3772.560000,132.060000,193.270000,0,4097.890000,171.750000,308.450000,24.740000,504.940000
20240113,3668.210000,98.360000,74.850000,1.110000,0,0,0,3842.530000,132.370000,205.510000,0,4180.410000,81.810000,286.300000,24.330000,392.440000
20240114,3483.510000,102.580000,57.490000,1.110000,0,0,0,3644.690000,125.270000,188.650000,0,3958.610000,87.680000,291.330000,23.140000,402.150000
20240115,3511.720000,104.740000,69.810000,1.110000,0,0,0,3687.380000,122.550000,197.230000,0,4007.160000,70.620000,300.470000,24.140000,395.230000
20240116,3608.170000,106.050000,81.230000,1.110000,0,0,0,3796.560000,120.250000,209.550000,0,4126.360000,59.180000,294.240000,23.420000,376.840000
20240117,3656.770000,106.050000,91.210000,1.110000,0,0,0,3855.140000,126.870000,215.600000,0,4197.610000,79.250000,269.790000,23.370000,372.410000
20240118,3692.320000,104.080000,88.400000,1.110000,0,0,0,3885.910000,133.550000,220.550000,0,4240.010000,107.530000,261.360000,24.870000,393.760000
20240119,3694.640000,107.510000,90.540000,1.110000,0,0,0,3893.800000,138.930000,232.290000,0,4265.020000,111.380000,283.610000,26.850000,421.840000
20240120,3700.470000,108.500000,95.130000,1.110000,0,0,0,3905.210000,141.370000,230.300000,0,4276.880000,108.650000,275.740000,25.070000,409.460000
20240121,3630.380000,104.430000,80.900000,1.110000,0,0,0,3816.820000,141.940000,219.290000,0,4178.050000,91.300000,277.600000,43.950000,412.850000
20240122,3651.010000,102.780000,92.090000,1.110000,0,0,0,3846.990000,139.810000,236.110000,0,4222.910000,92.760000,293.220000,25.130000,411.110000
20240123,3694.690000,105.760000,102.260000,1.110000,0,0,0,3903.820000,133.940000,239.060000,0,4276.820000,97.780000,280.990000,26.160000,404.930000
20240124,3727.480000,104.570000,101.780000,1.110000,0,0,0,3934.940000,131.440000,235.820000,0,4302.200000,74.180000,286.080000,26.090000,386.350000
20240125,3722.770000,106.240000,105.330000,1.110000,0,0,0,3935.450000,136.540000,234.170000,0,4306.160000,87.740000,296.370000,26.740000,410.850000
20240126,3538.980000,111.520000,81.780000,1.110000,0,0,0,3733.390000,136.360000,207.730000,0.230000,4077.710000,135.520000,291.150000,26.700000,453.370000
20240127,3576.340000,104.670000,91.010000,1.110000,0,0,0,3773.130000,136.100000,207.180000,0,4116.410000,153.200000,279.800000,25.520000,458.520000
20240128,3615.840000,106.910000,84.960000,1.110000,0,0,0,3808.820000,140.680000,194.760000,0,4144.260000,153.200000,279.800000,25.520000,458.520000
20240129,3671.190000,109.050000,91.120000,1.110000,0,0,0,3872.470000,124.360000,223.690000,0,4220.520000,99.290000,293.140000,25.970000,418.400000
20240130,3712.920000,112.130000,115.420000,1.110000,0,0,0,3941.580000,122.370000,229.270000,0,4293.220000,84.040000,262.640000,25.580000,372.260000
20240131,3673.980000,115.490000,94.830000,1.110000,0,0,0,3885.410000,122.170000,213.940000,0,4221.520000,91.220000,296.160000,24.230000,411.610000
20240201,3581.230000,106.330000,87.090000,1.110000,0,0,0,3775.760000,121.970000,204.850000,0,4102.580000,71.630000,307.100000,23.500000,402.230000
20240202,3682.880000,91.800000,94.600000,1.110000,0,0,0,3870.390000,122.310000,219.340000,0,4212.040000,64.600000,295.260000,23,382.860000
20240203,3684.300000,101.740000,97.950000,1.110000,0,0,0,3885.100000,121.770000,220.190000,0,4227.060000,80.250000,249.100000,26.810000,356.160000
20240204,3515.800000,98.690000,69.150000,1.110000,0,0,0,3684.750000,122.710000,184.410000,0,3991.870000,106.050000,257.270000,25.820000,389.140000
20240205,3532.790000,103.750000,106.280000,1.110000,0,0,0,3743.930000,122.020000,204.390000,0,4070.340000,79.600000,321.310000,24.170000,425.080000
20240206,3621.250000,100.810000,96.540000,1.110000,0,0,0,3819.710000,123.050000,220.100000,0,4162.860000,104.580000,324.630000,23.320000,452.530000
20240207,3604.950000,99.180000,105.830000,1.110000,0,0,0,3811.070000,123.050000,213.480000,0,4147.600000,138.050000,321.880000,24.480000,484.410000
20240208,3559.440000,93.670000,101.350000,1.110000,0,0,0,3755.570000,122.470000,202.110000,0,4080.150000,174.680000,339.680000,23.930000,538.290000
20240209,3594.640000,96.320000,99.000000,1.110000,0,0,0,3791.070000,122.890000,213.800000,0,4127.760000,126.940000,362.310000,23.220000,512.470000
20240210,3553.830000,94.400000,97.650000,1.110000,0,0,0,3746.990000,117.340000,205.600000,0,4069.930000,172.960000,354.160000,22.330000,549.450000
20240211,3418.420000,100.530000,87.470000,1.110000,0,0,0,3607.530000,106.270000,177.650000,0,3891.450000,195.200000,345.300000,23.500000,564
20240212,3550.020000,106.210000,102.860000,1.110000,0,0,0,3760.200000,106.230000,204.270000,0,4070.700000,183.770000,301.400000,23.520000,508.690000
20240213,3619.550000,109.860000,140.910000,1.110000,0,0,0,3871.430000,107.110000,201.160000,0,4179.700000,164.820000,311.840000,25.810000,502.470000
20240214,3591.070000,108.170000,93.430000,1.110000,0,0,0,3793.780000,107.140000,195.800000,0,4096.720000,183.701000,338.600000,24.870000,547.171000
20240215,3550.540000,112.230000,91.240000,1.110000,0,0,0,3755.120000,105.920000,193.980000,0,4055.020000,210.640000,355.370000,20.660000,586.670000
20240216,3555.630000,110.550000,76.950000,1.110000,0,0,0,3744.240000,105.840000,193.950000,0,4044.030000,247.140000,357.220000,24.920000,629.280000
20240217,3612.870000,100.810000,69.410000,1.110000,0,0,0,3784.200000,105.830000,198.100000,0,4088.130000,159.410000,367.080000,22.020000,548.510000
20240218,3443.940000,93.950000,59.110000,1.110000,0,0,0,3598.110000,105.950000,180.920000,0,3884.980000,173.690000,348.810000,24.020000,546.520000
20240219,3408.550000,82.960000,62.530000,1.110000,0,0,0,3555.150000,122.370000,204.060000,0,3881.580000,276.020000,343.180000,21.730000,640.930000
20240220,3617.180000,88.880000,65.610000,1.110000,0,0,0,3772.780000,122.820000,225.440000,0,4121.040000,144.830000,347.740000,22.300000,514.870000
20240221,3608.050000,88.960000,67.500000,1.110000,0,0,0,3765.620000,122.240000,222.630000,0,4110.490000,161.630000,348.610000,22.540000,532.780000
20240222,3654.540000,91.250000,63.780000,1.110000,0,0,0,3810.680000,122.950000,225.160000,0,4158.790000,133.500000,359.200000,24.060000,516.760000
20240223,3706.220000,93.170000,66.550000,1.110000,0,0,0,3867.050000,123.060000,225.620000,0,4215.730000,129.480000,377.710000,24.080000,531.270000
20240224,3712.080000,92.660000,63.170000,1.110000,0,0,0,3869.020000,123.660000,220.580000,0,4213.260000,104.230000,364.120000,22.560000,490.910000
20240225,3540.330000,91.330000,56.290000,1.110000,0,0,0,3689.060000,120.610000,188.200000,0,3997.870000,160.150000,340.470000,20.850000,521.470000
20240226,3545.860000,95.040000,60.590000,1.110000,0,0,0,3702.600000,112.700000,198.390000,0,4013.690000,279.520000,293.330000,24.260000,597.110000
20240227,3460.740000,109.620000,60.560000,1.110000,0,0,0,3632.030000,125.960000,197.620000,0,3955.610000,296.250000,349.780000,25.890000,671.920000
20240228,3522.150000,112.200000,61.180000,1.110000,0,0,0,3696.640000,135.180000,200.070000,0,4031.890000,205.200000,380.720000,21.560000,607.480000
20240229,3606.530000,114.020000,67.500000,1.110000,0,0,0,3789.160000,133.230000,192.970000,0,4115.360000,175.610000,378.570000,22.480000,576.660000
20240301,3598.360000,115.300000,70.350000,1.110000,0,0,0,3785.120000,129.410000,193.950000,0,4108.480000,201.198000,307.450000,22.350000,530.998000
20240302,3310.020000,103.800000,81.570000,1.110000,0,0,0,3496.500000,121.980000,206.260000,0.100000,3824.840000,255.620000,326.190000,22.710000,604.520000
20240303,3146.380000,94.920000,76.680000,1.110000,0,0,0,3319.090000,129.680000,224.400000,0,3673.170000,152.700000,384.580000,21.910000,559.190000
20240304,3388.930000,102.130000,80.250000,1.110000,0,0,0,3572.420000,134.470000,232.420000,0,3939.310000,111.740000,403.920000,8.260000,523.920000
20240305,3463.880000,114.240000,81.690000,1.110000,0,0,0,3660.920000,120.160000,221.170000,0,4002.250000,170.110000,382.780000,23.290000,576.180000
20240306,3573.340000,115.240000,84.610000,1.110000,0,0,0,3774.300000,118.680000,216.790000,0,4109.770000,126.650000,359.420000,20.980000,507.050000
20240307,3589.550000,111.030000,84.250000,1.110000,0,0,0,3785.940000,118.660000,223.880000,0,4128.480000,112.660000,386.830000,18.790000,518.280000
20240308,3603.190000,112.520000,81.530000,1.110000,0,0,0,3798.350000,119.330000,220.190000,0,4137.870000,121.180000,397.690000,20.540000,539.410000
20240309,3577.340000,116.220000,77.160000,1.110000,0,0,0,3771.830000,119.130000,224.690000,0,4115.650000,151.070000,387.880000,34.980000,573.930000
20240310,3531.370000,113.930000,74.830000,1.110000,0,0,0,3721.240000,119.440000,213.830000,0,4054.510000,133.660000,350.260000,33.140000,517.060000
20240311,3681.860000,110.970000,78.890000,1.110000,0,0,0,3872.830000,124.240000,234.510000,0,4231.580000,121.420000,376.730000,35.930000,534.080000
20240312,3761.470000,106.300000,91.660000,1.110000,0,0,0,3960.540000,129.090000,236.330000,0.270000,4326.230000,131.410000,381.290000,19.360000,532.060000
20240313,3766.940000,108.970000,85.130000,1.110000,0,0,0,3962.150000,133.710000,232.730000,0.130000,4328.720000,158.670000,370.570000,23.580000,552.820000
20240314,3821.100000,114.440000,81.690000,1.110000,0,0,0,4018.340000,135.170000,234.360000,0,4387.870000,112.770000,384.950000,18.920000,516.640000
20240315,3848.180000,119.310000,77.210000,1.110000,0,0,0,4045.810000,134.390000,217.740000,0.500000,4398.440000,137.600000,378.810000,18.680000,535.090000
20240316,3801.310000,116.200000,79.720000,1.110000,0,0,0,3998.340000,134.680000,205.480000,0,4338.500000,140.290000,377.502340,21.950000,539.742340
20240317,3592.670000,115.490000,72.170000,1.110000,0,0,0,3781.440000,134.720000,190.560000,0,4106.720000,159.090000,370.460000,22.170000,551.720000
20240318,3753.280000,118.800000,89.770000,1.110000,0,0,0,3962.960000,125.640000,206.790000,0.250000,4295.640000,129.260000,380.230000,22.140000,531.630000
20240319,3746.590000,123.740000,96.440000,1.110000,0,0,0,3967.880000,127.510000,208.920000,0.240000,4304.550000,127.530000,377.140000,24.800000,529.470000
20240320,3627.780000,126.180000,81.950000,1.110000,0,0,0,3837.020000,134.200000,191.600000,0.100000,4162.920000,143.800000,386.640000,21.350000,551.790000
20240321,3619.210000,121.390000,78.840000,1.110000,0,0,0,3820.550000,132.510000,205.590000,0.240000,4158.890000,170.890000,355.990000,21.820000,548.700000
20240322,3695.150000,122.790000,78.940000,1.110000,0,0,0,3897.990000,134.660000,234.640000,2.040000,4269.330000,145.740000,381.520000,16.150000,543.410000
20240323,3721.260000,120.570000,77.120000,1.110000,0,0,0,3920.060000,134.170000,231.140000,0.570000,4285.940000,144.420000,372.590000,22.180000,539.190000
20240324,3514.690000,115.290000,71.210000,1.110000,0,0,0,3702.300000,134.650000,212.930000,0.530000,4050.410000,153.040000,359.960000,25.040000,538.040000
20240325,3258.820000,109.780000,64.300000,1.110000,0,0,0,3434.010000,134.300000,204.570000,0,3772.880000,115.870000,361.250000,24.430000,501.550000
20240326,3467.180000,117.160000,73.200000,1.110000,0,0,0,3658.650000,134.620000,236.700000,1.370000,4031.340000,124.080000,365.660000,24.840000,514.580000
20240327,3727.080000,119.760000,79.630000,1.110000,0,0,0,3927.580000,134.580000,243.560000,0.290000,4306.010000,151.270000,373.400000,23.970000,548.640000
20240328,3874.940000,113.410000,84.820000,1.110000,0,0,0,4074.280000,133.490000,268.960000,0,4476.730000,141.550000,368.510000,22.600000,532.660000
20240329,3919.800000,112.610000,86.500000,1.110000,0,0,0,4120.020000,118.130000,257.740000,0,4495.890000,152.270000,369.070000,23.590000,544.930000
20240330,3845.920000,109.470000,81.840000,1.110000,0,0,0,4038.340000,113.460000,246.690000,0.900000,4399.390000,171.550000,387.750000,24.350000,583.650000
20240331,3674.800000,104.630000,79.030000,1.110000,0,0,0,3859.570000,118.070000,248.870000,0.530000,4227.040000,124.170000,389.640000,23.850000,537.660000
20240401,3731.190000,101.280000,101.600000,1.110000,0,0,0,3935.180000,117.820000,252.220000,2.670000,4307.890000,116.650000,380.890000,24.020000,521.560000
20240402,3817.380000,105.860000,101.510000,1.110000,0,0,0,4025.860000,122.730000,257.960000,3.630000,4410.180000,129.460000,373.520000,22.810000,525.790000
20240403,3902.250000,107.930000,104.240000,1.110000,0,0,0,4115.530000,122.990000,262.770000,2.170000,4503.460000,153,364.120000,23.150000,540.270000
20240404,3986.350000,102.770000,111.780000,1.110000,0,0,0,4202.010000,124.970000,259.520000,0.510000,4587.010000,132.310000,363.110000,21.820000,517.240000
20240405,3991.980000,100.740000,119.350000,1.110000,0,0,0,4213.180000,131.370000,268.470000,0.750000,4613.770000,179.530000,337.720000,21.250000,538.500000
20240406,3965.190000,101.360000,108.010000,1.110000,0,0,0,4175.670000,133.120000,255.380000,1.300000,4565.470000,151.420000,387.020000,22.470000,560.910000
20240407,3766.570000,106.680000,91.650000,1.110000,0,0,0,3966.010000,133.930000,228.780000,1.110000,4329.830000,148.630000,383.420000,25.040000,557.090000
20240408,3834.210000,107.320000,101.650000,1.110000,0,0,0,4044.290000,132.790000,233.540000,1.110000,4411.730000,126.840000,397.390000,23.640000,547.870000
20240409,3872.280000,112.020000,97.060000,1.110000,0,0,0,4082.470000,132.350000,221.930000,0.650000,4437.400000,150.040000,359.730000,24.290000,534.060000
20240410,3890.460000,114.660000,97.960000,1.110000,0,0,0,4104.190000,139.980000,218.900000,0.450000,4463.520000,168.580000,361.960000,23.240000,553.780000
20240411,3837.770000,113.180000,95.870000,1.110000,0,0,0,4047.930000,128.870000,224.030000,0.220000,4401.050000,139.440000,363.460000,22.910000,525.810000
20240412,3862.070000,108.230000,91.080000,1.110000,0,0,0,4062.490000,132.330000,209.860000,0.400000,4405.080000,157.070000,345.820000,23.170000,526.060000
20240413,3837.160000,110.660000,87.800000,1.110000,0,0,0,4036.730000,136.370000,216.310000,0.350000,4389.760000,142,319.530000,20.430000,481.960000
20240414,3673.070000,105.540000,80.510000,1.110000,0,0,0,3860.230000,139.210000,223.250000,0.360000,4223.050000,128.660000,346.402000,21.730000,496.792000
20240415,3902.680000,114.340000,95.990000,1.110000,0,0,0,4114.120000,138.860000,271.900000,1.260000,4526.140000,134.930000,353.520000,24.770000,513.220000
20240416,3908.210000,117.130000,122.660000,1.110000,0,0,0,4149.110000,146.870000,305.480000,0.960000,4602.420000,111.430000,403.670000,24.030000,539.130000
20240417,3922.980000,118.280000,149.930000,1.110000,0,0,0,4192.300000,154.950000,282.340000,8.540000,4638.130000,114.940000,361.140000,20.830000,496.910000
20240418,3955.300000,105.900000,147.700000,1.110000,0,0,0,4210.010000,157.070000,283.180000,6.680000,4656.940000,178.080000,338.380000,23.220000,539.680000
20240419,3804.570000,103.070000,154.750000,1.110000,0,0,0,4063.500000,160.660000,280.310000,4.310000,4508.780000,228.090000,384.420000,23.660000,636.170000
20240420,3895.070000,104.450000,138.120000,1.110000,0,0,0,4138.750000,164.550000,266.710000,4.130000,4574.140000,189.430000,363.200000,17.970000,570.600000
20240421,3802.730000,103.900000,89.830000,1.110000,0,0,0,3997.570000,161.480000,265.930000,5.980000,4430.960000,134.660000,366.130000,37.590000,538.380000
20240422,3864.680000,108.050000,114.460000,1.110000,0,0,0,4088.300000,150.470000,276.500000,5.250000,4520.520000,174.440000,395.850000,22.930000,593.220000
20240423,3849.070000,109.350000,146.360000,1.110000,0,0,0,4105.890000,149.330000,268.980000,2.280000,4526.480000,136.260000,419.340000,24.090000,579.690000
20240424,3895.510000,101.420000,152.700000,1.110000,0,0,0,4150.740000,146.370000,275.450000,2.380000,4574.940000,134.970000,413.070000,23.690000,571.730000
20240425,4014.130000,97.510000,162.090000,1.110000,0,0,0,4274.840000,145.490000,297.410000,1.740000,4719.480000,141.500000,410.600000,24.830000,576.930000
20240426,3966.660000,101.180000,166.730000,1.110000,0,0,0,4235.680000,136.730000,302.170000,1.560000,4676.140000,177.020000,404.490000,24.430000,605.940000
