"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
202105,15.061447,19.295949,12.246519,1.220398
202106,18.706964,20.385245,8.274077,1.296361
202107,17.308448,20.806443,7.228025,1.344528
202108,17.278918,21.130280,6.947668,1.117456
202109,21.454975,21.405746,8.115886,1.217849
202110,21.585692,22.977177,13.150184,1.294459
202111,20.669868,22.123858,19.734506,1.230456
202112,26.194993,21.908149,22.594131,0.939165
202201,21.873416,19.950346,24.574691,0.627512
202202,18.554464,19.449698,20.056779,0.895979
202203,21.390781,21.762376,19.153252,1.230442
202204,19.957283,19.545223,14.109337,1.135998
202205,19.420739,20.198704,8.731319,1.213880
202206,20.525137,21.232491,7.039034,1.130689
202207,18.578971,21.508979,7.423059,1.200554
202208,17.934647,22.313089,6.072957,1.059318
202209,20.055623,19.781023,8.608474,1.095184
202210,19.291408,20.064762,10.190982,1.131278
202211,22.075035,20.809219,14.389710,1.110284
202212,19.770892,20.734226,20.174648,0.817650
202301,21.826754,17.925498,22.338339,0.536755
202302,18.613613,18.962041,17.674298,0.760192
202303,19.167977,21.301368,16.619394,1.047421
202304,15.309669,18.667289,12.711521,0.949827
202305,12.904936,21.001736,8.723811,0.999661
202306,12.165011,19.717117,6.579984,1.038623
202307,12.187793,19.239595,6.532732,1.054417
202308,11.952401,19.442981,6.538455,0.888696
202309,13.327813,18.893315,7.052868,0.964138
202310,16.019306,20.678262,9.997405,0.968989
202311,15.988547,20.172622,16.301417,0.889386
202312,15.822847,20.454951,18.811585,0.600018
202401,17.825121,18.134348,22.595465,0.358401
202402,14.381164,18.134179,15.874133,0.725885
202403,14.165287,19.051456,15.002231,0.924547
202404,11.095713,20.216712,12.035107,0.920257
202405,11.355434,19.882432,8.324741,0.874059
202406,12.071886,20.046306,7.321929,0.993824
202407,12.100844,20.671628,6.860833,1.021867
202408,12.503957,19.900727,6.682237,0.882659
202409,13.873751,19.814287,7.899796,0.938818
202410,15.611194,20.773224,10.464329,1.010837
202411,16.962604,19.687474,17.984449,0.928842
202412,16.079708,18.235748,21.368464,0.638236
202501,17.175734,18.196461,22.722460,0.459228
202502,15.891596,17.775461,21.553410,0.616113
202503,14.632609,19.600331,16.347682,0.915884
202504,12.422702,19.617718,10.930617,0.948242
202505,11.800471,20.439850,8.813790,0.961631
202506,9.888762,17.536999,6.338936,0.898742
202507,12.677783,20.800173,6.509880,1.020636
202508,11.073284,19.529620,6.452220,0.877476
202509,12.674171,20.323772,7.351853,0.929623
202510,13.591236,21.253978,13.313300,1.004370
202511,14.956643,19.630257,18.055399,0.946012
202512,13.388881,20.066650,21.091247,0.656775
202601,15.460436,17.989121,25.593489,0.349280
202602,14.562213,17.320907,19.567642,0.617771
202603,14.406684,17.202469,15.143726,0.974166
202604,11.507312,16.187113,11.790213,0.969005
202605,11.793618,17.983283,9.012183,0.947564
202606,11.783982,18.182427,6.793041,0.963163
202607,,,6.387874,1.149501
202608,,,7.158761,
202609,,,,
202610,,,,
202611,,,,
202612,,,,
