"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
201606,2.638411,11.675240,3.979545,0.887306
201607,4.434456,12.233527,4.244234,0.757837
201608,3.739466,12.082331,3.829432,0.831306
201609,5.401556,11.892706,4.184743,0.814529
201610,5.196276,11.671975,4.863146,0.935991
201611,5.407017,12.215688,5.914726,0.803233
201612,6.001410,12.294168,6.236927,0.522224
201701,6.252867,12.086150,6.864653,0.538669
201702,4.318287,11.059274,5.186467,0.595189
201703,3.231469,12.260440,5.132267,0.829004
201704,3.258664,10.932648,4.218254,0.914438
201705,4.237895,11.816943,4.196081,0.917449
201706,5.268604,12.034658,4.497632,0.704858
201707,5.116991,11.995088,4.824262,0.815864
201708,4.154451,11.889529,4.485461,0.944959
201709,3.950634,11.348161,4.662400,0.854855
201710,4.535788,11.645387,5.212779,0.887604
201711,5.113416,11.873770,6.534426,0.791100
201712,4.060094,12.180739,6.696879,0.607533
201801,4.302084,11.567450,6.293289,0.620589
201802,4.081110,11.501019,6.050545,0.662418
201803,2.852685,12.274728,5.642291,0.794669
201804,2.619233,11.453033,4.729069,0.909818
201805,3.529939,11.822979,4.617241,0.925893
201806,3.577214,11.522092,4.330678,0.791078
201807,5.212631,12.271472,4.310462,0.830131
201808,4.753068,12.045345,4.242010,0.942749
201809,4.910873,11.318655,4.345399,0.817698
201810,4.273226,12.315245,4.973972,0.906798
201811,3.788172,12.033096,6.088769,0.812434
201812,4.004181,11.980591,6.200990,0.616069
201901,5.450681,12.354536,7.210732,0.622758
201902,3.639641,10.962035,5.834809,0.628546
201903,1.743789,11.685421,5.544810,0.858405
201904,1.700330,11.676095,5.454015,0.862379
201905,1.274744,11.812779,5.403793,0.871310
201906,1.046525,11.227380,5.498695,0.740145
201907,1.969275,12.336270,6.195216,0.764897
201908,1.345060,11.518636,5.833225,0.832468
201909,1.277030,11.021804,5.567570,0.723144
201910,1.674614,12.231355,6.025947,0.869587
201911,1.230703,11.529671,6.375866,0.849749
201912,1.175563,11.687710,6.215206,0.495103
202001,2.307001,12.072970,6.878340,0.394298
202002,1.790214,11.396961,5.748157,0.623076
202003,1.803351,10.210408,5.257801,0.760534
202004,0.725953,6.262377,4.440408,0.286634
202005,0.897140,7.552688,4.001690,0.682732
202006,0.736741,9.061543,4.626134,0.766010
202007,0.690058,10.895424,5.606352,0.729295
202008,0.989235,9.922879,5.112385,0.767009
202009,0.906883,10.050124,5.228866,0.811586
202010,1.071690,10.668705,5.148343,0.900667
202011,1.488162,9.698771,5.795342,0.848553
202012,0.823081,10.987625,6.386747,0.614871
202101,1.773508,9.648345,7.069670,0.546356
202102,1.017730,9.181777,5.075283,0.651038
202103,0.907289,11.305221,5.782380,0.862594
202104,1.065315,9.675164,5.562127,0.791332
202105,1.365244,10.247863,4.851987,0.793448
202106,0.979684,10.909372,4.909767,0.764823
202107,1.216484,11.713066,5.014100,0.811899
202108,0.969197,10.951615,5.062513,0.811250
202109,1.609580,11.149030,5.258170,0.712815
202110,1.542109,11.332820,5.357732,0.828038
202111,1.673865,11.828664,7.240767,0.693966
202112,1.890505,11.771163,6.918243,0.452223
202201,1.911501,10.823601,7.718076,0.604353
202202,1.346089,10.872727,6.392904,0.652018
202203,1.535096,10.849783,6.285780,0.602059
202204,1.634385,11.270038,4.958074,0.718418
202205,1.177835,11.323215,4.804624,0.778217
202206,1.866673,11.414156,5.377628,0.648497
202207,1.810378,11.256106,5.733009,0.635156
202208,1.649033,11.292412,5.235712,0.717046
202209,1.458507,11.273199,5.207854,0.661246
202210,0.905334,11.059670,5.169740,0.788330
202211,1.039592,11.177149,5.170108,0.753130
202212,1.368964,12.416667,5.208239,0.452542
202301,0.993591,10.079564,5.289780,0.580172
202302,1.098883,10.892161,5.987576,0.693731
202303,0.895697,11.642855,5.114108,0.746213
202304,0.818885,10.272620,4.246988,0.648648
202305,1.031393,10.939779,4.372827,0.582003
202306,1.100575,11.196314,4.672706,0.710697
202307,1.142481,11.270908,4.686764,0.694548
202308,1.290081,10.874483,4.469779,0.630757
202309,1.339242,10.872216,4.728641,0.686888
202310,0.997922,11.039805,4.499668,0.729593
202311,0.977327,11.067759,4.671226,0.699508
202312,0.850120,11.097392,5.429106,0.440540
202401,0.833427,11.251370,5.987177,0.442435
202402,0.713391,10.731300,4.951844,0.671030
202403,1.003743,11.499496,4.786605,0.686036
202404,0.838962,11.605470,4.032723,0.682659
202405,0.943509,11.654581,3.972059,0.702828
202406,0.978445,10.967922,3.741544,0.631785
202407,0.855111,11.881860,4.214898,0.719674
202408,0.889845,11.548252,4.024437,0.690527
202409,0.996945,11.136542,4.028414,0.585220
202410,1.186880,11.774043,4.270544,0.701694
202411,0.857951,11.010675,5.254201,0.731946
202412,0.980539,11.787209,6.278086,0.530009
202501,0.865035,11.343513,5.841687,0.488211
202502,0.976667,10.624623,5.097828,
202503,0.855888,11.550764,5.029695,
202504,,11.740674,4.105332,
202505,,,4.338702,
202506,,,,
202507,,,,
202508,,,,
202509,,,,
202510,,,,
202511,,,,
202512,,,,
