"Year","BLUE","H&C2023","OSCAR","LUCE"
1971,0.000550,-0.679086,-0.111642,0.003664
1972,0.005459,-0.781238,-0.124869,0.007768
1973,0.008171,-0.943810,-0.139818,0.010149
1974,0.009966,-1.062743,-0.154694,0.012164
1975,0.010369,-1.182226,-0.169973,0.013337
1976,0.011542,-1.331901,-0.187157,0.014436
1977,0.013190,-1.488427,-0.201703,0.015462
1978,0.015132,-1.564894,-0.215443,0.016854
1979,0.035284,-1.630773,-0.232957,0.029422
1980,0.043492,-1.802212,-0.248822,0.034918
1981,0.024512,-1.836360,-0.264064,0.024622
1982,0.049098,-1.986291,-0.278684,0.040634
1983,0.028762,-2.135709,-0.290335,0.028616
1984,0.038472,-2.285017,-0.303526,0.036017
1985,0.042466,-2.404463,-0.317339,0.038948
1986,0.026271,-2.625329,-0.332911,0.030265
1987,0.025208,-2.745948,-0.349436,0.030558
1988,0.018760,-2.484778,-0.361820,0.025392
1989,0.112998,-2.461109,-0.381349,0.083796
1990,0.088266,-1.954304,-0.392085,0.069433
1991,0.104461,-2.097530,-0.402271,0.089475
1992,0.091600,-1.801809,-0.437408,0.096290
1993,0.095227,-2.104821,-0.471410,0.109883
1994,0.060273,-2.106800,-0.484454,0.088522
1995,0.061042,-2.114604,-0.490426,0.099917
1996,0.082916,-2.189130,-0.495519,0.120252
1997,0.074782,0.969714,-0.488741,0.096583
1998,0.741410,2.351775,-0.545716,0.512813
1999,0.532672,3.280526,-0.642922,0.393697
2000,0.367866,3.768864,-0.658604,0.359292
2001,0.232554,3.891168,-0.660253,0.316350
2002,0.106256,1.048600,-0.652522,0.267069
2003,0.066318,0.079875,-0.618227,0.239626
2004,0.072217,-0.503617,-0.584884,0.227388
2005,-0.024695,-0.820260,-0.540257,0.173967
2006,-0.037812,-1.094693,-0.500099,0.154694
2007,0.087167,-1.273533,-0.445286,0.212146
2008,-0.343244,-1.379569,-0.348007,0.042026
2009,-0.254904,-1.448379,-0.256187,0.056279
2010,-0.212219,-1.457026,-0.232517,0.012164
2011,-0.204231,-1.396240,-0.188366,-0.004873
2012,-0.170742,-1.344871,-0.166675,-0.016781
2013,-0.131794,-1.285258,-0.166346,-0.060016
2014,-0.104351,-1.218427,-0.156636,-0.075698
2015,-0.089365,-0.989463,-0.150847,-0.082074
2016,-0.071521,-1.368797,-0.150627,-0.081817
2017,-0.062032,-1.403642,-0.147842,-0.082623
2018,-0.053971,-1.226964,-0.143446,-0.092479
2019,-0.047632,-1.258767,-0.143152,-0.097133
2020,-0.031437,-1.229345,-0.138206,-0.084748
2021,-0.029532,-1.229345,-0.133736,-0.083612
2022,-0.025318,-1.229345,-0.132417,-0.089218
2023,-0.021251,-1.229345,-0.130915,-0.082733
