"Year","BLUE","H&C2023","OSCAR","LUCE"
1903,72.469084,40.357055,64.199765,65.057984
1904,73.840702,40.183088,67.076811,67.897437
1905,73.931349,39.970539,64.009311,67.765533
1906,72.038967,39.699110,63.794747,63.719452
1907,74.030131,39.411303,64.528829,64.355962
1908,72.957348,39.125438,67.206297,67.252024
1909,70.737844,38.837044,67.288261,64.810224
1910,67.485311,38.507797,66.017109,62.416387
1911,64.272459,38.162099,64.229260,60.774621
1912,58.312377,37.777892,62.565878,54.614485
1913,57.748267,37.451832,63.949514,53.897367
1914,55.012908,37.126946,62.225309,52.086691
1915,58.695924,36.637179,62.299029,56.042052
1916,58.352021,36.206036,60.819029,55.943234
1917,57.353545,35.897417,61.223315,54.639510
1918,54.905077,35.458104,62.338563,53.878131
1919,52.578620,34.764032,59.161069,52.161840
1920,34.038890,34.004192,58.502905,34.824928
1921,23.140981,33.334083,53.604686,26.538352
1922,17.510769,32.456884,48.994642,22.462812
1923,13.554785,31.304337,47.421357,19.605075
1924,10.800593,30.073599,44.351621,18.053078
1925,8.828298,28.988908,42.266255,16.472758
1926,7.238415,27.949688,40.523400,14.679340
1927,5.781645,26.951248,38.273924,13.392689
1928,4.764482,25.782359,34.993618,12.330093
1929,3.791397,24.601195,33.840741,10.900583
1930,3.051489,23.773901,30.543287,10.639926
1931,2.268712,22.909783,27.337067,10.219665
1932,1.347070,21.880236,27.302369,9.343530
1933,0.780322,21.090131,24.548067,8.860102
1934,0.176532,20.677564,25.177799,8.654588
1935,-0.340605,20.207326,20.859152,8.132395
1936,-0.741154,19.602950,20.223631,7.977664
1937,-0.895811,19.326684,18.357593,7.820735
1938,-1.220332,19.512485,17.099192,7.419527
1939,-1.515247,19.682642,17.274111,7.414434
1940,-1.779898,19.651461,14.255708,7.000219
1941,-1.973943,19.843821,13.413501,6.895318
1942,-2.346645,20.478023,12.356913,6.712045
1943,-2.870451,20.941372,11.147280,6.332638
1944,-3.060979,21.231121,12.317269,5.695138
1945,-3.321819,22.196878,12.511351,6.034315
1946,-3.733946,23.315388,9.767088,5.217573
1947,-3.734092,24.157961,10.209480,5.534765
1948,-4.054985,25.504664,10.143894,4.948122
1949,-8.723618,27.505355,10.763220,0.611705
1950,20.543755,29.795575,14.758592,25.064105
1951,35.671861,31.790256,24.427119,35.749465
1952,47.817105,33.673003,29.499194,44.706662
1953,60.402249,35.555969,36.306869,53.301674
1954,74.112204,37.776316,43.176393,65.273940
1955,85.483282,40.089106,49.903827,73.465252
1956,95.699723,41.946095,57.379046,81.357691
1957,105.327066,43.189547,61.703702,89.651924
1958,113.832419,44.858865,66.617676,96.144276
1959,135.723940,46.884471,76.205997,116.974592
1960,83.333503,47.565059,73.497202,67.409612
1961,65.956360,48.298042,66.385268,56.228953
1962,57.231350,49.934091,60.594060,48.087362
1963,52.038949,50.998886,62.209957,46.188787
1964,48.284852,51.572852,61.508154,44.125149
1965,45.248348,52.341632,59.269780,41.487728
1966,47.631157,53.778763,61.160184,43.740685
1967,46.841602,56.990442,60.311895,41.151703
1968,44.473449,61.925594,61.600524,37.478616
1969,48.475086,64.597053,61.092107,39.366859
1970,41.389607,67.836029,67.155038,34.029217
1971,43.550377,70.427063,68.325429,36.479663
1972,47.443927,71.821252,68.962086,39.770045
1973,47.291504,72.551011,67.795139,39.779242
1974,42.069828,71.682203,68.360494,35.269591
1975,87.255412,67.631871,74.281115,76.031517
1976,77.886271,62.815396,76.481896,64.181885
1977,62.998120,61.299050,69.060354,52.119960
1978,54.106581,56.723813,68.918814,44.396322
1979,48.772933,49.247714,59.011578,40.291616
1980,47.908229,42.238922,56.229210,41.171708
1981,44.955851,36.835291,53.178453,39.522469
1982,45.300047,32.597436,49.837398,40.570446
1983,42.592828,26.866317,45.181150,38.460715
1984,36.182660,15.144741,41.793782,34.202084
1985,37.147537,9.009739,38.437668,34.334172
1986,39.373637,4.900160,40.368926,36.205193
1987,42.013329,1.621467,32.355172,38.949016
1988,41.745051,-1.999518,35.272559,38.354789
1989,39.611980,-5.052986,34.891283,35.955565
1990,43.521578,-2.251052,37.557759,38.863645
1991,99.424985,1.058896,45.793368,90.169464
1992,74.882707,2.313376,52.608811,62.991598
1993,66.820844,1.501177,45.559458,57.739730
1994,55.600028,5.248130,50.011255,48.429506
1995,150.676321,5.270920,73.017658,153.296667
1996,125.338039,6.803279,89.772067,105.191242
1997,127.635074,12.106882,81.417268,110.501074
1998,167.126032,21.043048,92.328183,141.309928
1999,186.148751,34.865378,116.067936,158.132414
2000,267.193463,38.308036,133.279282,228.907740
2001,154.146275,39.521699,129.141454,113.634563
2002,127.687286,38.989760,102.838038,100.795541
2003,149.332292,37.403504,96.801304,120.382625
2004,156.658277,21.910134,96.778588,130.922121
2005,110.585932,18.732090,87.089506,88.645240
2006,89.391854,17.656669,71.319870,71.613540
2007,114.978042,12.951104,72.380744,95.250040
2008,105.300136,16.105039,80.466936,85.599540
2009,181.109505,16.474736,85.575395,156.557993
2010,123.560376,17.175256,87.575426,92.987557
2011,106.162238,19.215188,78.719794,85.083539
2012,105.666756,21.572863,74.858121,82.478069
2013,110.541708,37.645108,84.207733,89.174359
2014,352.847487,45.489513,141.482356,317.753768
2015,211.367037,49.054401,162.639940,159.584384
2016,156.677403,59.975466,126.564599,125.417621
2017,133.369417,52.159312,118.863604,95.291663
2018,113.943109,33.162351,99.257027,84.762866
2019,103.355944,25.242395,78.321847,78.834734
2020,98.146982,19.954620,72.476521,78.378163
2021,99.431250,18.278304,70.370711,83.241500
2022,98.130384,16.339974,68.114932,84.234957
2023,95.871271,18.189708,60.636965,83.192915
