"Year","BLUE","H&C2023","OSCAR","LUCE"
1940,425.282056,246.917620,298.052037,398.832006
1941,433.244990,263.940160,314.382448,400.747802
1942,432.789848,264.238154,315.082529,401.300626
1943,440.305738,270.611279,319.767686,408.707292
1944,426.173324,263.391476,306.804197,391.171571
1945,426.277491,272.070393,314.678500,391.896274
1946,453.151942,290.404353,327.877364,419.275477
1947,436.876600,292.431937,329.940562,398.707467
1948,434.288168,292.722016,324.802828,398.802511
1949,447.513669,311.154758,340.822825,422.756680
1950,464.182157,320.766639,349.028646,445.185233
1951,450.909757,311.384490,331.868962,434.451692
1952,459.712004,321.644936,344.497927,450.354368
1953,459.729811,326.019422,340.606246,447.474610
1954,470.295065,344.530976,362.436761,457.651224
1955,488.845640,355.538951,368.935232,481.666948
1956,486.595541,357.858007,363.551570,478.278078
1957,499.029179,371.643404,364.732550,495.704392
1958,511.855414,386.188458,378.436167,509.419477
1959,512.229105,387.536590,376.296940,511.823024
1960,436.723225,390.990386,357.312144,447.289945
1961,412.840724,391.336451,325.987656,440.097036
1962,402.235239,408.537026,338.874273,441.181214
1963,398.555740,428.590501,328.412381,449.742077
1964,376.833350,436.972341,331.232525,440.442772
1965,349.459459,444.126411,305.798136,423.099118
1966,330.889428,459.175484,311.279517,412.431088
1967,317.491939,477.451297,307.299204,397.101242
1968,302.943990,487.255574,306.612020,369.534845
1969,303.905827,502.429920,300.103144,358.692739
1970,284.296355,496.033969,292.394418,332.387235
1971,286.126450,503.566090,293.269345,330.763716
1972,287.133537,513.615966,282.324427,331.891385
1973,288.096216,507.737224,299.751144,333.429862
1974,269.142124,501.181852,281.053385,316.956518
1975,260.334528,521.513425,291.863761,313.231366
1976,269.282456,527.827926,288.281468,325.879055
1977,257.919549,528.885466,287.959586,314.138133
1978,253.756109,535.561091,297.706339,313.787158
1979,241.940625,540.204002,288.409378,304.573737
1980,240.351365,549.666648,298.248098,307.028837
1981,238.178870,568.460147,309.479247,306.907742
1982,241.052142,592.754922,309.067084,313.530092
1983,232.537006,628.463680,331.507581,318.655076
1984,977.279850,896.120858,708.063530,993.158930
1985,972.537682,902.780435,810.047379,920.861102
1986,1234.498220,1032.061817,940.006491,1160.741533
1987,970.223939,1098.544181,859.186309,855.742003
1988,735.565770,1063.943636,769.996049,662.482307
1989,821.100934,1047.065384,824.876686,737.265207
1990,475.097140,1035.764362,751.486180,484.995766
1991,413.414653,1153.536607,740.594024,467.842970
1992,617.146536,1350.043999,878.730525,682.928087
1993,443.357923,1351.246413,831.058477,514.731324
1994,720.548427,1488.291555,957.627217,786.420442
1995,622.485460,1485.616798,969.925396,649.055763
1996,662.378470,1511.622038,971.585555,692.540957
1997,2421.269908,3318.268221,2744.795246,2444.063469
1998,949.954105,1520.802337,1056.720830,931.883696
1999,991.479096,1435.415345,1127.677231,928.080281
2000,651.798523,1144.453075,875.980143,606.774485
2001,587.088876,1115.464056,825.415441,548.325514
2002,848.210101,1195.379414,1078.323334,829.453645
2003,582.391408,677.928815,783.284571,579.945321
2004,727.351742,664.502857,849.396468,723.335741
2005,652.197276,587.919541,766.525691,651.914305
2006,1238.400416,1128.582532,1297.981636,1246.006404
2007,603.941407,458.923291,627.636092,612.927037
2008,675.047153,498.494858,659.928463,671.446980
2009,965.864036,921.239080,999.488930,949.924280
2010,811.798478,689.761777,763.312986,781.689741
2011,913.872132,833.797244,875.280026,869.039941
2012,959.508828,916.357460,896.767481,908.844868
2013,944.776287,921.569683,874.940007,886.278035
2014,1158.481798,1265.438684,1162.431553,1109.496060
2015,1503.576664,1707.485262,1495.570348,1489.571500
2016,727.746648,918.189570,780.456219,698.716043
2017,666.585401,826.164399,733.828155,643.820236
2018,656.265599,808.441961,753.371308,636.241765
2019,896.554016,1065.662345,1007.216892,885.901669
2020,505.240172,718.687957,681.297937,505.791201
2021,436.077885,692.462877,644.313191,449.812096
2022,456.786190,710.789656,658.976079,477.662673
2023,555.753102,901.662915,737.643478,577.675510
