"Year","BLUE","H&C2023","OSCAR","LUCE"
1960,0.282384,1.437460,-10.377071,1.117703
1961,0.541063,1.565664,-9.249805,1.279542
1962,0.731591,1.708010,-8.215384,1.372315
1963,1.054243,1.821704,-7.144690,1.553646
1964,1.017346,1.793894,-6.124816,1.581785
1965,1.076117,1.802541,-5.435361,1.634584
1966,1.074102,1.856988,-4.785953,1.642974
1967,1.610988,1.900407,-4.095216,1.915283
1968,1.984386,2.006003,-3.637656,2.134427
1969,2.052463,2.148680,-3.239636,2.225294
1970,2.225440,2.373576,-2.865211,2.360532
1971,2.463380,2.594149,-2.504491,2.557362
1972,2.734187,2.885547,-2.211847,2.776726
1973,3.361464,3.092489,-2.026558,3.170020
1974,2.977440,3.341788,-1.806645,3.110663
1975,3.436356,3.526747,-1.632678,3.485124
1976,3.360621,3.669459,-1.480769,3.563606
1977,3.302583,3.735082,-1.378983,3.644288
1978,3.328011,3.833240,-1.271591,3.733982
1979,3.368645,3.852806,-1.163393,3.821515
1980,3.346734,3.904102,-1.049956,3.875376
1981,3.478638,4.470117,-0.924317,3.993870
1982,7.608626,5.085742,-0.893100,6.028746
1983,8.285476,6.027243,-1.415696,6.638032
1984,10.161701,7.015388,-2.619687,9.459935
1985,9.867225,8.298264,-3.945322,9.558570
1986,11.139696,9.088552,-5.484971,11.072864
1987,10.426535,9.858322,-7.350827,10.901060
1988,10.526819,10.469660,-9.092253,11.499940
1989,11.921887,11.103569,-10.484170,12.918348
1990,12.093838,11.119068,-11.534565,13.277970
1991,8.920924,10.853061,-11.900232,11.285267
1992,6.544967,10.281147,-12.106516,10.049106
1993,4.196489,9.359725,-12.916516,8.426540
1994,3.040314,8.143643,-13.660015,7.264906
1995,2.235187,7.038691,-14.946885,6.416543
1996,1.739557,6.070882,-16.824428,5.634499
1997,1.448306,5.230140,-18.328867,4.752977
1998,1.280715,4.503312,-20.177392,4.020214
1999,1.190397,3.907253,-20.915028,3.332115
2000,1.251293,3.439836,-20.452704,2.739866
2001,1.158557,2.995173,-19.604305,2.126549
2002,2.228994,2.546553,-17.835546,1.659755
2003,0.605549,2.128088,-15.657335,-0.475551
2004,0.682420,1.713799,-13.627185,0.363029
2005,-0.041880,1.283719,-11.862640,-0.954289
2006,0.448437,0.895152,-10.379746,-0.295868
2007,-0.721148,0.544031,-9.049237,-2.369765
2008,-1.945218,0.268644,-7.861185,-3.964521
2009,-1.804154,0.078373,-6.886818,-2.655301
2010,-1.558702,-0.034698,-6.077513,-2.303264
2011,-1.640263,-0.108491,-5.167229,-2.762290
2012,-1.753993,0.365850,-4.541381,-3.627433
2013,5.977523,0.888044,-4.064109,3.486956
2014,3.873141,1.253967,-3.740028,1.433906
2015,1.597724,1.710025,-3.373335,0.483172
2016,1.278113,2.192025,-3.016718,-0.012604
2017,1.516383,1.630846,-2.714255,0.461701
2018,0.250984,1.416099,-2.442532,0.434404
2019,-0.236658,1.177133,-2.151977,0.391279
2020,-0.336941,0.938167,-1.918873,0.422239
2021,0.021544,0.938167,-1.741682,0.302390
2022,0.124686,0.938167,-1.528291,0.382998
2023,0.153851,0.938167,-1.357036,0.514352
