"Year","BLUE","H&C2023","OSCAR","LUCE"
1972,35.879610,2.612359,5.283451,18.515914
1973,8.017125,3.775679,5.240802,0.889949
1974,15.397594,4.532478,4.444725,5.183204
1975,2.603748,6.929320,5.358673,-4.535629
1976,9.287507,2.862353,5.277186,-0.289419
1977,26.731078,9.082763,4.683618,9.376139
1978,13.902755,19.639883,5.255971,0.585324
1979,56.832670,15.853395,5.231679,25.960832
1980,15.935652,38.344932,4.938852,3.889702
1981,83.716318,13.533680,5.523443,46.954160
1982,10.288256,25.227629,6.031127,10.940374
1983,32.841751,12.934580,5.635085,24.107984
1984,10.777033,9.913465,4.542114,8.659974
1985,-23.362617,7.496727,4.207225,1.193768
1986,13.210662,4.245880,5.553232,16.094047
1987,-20.312813,4.369650,4.321615,-0.442758
1988,-3.225089,2.702347,4.661011,6.332345
1989,-19.037081,2.565166,4.989928,-4.111558
1990,-14.195325,3.300092,5.375198,-8.772825
1991,-8.507405,7.493503,5.205884,-9.027583
1992,6.140351,4.380202,6.452048,-2.899506
1993,2.907714,13.284528,5.492666,-6.756343
1994,9.949116,15.031450,7.052394,-5.036534
1995,9.559083,20.811300,6.905468,-6.098655
1996,28.578467,19.155502,8.035812,0.239076
1997,25.671340,20.015186,9.998433,-2.166267
1998,21.471223,17.643332,9.432821,-5.485081
1999,16.252515,19.313200,9.315060,-7.460160
2000,25.791006,12.596136,9.406257,1.033431
2001,18.255990,10.506593,9.923431,-4.610631
2002,17.192990,8.910592,9.671568,-4.128998
2003,-2.021539,7.483317,11.440620,-11.790899
2004,-7.006740,6.376569,8.120267,-11.751584
2005,-0.563193,5.309796,7.986714,-9.097126
2006,-4.708716,4.739054,8.015586,-11.733374
2007,-16.433590,3.526270,8.059994,-15.764873
2008,-13.668222,3.269973,8.703649,-15.534810
2009,-10.219812,2.165974,7.734301,-15.130708
2010,18.155303,1.429473,9.334443,-2.782442
2011,13.213227,10.466216,8.479998,-1.943715
2012,15.340765,12.782304,7.920579,0.607198
2013,7.525380,14.552199,8.420935,-8.323985
2014,3.263891,15.051565,7.411942,-11.698053
2015,27.172444,17.249526,9.063014,6.453989
2016,24.403083,9.561684,7.446494,6.148595
2017,15.013606,8.105428,7.178765,2.842568
2018,9.974141,7.280478,6.003501,0.700593
2019,7.254060,6.262032,8.530342,-2.462098
2020,5.709391,5.498088,9.005562,-0.947254
2021,5.736615,5.497795,6.435193,-0.655416
2022,5.948834,5.499481,8.839876,-7.553739
2023,6.156986,5.498931,7.906656,0.331885
