"Year","BLUE","H&C2023","OSCAR","LUCE"
1994,-60.483590,-33.942417,-15.827491,-31.358161
1995,-52.396666,-34.095169,-15.060909,-24.404732
1996,-51.682076,-35.340123,-15.404848,-25.781846
1997,-37.163366,-25.416252,-12.756179,-15.074795
1998,-18.381922,-17.226076,-6.957753,-5.425102
1999,-30.414754,-24.001618,-6.752386,-13.747475
2000,-34.697530,-26.452248,-10.013052,-15.779749
2001,-40.354966,-29.494687,-11.675629,-20.623190
2002,-47.555422,-31.565360,-13.379865,-26.639149
2003,-42.329423,-34.177059,-13.040762,-19.979536
2004,-44.548268,-36.699430,-13.284492,-21.493464
2005,-51.106828,-39.126574,-12.768380,-21.904381
2006,-53.380999,-40.267360,-13.753813,-25.610627
2007,-26.179756,-41.402467,-10.769815,-6.159660
2008,-44.166516,-40.732615,-8.441709,-18.513862
2009,-29.564560,-41.847497,-8.304126,-11.441206
2010,-45.003593,-43.614314,-7.620900,-17.963566
2011,-34.537450,-42.383870,-12.454705,-3.343034
2012,-48.159689,-45.401247,-13.534413,-23.439414
2013,-47.417290,-43.772269,-13.480149,-14.324738
2014,-48.146792,-43.151881,-15.789971,-14.620826
2015,-43.119454,-41.420824,-16.337263,-7.790836
2016,-38.040308,-38.652489,-16.116544,-5.967593
2017,-44.052492,-29.194935,-16.020950,-7.919883
2018,-9.641083,-18.467623,-7.603166,1.408845
2019,-28.089873,-13.232426,-2.286812,0.062361
2020,-32.748466,-8.472487,-7.498266,-1.157274
2021,-31.520476,-8.472670,-7.088301,0.870713
2022,-30.496901,-8.474869,-6.355428,0.911786
2023,-29.510076,-8.474869,-4.121450,1.588930
