"Year","BLUE","H&C2023","OSCAR","LUCE"
1919,185.487472,28.027548,130.055182,178.606846
1920,220.464456,18.515255,114.748896,206.484464
1921,244.503850,15.442807,120.233940,229.195987
1922,263.897292,7.979569,143.366604,243.276666
1923,271.050079,-7.954251,128.804769,247.511554
1924,274.803151,-24.843569,123.907064,249.175010
1925,286.578478,-31.956529,124.511770,259.734841
1926,291.206036,-44.329014,116.907614,262.946044
1927,294.711495,-56.664090,118.424291,264.786471
1928,304.185976,-62.473435,117.956728,272.279937
1929,308.418409,-72.429439,120.215950,274.857928
1930,270.769966,-83.994012,105.365648,308.717721
1931,252.354336,-95.094980,108.861360,338.970050
1932,243.197121,-100.570608,99.635555,364.362266
1933,232.898789,-108.314435,103.731980,379.098691
1934,222.008355,-117.254449,82.029522,385.505085
1935,214.124050,-123.846314,96.809805,385.657508
1936,204.405693,-132.842863,91.001449,379.635101
1937,193.443335,-143.628434,83.313608,369.049109
1938,195.853221,-141.591396,87.918156,369.160164
1939,185.230809,-153.019595,91.573546,354.039386
1940,143.244740,-165.400068,98.785690,309.288719
1941,122.911518,-172.671203,91.988457,283.513285
1942,111.963010,-175.204456,86.416209,265.781247
1943,109.410704,-175.049322,72.038564,253.041006
1944,98.067107,-183.795034,79.924664,232.387954
1945,86.564125,-192.546204,69.789930,212.371962
1946,76.179726,-200.428934,69.687411,194.256303
1947,65.139911,-209.076267,65.069636,176.677530
1948,53.616521,-218.159067,57.862511,159.780481
1949,52.938644,-216.435301,58.916241,151.468991
1950,80.087565,-223.802982,66.722356,161.777142
1951,65.884692,-232.934806,65.514812,150.437355
1952,93.205308,-222.820957,80.760606,167.937755
1953,72.982850,-218.670085,63.233312,159.644144
1954,58.478429,-220.655167,70.722162,152.992262
1955,52.256261,-214.330370,70.824790,155.549661
1956,39.737546,-211.148626,74.173356,153.845681
1957,31.017006,-199.013604,52.480864,154.243664
1958,7.935198,-192.766704,50.919268,145.792319
1959,-40.709715,-176.486892,40.116843,117.238217
1960,-57.079294,-184.646217,40.482620,94.556005
1961,-69.488310,-183.027572,21.543954,83.888856
1962,-88.053248,-193.456562,35.610782,60.103596
1963,-109.499336,-202.158525,29.047899,33.774605
1964,-115.587842,-204.444788,17.927109,17.248536
1965,-122.157540,-225.119751,30.735647,-4.146366
1966,-105.333808,-227.653627,24.502121,7.347309
1967,-118.356507,-228.813283,12.430999,-6.973398
1968,-89.436371,-249.227625,18.514998,17.914615
1969,-144.019199,-254.704719,17.488895,-0.797689
1970,-146.638996,-275.901472,18.709776,16.325208
1971,-171.025261,-287.777412,9.879207,13.410387
1972,-187.110257,-308.485277,-1.505831,13.612273
1973,-174.880485,-313.230450,-12.908822,34.013828
1974,-182.383184,-317.970787,-16.735576,34.476811
1975,-169.478796,-310.745525,-28.610637,29.800851
1976,-173.301338,-296.511252,-19.117689,33.078079
1977,-159.665175,-319.064418,-25.300396,37.463887
1978,-170.484161,-331.045404,-22.790776,23.287724
1979,-171.190177,-322.849806,-27.096159,20.244186
1980,-169.381407,-324.174818,-22.167273,18.276618
1981,-161.684332,-331.521651,-29.346258,22.518065
1982,-158.858582,-316.616023,-43.812866,21.714256
1983,-134.745982,-303.501651,-43.642490,35.505662
1984,-142.143817,-300.205516,-31.455587,27.608936
1985,-134.896059,-292.559445,-22.269389,31.386044
1986,-123.470205,-315.178123,-31.786299,39.134854
1987,-136.228399,-328.688976,-23.284867,27.738275
1988,-136.772980,-335.916326,-38.098235,31.592803
1989,-125.038873,-324.748711,-43.953600,76.295582
1990,-144.587302,-332.642542,-31.122272,111.477163
1991,-127.803691,-330.785883,-23.814205,186.848538
1992,-129.226569,-333.373290,-40.847115,90.390074
1993,-124.396208,-344.612647,-27.538551,8.112389
1994,-139.863710,-318.202865,-37.225177,-59.523988
1995,-128.319582,-294.436732,-25.935074,-64.006013
1996,-132.442535,-309.844768,-7.783325,-100.527189
1997,-137.588659,-309.823993,-22.851745,-117.873115
1998,-91.081288,-313.854906,-4.323593,-93.784587
1999,-120.941972,-318.422851,-7.733898,-144.055509
2000,-187.622118,-327.194394,-20.509936,-239.017193
2001,-221.102028,-346.416984,-6.369204,-249.032664
2002,-212.908335,-349.485254,-19.987780,-242.469927
2003,-199.996216,-334.106493,-18.822921,-194.143599
2004,-182.152426,-336.985042,2.272743,-175.364902
2005,-199.691920,-348.485238,3.888347,-169.048130
2006,-238.418825,-343.817999,-11.904629,-195.851719
2007,-141.187294,-344.876125,-5.373293,-86.202635
2008,-182.245455,-345.295213,-5.677331,-105.904732
2009,-160.734331,-341.289216,-15.171928,-82.699631
2010,-170.388971,-344.806472,10.139754,-79.118804
2011,-136.304208,-330.222433,-36.134221,-19.372960
2012,-142.849577,-338.198705,-21.574658,-18.878357
2013,-158.562238,-336.415400,-21.977588,-4.514891
2014,-150.920343,-337.280800,-46.164898,17.426021
2015,-149.706204,-330.987477,-47.989826,47.367239
2016,-146.440114,-316.141608,-32.578529,18.535187
2017,-117.769460,-294.431456,-25.751252,1.282803
2018,-71.676560,-263.120414,-19.174005,2.559487
2019,-116.786446,-245.201988,-9.538015,-30.917711
2020,-127.876495,-230.663236,-24.296534,-46.408847
2021,-128.738121,-231.230387,-1.771251,-47.220166
2022,-126.375867,-231.280437,-26.133297,-52.757313
2023,-123.390843,-231.072505,-14.395050,-53.466810
