"Year","BLUE","H&C2023","OSCAR","LUCE"
1949,20.067472,12.272238,13.965006,19.357572
1950,28.158719,12.642449,13.344251,25.868096
1951,32.180472,12.643768,17.193723,27.963025
1952,35.780536,12.757901,21.202029,29.694522
1953,38.692793,12.924064,21.151649,30.516100
1954,42.546295,13.117889,21.299675,32.151637
1955,46.059631,13.323733,22.994421,33.224163
1956,49.759208,13.446404,26.662012,35.536806
1957,52.509114,13.605348,17.856834,36.290564
1958,55.577640,13.650379,17.452585,35.841614
1959,55.633443,13.722449,32.699624,39.454062
1960,59.728659,13.334432,24.680924,36.640513
1961,50.161149,13.067986,21.512480,27.560828
1962,43.653079,12.896914,8.995523,21.781747
1963,40.917537,13.592121,10.037858,18.270609
1964,42.717330,13.860619,14.598988,18.897190
1965,38.763581,14.565902,13.540422,16.123102
1966,37.846922,14.843597,8.339227,15.572183
1967,34.506160,14.908450,8.325121,14.420881
1968,33.151835,14.338514,9.943143,14.615952
1969,33.543114,13.946100,6.878464,16.024577
1970,32.375360,15.536569,10.606108,12.019349
1971,43.711080,16.454694,16.743308,8.158922
1972,35.526254,17.102746,10.505421,-12.406817
1973,27.396791,17.338121,10.728998,-23.647309
1974,23.189163,17.958217,10.778828,-29.604277
1975,19.789704,16.001348,3.821405,-32.071358
1976,17.346805,14.684799,3.790884,-32.055713
1977,15.885272,13.861315,3.560565,-27.946610
1978,14.501306,13.078831,2.966668,-24.494353
1979,13.725344,12.227684,0.685388,-21.171105
1980,12.940479,11.501846,1.660048,-18.101296
1981,12.461997,11.167579,4.022486,-15.435553
1982,10.932826,11.523280,0.591516,-13.527818
1983,13.461060,11.386833,6.822734,-11.024866
1984,13.715964,11.352098,9.112368,-8.659791
1985,15.832547,12.101423,4.758950,-6.436072
1986,16.387130,14.971544,10.031372,-5.234244
1987,23.791085,15.901027,19.005205,-4.047694
1988,20.030135,16.417395,17.929674,-4.639100
1989,15.418881,16.374526,4.054509,-4.719818
1990,12.169976,14.117355,5.144916,-4.605465
1991,-10.786743,12.348193,4.422118,-5.334234
1992,-6.787523,10.378097,-0.197563,-4.885907
1993,-6.178970,8.667998,8.529975,-4.584067
1994,-2.683733,7.382081,1.419250,-3.015216
1995,-2.210491,6.126794,4.349095,-3.440423
1996,9.163957,5.915565,5.829974,4.441134
1997,8.147600,6.869084,10.028808,0.118420
1998,8.293171,6.467656,8.726585,-0.562534
1999,5.123188,6.816982,5.617975,-1.978670
2000,5.784393,6.641769,4.389619,-2.099545
2001,5.289424,6.456041,1.139064,-2.304583
2002,4.647418,6.131960,0.773214,-2.818788
2003,5.035362,5.563711,-0.478628,-2.438319
2004,4.857438,5.157190,-0.797140,-2.477487
2005,3.810340,4.815595,-2.858580,-3.503370
2006,4.422192,4.815925,-4.670977,-3.259018
2007,5.446609,4.813617,-0.807582,-2.328362
2008,6.571860,4.835601,-1.463072,-1.311639
2009,5.646334,4.713003,-4.214772,-3.280452
2010,3.303462,4.658629,-2.441470,-3.857569
2011,5.054744,4.464584,-2.389221,-5.561329
2012,11.440217,7.367791,3.336878,-8.086888
2013,10.410706,8.733034,5.710857,-10.518868
2014,11.329748,10.869696,1.527265,-11.892794
2015,12.955794,9.804937,8.691851,-12.075591
2016,12.223727,8.856548,2.333382,-11.944603
2017,12.511864,9.548164,7.405164,-11.167286
2018,17.809128,11.128631,8.626595,-11.027468
2019,16.403472,12.425320,10.895014,-10.682612
2020,17.866104,13.533680,11.955046,-10.132242
2021,18.107085,13.616450,10.148730,-9.898772
2022,18.222721,12.813374,6.499276,-9.528562
2023,18.485649,13.339891,8.062888,-9.121235
