"Year","BLUE","H&C2023","OSCAR","LUCE"
1979,-12.037266,-3.153678,-7.491304,-7.900866
1980,-11.544055,-3.289063,-8.036837,-7.044260
1981,-10.732589,-3.141184,-8.498795,-6.341248
1982,-9.757562,-3.093772,-8.449294,-4.951603
1983,-9.977512,-3.099304,-9.164946,-5.013048
1984,-12.534910,-2.951755,-7.438543,-8.182445
1985,-10.995371,-3.469368,-8.648396,-6.430540
1986,-11.247381,-3.713244,-8.684449,-6.277348
1987,-10.942426,-4.047071,-8.530635,-4.745943
1988,-10.523191,-4.242765,-7.639257,-4.626679
1989,-12.690008,-4.377417,-7.447300,-5.305179
1990,-13.635466,-4.028568,-7.916951,-5.769078
1991,-16.462315,-4.655259,-7.647391,-8.835150
1992,-23.427982,-4.847802,-8.088463,-16.701172
1993,-24.326578,-5.555503,-7.266481,-17.240879
1994,-45.367868,-6.257306,-8.445007,-41.781435
1995,-4.250460,-6.743006,-7.791423,3.783263
1996,-15.632456,-7.057633,-5.497905,-6.354109
1997,-35.087783,-7.777353,-8.005290,-23.900162
1998,-25.814968,-8.387665,-7.965792,2.818752
1999,-22.909416,-9.266329,-8.289470,-3.690198
2000,-30.201729,-9.495000,-10.420050,-12.712138
2001,-27.159034,-9.907346,-11.344697,-3.240991
2002,-15.686720,-9.892104,-11.176666,0.782191
2003,-14.388491,-10.030347,-12.426529,8.813899
2004,-18.650823,-10.260885,-12.230908,-2.538969
2005,-22.964450,-10.196436,-13.538956,-8.223848
2006,-26.044481,-10.493256,-16.043850,-10.548106
2007,-24.080358,-10.870612,-15.366047,-8.795249
2008,-24.134951,-10.851486,-14.702056,-10.331527
2009,-22.866071,-10.738121,-17.851448,-9.041726
2010,-28.872247,-11.048206,-16.913500,-13.936500
2011,12.189102,-10.149280,-20.664410,18.685008
2012,-15.817525,-11.466671,-20.269321,-10.279572
2013,-14.875364,-11.654415,-19.380838,-4.286880
2014,-15.967162,-11.110127,-20.516678,-6.234956
2015,-21.404209,-11.376683,-20.487916,-10.556057
2016,-19.955720,-11.479349,-18.778696,-8.580832
2017,-15.106635,-12.397950,-18.040803,-3.535064
2018,-15.037239,-12.337641,-15.157308,-6.490923
2019,-14.552858,-11.624406,-16.679444,-4.929289
2020,-12.929523,-11.895029,-16.345727,-4.181064
2021,-11.679147,-11.895103,-14.503431,-2.278165
2022,-10.521726,-11.895103,-14.898813,-1.644476
2023,-9.470231,-11.895103,-14.012638,-1.299877
