"Year","BLUE","H&C2023","OSCAR","LUCE"
1962,398.811488,171.329593,199.372566,178.836945
1963,356.945744,153.362472,183.696509,164.459116
1964,350.918794,136.794780,184.817326,164.185012
1965,323.660246,117.994100,173.119383,165.331002
1966,404.931467,132.396845,166.720610,224.030773
1967,414.644841,121.985662,172.290440,231.540984
1968,262.994665,115.056928,163.525236,154.696278
1969,308.650487,105.366051,152.181639,181.333009
1970,194.653811,103.532915,155.983588,101.446524
1971,234.902997,108.801857,159.993067,137.199616
1972,385.193682,119.558335,163.259340,218.055742
1973,339.806138,103.646609,169.549218,194.343103
1974,303.431119,106.449569,168.653590,177.426965
1975,238.777164,95.972178,167.000796,143.733884
1976,187.176356,89.570620,156.121758,122.362944
1977,398.274199,86.116787,168.080174,235.093525
1978,260.695762,71.464891,168.610428,163.508601
1979,178.562475,84.897958,150.562260,131.083814
1980,192.710132,85.590930,147.427672,135.399859
1981,225.828442,67.692840,158.244789,155.603228
1982,149.897391,77.769829,156.158691,111.534908
1983,324.573095,85.044041,165.447077,203.004470
1984,194.776188,76.480687,160.158533,131.008115
1985,161.175000,72.668588,144.233470,127.244784
1986,200.861396,63.331397,149.584376,145.707570
1987,131.685955,45.651352,138.578965,110.164242
1988,224.489872,39.868277,139.536368,158.688536
1989,168.188299,30.590773,146.405049,126.350915
1990,173.033646,23.659584,146.508851,137.431913
1991,135.664510,31.467311,152.342452,123.116043
1992,168.781061,28.200636,154.843754,150.566547
1993,132.458217,28.057666,138.300062,143.126172
1994,117.943757,13.560098,130.744747,130.680957
1995,86.258548,-1.089344,115.972415,105.176696
1996,163.129634,-8.426944,100.963902,127.134388
1997,102.638423,-12.441515,99.400766,102.444268
1998,96.096461,-15.898756,86.337580,116.012463
1999,83.577635,-17.185699,86.380156,103.875719
2000,191.881518,-20.171346,88.407593,120.178834
2001,142.342956,-13.342016,75.783245,90.257804
2002,85.816229,-8.154488,67.602559,77.961859
2003,107.720757,-0.550589,78.624604,77.336011
2004,70.470811,8.346519,79.157972,78.956928
2005,43.623767,12.494863,78.642814,75.252514
2006,38.273191,13.345534,69.540595,89.894628
2007,91.739818,13.267600,72.246202,131.591388
2008,149.639262,13.327873,80.870379,177.290591
2009,82.580624,11.294903,62.232747,160.296959
2010,116.952682,12.622846,54.492364,223.335456
2011,98.027682,-2.496760,57.975875,213.447969
2012,159.491355,-22.106671,57.176024,251.206954
2013,218.269280,-32.350958,60.726916,-33.514425
2014,93.788507,-40.698686,38.323132,-100.971266
2015,133.372751,-45.631419,27.515871,-198.720667
2016,121.941071,-48.087912,28.890274,-319.933152
2017,78.561912,-49.015600,15.995888,-339.519430
2018,104.241972,-50.491056,14.777132,-335.517903
2019,52.650214,-51.617956,19.991663,-357.019574
2020,38.998444,-51.950134,19.190676,-338.233623
2021,12.821508,-48.837346,11.058099,-335.299089
2022,-8.156430,-52.234350,5.383515,-327.303984
2023,-24.334493,-52.593569,5.700598,-309.765479
