"Year","BLUE","H&C2023","OSCAR"
1986,7.908561,44.284350,169.971897
1987,4.647528,36.161262,162.395588
1988,-0.665492,32.947567,161.826166
1989,-3.606475,28.559744,158.267030
1990,-2.932922,25.397785,154.343215
1991,4.567652,21.261606,149.873648
1992,1.125398,17.468486,142.679531
1993,-8.570939,10.308774,134.666180
1994,-4.702597,3.355748,130.389705
1995,-46.000348,-4.139477,128.919416
1996,-43.607023,-12.147955,116.818506
1997,-45.573125,-20.507848,118.590160
1998,-35.938417,-27.890221,110.932436
1999,-73.748369,-33.219253,116.009238
2000,-80.136480,-37.596451,114.378978
2001,-92.221927,-41.943127,106.778999
2002,-79.138370,-43.916960,103.452344
2003,-65.059926,-45.874819,95.499852
2004,-57.385971,-47.231232,94.645077
2005,-51.682808,-46.775064,89.464914
2006,-47.819084,-44.706699,84.861061
2007,-47.914714,-11.805261,83.151219
2008,-39.955700,56.279590,89.899354
2009,-35.834140,48.418844,124.224293
2010,-12.138026,122.603559,138.516457
2011,-12.645160,41.514622,110.696145
2012,-13.976511,39.948592,101.815525
2013,-16.574837,26.745771,97.763984
2014,-4.206895,15.401880,86.645209
2015,-12.332841,8.632164,87.286446
2016,-12.903582,-5.541507,83.075667
2017,-10.304084,-7.636802,80.985209
2018,-15.471496,-9.125632,75.786359
2019,-16.222177,-10.132242,72.898541
2020,-16.337226,-9.903865,69.652787
2021,-16.052314,-9.904635,65.013613
2022,-15.904764,-9.904635,61.901595
