"Year","BLUE","H&C2023","OSCAR"
1911,335.225222,183.609232,150.496345
1912,340.389117,182.806706,152.733840
1913,348.128804,184.595654,156.490649
1914,355.579548,186.232253,160.411862
1915,365.215942,190.136208,170.216726
1916,370.814277,190.026618,167.457001
1917,374.044496,187.521175,166.074867
1918,385.778090,193.447658,177.222074
1919,386.722559,188.470261,175.908567
1920,363.266071,184.218775,173.624979
1921,350.278950,177.069872,168.176208
1922,346.043402,175.832282,166.082012
1923,346.830796,178.619267,172.818825
1924,339.434682,172.680033,169.695559
1925,337.794786,172.052756,171.236161
1926,336.126273,171.016284,173.969212
1927,335.899472,171.078425,175.147554
1928,331.315038,166.470323,177.714003
1929,328.691175,163.526555,173.646047
1930,340.920544,164.447465,183.692991
1931,348.105025,166.422984,194.453316
1932,347.006118,161.198999,186.975752
1933,349.741294,160.125264,187.049582
1934,352.893250,159.601568,195.213633
1935,357.518061,160.634890,198.797355
1936,356.850370,156.417332,198.045062
1937,346.050694,141.905804,193.432599
1938,349.079649,141.135301,200.469092
1939,354.187155,142.338559,203.252706
1940,331.950999,129.718937,196.173601
1941,324.903918,122.978569,189.911642
1942,324.856139,121.305367,191.126111
1943,319.836459,113.981251,186.374783
1944,320.285152,111.677584,191.474851
1945,318.354298,106.617930,185.162292
1946,322.085642,106.890641,189.974370
1947,316.344337,97.415318,187.346109
1948,305.832541,83.279972,176.431823
1949,304.989565,83.707268,181.481181
1950,359.450784,97.769736,203.891377
1951,366.401319,87.381380,213.919269
1952,376.192626,86.004706,230.473368
1953,382.236028,82.365841,236.327121
1954,389.469313,80.082436,238.423442
1955,400.192889,82.333964,246.615230
1956,404.223728,77.195497,246.319068
1957,413.276520,77.953908,256.373011
1958,423.143415,79.933568,268.358102
1959,426.984240,76.522274,263.591311
1960,368.658966,54.993892,242.243858
1961,356.243209,53.587319,227.148764
1962,343.545910,46.915322,217.005493
1963,345.655348,53.213078,221.702558
1964,339.902721,51.130864,212.541935
1965,320.273904,46.007053,200.304578
1966,292.672223,45.424110,194.396561
1967,282.512097,58.918696,192.611863
1968,269.761560,61.481370,188.110126
1969,258.901171,61.696557,182.411507
1970,253.860716,63.175494,179.390100
1971,256.681593,65.553137,180.406456
1972,248.975249,60.877433,165.980739
1973,244.945911,57.215925,167.436153
1974,240.380787,57.855513,159.741350
1975,235.269177,59.323164,157.070147
1976,246.992402,61.905002,155.726595
1977,256.891137,70.221220,162.199601
1978,261.215097,72.501034,156.358818
1979,257.285604,71.846607,146.996859
1980,261.278704,81.295550,147.041083
1981,257.627015,87.212836,144.250581
1982,246.115900,84.825630,128.254363
1983,239.851339,74.101982,117.062492
1984,256.025957,85.928421,131.317577
1985,256.475713,82.607921,128.597570
1986,252.484005,81.881606,131.066373
1987,249.924298,76.055773,130.951323
1988,251.025880,74.271295,134.792588
1989,245.915369,69.163606,130.617240
1990,240.016256,84.123608,128.720240
1991,226.442308,78.745845,123.927399
1992,228.556400,76.666928,127.335139
1993,227.372524,72.448235,128.722366
1994,229.304222,73.171875,128.872443
1995,230.993766,81.636705,134.618071
1996,230.453509,84.589522,134.883418
1997,237.041088,93.673384,137.990783
1998,232.258102,94.370497,131.712886
1999,229.116149,90.396120,126.055780
2000,229.469102,135.658721,133.087582
2001,268.741429,156.804617,156.286271
2002,229.546229,145.896889,147.122351
2003,213.765931,145.069412,137.717999
2004,218.487544,114.373848,139.993746
2005,232.337538,87.978539,150.870220
2006,185.389900,78.218046,130.548686
2007,167.195868,79.910411,119.418151
2008,138.471244,74.591785,102.613324
2009,111.133407,67.426907,84.473886
2010,95.846869,64.527620,76.570419
2011,116.555357,69.021956,83.755193
2012,115.782363,59.532306,73.864115
2013,122.246429,77.058866,73.957950
2014,132.574402,104.143228,78.099296
2015,147.537445,101.634084,82.338984
2016,116.860569,88.322699,68.239582
2017,155.227705,86.884176,78.101897
2018,136.751069,67.848340,68.639947
2019,129.930460,69.398468,65.366236
2020,122.832119,61.633683,54.930541
2021,118.448510,58.264415,47.103834
2022,117.882605,58.264415,45.247176
