"Year","BLUE","H&C2023","OSCAR"
1921,426.434017,175.931027,376.346734
1922,436.051687,184.268935,387.650394
1923,444.964001,194.549716,398.878795
1924,450.964460,203.333973,412.543353
1925,455.118960,210.025829,415.955344
1926,462.053483,220.029172,428.894686
1927,463.939637,225.213256,431.312487
1928,464.704497,229.336172,436.973843
1929,469.492429,235.311680,445.367041
1930,336.955510,232.900401,402.410781
1931,282.216852,235.936428,359.612477
1932,256.040173,242.838305,351.515879
1933,232.243886,240.559114,345.648020
1934,216.995820,240.723774,346.093452
1935,205.811716,240.658665,346.204582
1936,191.526147,234.242964,336.863324
1937,184.436380,232.237510,335.971762
1938,184.050085,235.398920,340.253476
1939,175.117802,230.363228,339.404491
1940,319.037670,231.629506,394.283077
1941,380.014032,227.565178,450.841533
1942,412.266428,218.443869,463.285576
1943,437.118681,212.058543,471.202858
1944,452.761249,203.476393,475.478196
1945,465.747015,195.100782,483.126100
1946,475.020489,186.344262,484.831582
1947,484.179133,182.355192,495.204439
1948,490.303290,181.414240,499.582443
1949,501.823528,189.780471,512.128822
1950,672.260717,216.396133,584.194425
1951,751.796118,239.623218,649.810400
1952,803.143854,272.449178,689.614447
1953,839.947928,307.979315,722.765257
1954,874.068524,341.522209,753.066280
1955,898.550090,377.686219,789.706097
1956,921.547076,424.110455,833.292491
1957,950.883735,464.814271,891.678441
1958,978.717238,541.419351,950.046731
1959,1012.000317,561.448020,1034.689637
1960,1067.340567,664.902892,1138.856608
1961,1114.627822,739.906072,1205.559984
1962,1149.535556,791.923916,1252.073072
1963,1175.347666,826.320815,1278.718449
1964,1185.110431,874.028514,1265.479062
1965,1194.460116,818.563431,1221.240622
1966,1197.908600,790.008414,1199.270545
1967,1202.209623,772.434734,1178.823996
1968,1211.125820,762.986011,1164.803810
1969,1219.594313,746.144398,1157.754128
1970,1234.161938,743.194805,1150.654102
1971,1233.403929,726.807455,1129.073068
1972,1238.218535,711.086440,1124.398391
1973,1248.117088,693.738462,1126.362221
1974,1267.968273,721.934152,1172.972515
1975,1293.309523,788.144244,1237.500868
1976,1319.615211,815.866727,1268.894130
1977,1345.499649,805.436199,1298.747669
1978,1383.850004,818.809908,1331.681936
1979,1416.121014,727.221597,1320.966641
1980,1465.660566,637.426336,1276.309113
1981,1502.260518,629.607251,1286.243316
1982,1538.009360,589.892092,1316.054829
1983,1552.740912,539.053579,1306.948947
1984,1554.538764,514.509066,1285.947668
1985,1097.683617,444.361786,1095.857040
1986,1377.490510,382.809737,1085.945187
1987,1474.970167,358.660496,1265.161833
1988,1437.099320,292.440072,1300.065720
1989,1394.406648,318.365143,1312.525664
1990,1524.025888,386.225464,1404.405154
1991,1601.845290,480.174968,1518.351158
1992,1691.530484,572.205304,1561.031701
1993,1557.085097,774.820657,1635.440506
1994,1939.871458,867.295950,1798.496714
1995,1903.774975,921.050055,1904.313437
1996,1753.184136,956.021689,1898.118236
1997,1899.598418,974.816213,1930.066117
1998,2146.003811,992.192953,2051.821314
1999,2163.248903,961.653440,2127.912518
2000,1959.198398,975.201703,2140.649644
2001,1881.522807,1004.274407,2110.087487
2002,1980.583151,1064.809036,2220.574235
2003,2973.365862,1122.719033,2526.551394
2004,2251.859555,1142.895362,2522.168041
2005,1958.687930,1159.479908,2273.766831
2006,1669.093797,1153.465416,2143.209828
2007,1509.867532,1179.785320,2062.203697
2008,1316.083812,1208.162377,2013.882829
2009,1156.644925,1168.613417,1949.599671
2010,1005.250204,1049.938180,1839.764419
2011,966.945978,938.332959,1752.420741
2012,1087.945035,857.082917,1699.489535
2013,1211.708799,765.844737,1689.614249
2014,1253.207630,704.164704,1654.936797
2015,1326.001014,666.439977,1650.514496
2016,1252.900110,578.304106,1647.541160
2017,1089.230036,525.302367,1544.258532
2018,900.642894,486.462868,1372.453939
2019,1238.984934,518.165921,1460.240264
2020,1027.829530,500.715205,1485.077897
2021,1158.558925,350.333800,1401.365317
2022,1112.991443,435.542575,1363.544959
