"Year","BLUE","H&C2023","OSCAR"
1997,-37.183005,-25.417461,-12.608850
1998,-18.401597,-17.226406,-7.052797
1999,-30.431682,-24.000299,-6.909132
2000,-34.714385,-26.451259,-10.021663
2001,-40.376987,-29.494760,-11.776756
2002,-47.583342,-31.566203,-13.346853
2003,-42.356060,-34.178268,-13.116460
2004,-44.571791,-36.698990,-13.242429
2005,-51.130570,-39.126574,-12.715069
2006,-53.398330,-40.268093,-13.751468
2007,-26.193606,-41.405105,-10.839248
2008,-44.176665,-40.732102,-8.589515
2009,-29.578922,-41.848926,-8.396386
2010,-45.019678,-43.614204,-7.810329
2011,-34.558225,-42.384419,-12.526044
2012,-48.182223,-45.402053,-13.616193
2013,-47.443487,-43.773991,-13.519207
2014,-48.172843,-43.152723,-15.539134
2015,-43.139973,-41.421117,-16.156005
2016,-38.057455,-38.653368,-15.965843
2017,-42.563149,-29.194349,-15.854934
2018,-42.177037,-18.548744,-15.307972
2019,-40.377024,-13.232316,-12.184156
2020,-40.179241,-8.472634,-10.508169
2021,-39.783602,-8.472817,-9.019339
2022,-39.425080,-8.472817,-8.010164
