"Year","BLUE","H&C2023","OSCAR"
1939,502.891694,127.862864,142.300673
1940,508.531946,131.088247,145.298118
1941,511.510265,133.071277,140.581781
1942,514.127424,135.954259,146.771193
1943,516.946029,138.962256,151.966195
1944,522.388754,141.996158,155.585714
1945,521.192385,145.085057,160.863450
1946,522.620759,147.258248,159.625494
1947,525.790668,150.852559,162.934709
1948,525.592373,154.447310,166.486847
1949,524.488886,158.874997,170.443528
1950,655.409505,167.528303,189.981588
1951,697.277996,175.691878,201.413927
1952,724.993445,186.833296,206.600173
1953,740.317685,196.096181,209.044940
1954,756.292066,204.858783,217.828647
1955,762.751624,211.632860,226.261636
1956,773.621796,214.715859,234.185110
1957,778.695557,214.270793,234.765231
1958,789.116303,212.871915,231.359946
1959,794.078678,210.950770,241.538831
1960,480.581049,206.670228,213.559061
1961,676.478641,192.049293,212.713117
1962,399.116845,171.808587,201.349954
1963,357.295107,154.307858,186.191583
1964,350.688145,137.449281,186.472172
1965,323.577769,119.044862,176.186518
1966,405.412147,133.945984,170.324851
1967,414.732630,123.144439,175.215228
1968,262.133845,115.262662,165.668383
1969,308.230629,106.314038,155.268192
1970,194.395169,104.397143,158.209981
1971,234.947441,110.102980,162.839115
1972,384.469492,120.011352,166.058965
1973,339.564204,104.682568,172.130909
1974,303.391108,107.577202,172.036232
1975,238.599570,96.772286,169.477990
1976,186.367345,89.942370,158.399996
1977,397.509888,86.714606,170.114500
1978,260.240876,72.250233,170.750168
1979,178.258253,85.622770,152.875564
1980,192.613988,86.071390,149.523370
1981,225.024304,67.736441,159.313248
1982,149.406672,78.405973,157.291270
1983,323.298463,85.805237,166.491097
1984,196.894603,77.255660,162.020431
1985,160.195539,72.668698,145.521256
1986,200.682300,63.675190,151.419014
1987,130.344785,44.794635,140.077541
1988,224.204887,41.172808,142.327164
1989,170.757496,31.746948,149.269455
1990,173.898973,23.853739,147.813857
1991,135.572763,31.305949,154.114289
1992,166.805872,27.408369,155.487959
1993,129.924890,27.457869,138.007528
1994,118.346137,13.798258,130.923440
1995,84.262327,-1.158227,116.156861
1996,162.782580,-8.481244,101.305936
1997,101.582018,-12.271725,98.767920
1998,94.791234,-16.134717,85.567590
1999,85.114024,-16.919033,86.172810
2000,191.168870,-21.190854,87.025569
2001,141.382512,-13.794557,74.056951
2002,86.428044,-8.232385,67.617911
2003,113.069684,2.700771,81.102640
2004,71.902556,8.421997,79.217805
2005,43.071199,11.848130,76.494940
2006,38.939233,13.789684,67.614064
2007,94.336422,14.453711,72.983069
2008,148.333962,13.406942,79.818628
2009,82.880376,11.209642,60.964124
2010,118.441145,13.280791,54.451107
2011,97.739655,-2.583706,57.168586
2012,160.877410,-22.166064,56.846484
2013,217.293593,-31.607240,60.685989
2014,99.410695,-40.568174,38.025358
2015,152.648322,-45.135973,30.342134
2016,164.519939,-47.378561,35.239692
2017,121.270706,-49.119291,21.348149
2018,125.022422,-50.967522,16.226207
2019,96.026698,-51.670571,17.748929
2020,72.842665,-52.370175,20.358283
2021,51.481325,-49.082981,13.550351
2022,34.407928,-51.918624,7.906802
