"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2000,1238.699065,1238.957785,1238.957785,1254.619011,1256.735622,1256.735625,1254.635661,1254.284721,1251.556700,1251.556700,1251.460720,1251.460720,1272.504827,1274.297988,1275.777127,1262.734462,1264.977887,1264.844261,1264.374642,1264.594656,1263.754800,1263.950960,1260.202997
2001,1213.657663,1213.754145,1213.605866,1239.274567,1241.026887,1240.716352,1238.800529,1238.276593,1236.420493,1236.420493,1236.320518,1236.320518,1255.768266,1257.384560,1259.003583,1248.087424,1250.344419,1250.211046,1249.766267,1249.988539,1249.162127,1249.355109,1245.935217
2002,,1247.612584,1247.763220,1276.772167,1278.617869,1278.617869,1276.700545,1276.025317,1273.504942,1273.504942,1273.396599,1273.396599,1292.777956,1294.399198,1296.054662,1277.236546,1279.555491,1279.452965,1279.120141,1279.362300,1278.787150,1278.980988,1275.420289
2003,,,1259.425987,1284.376078,1286.152420,1286.203462,1283.916776,1281.601998,1278.621182,1278.621205,1278.505002,1278.505002,1297.856689,1299.490609,1301.102948,1285.385412,1287.781817,1287.642182,1287.467746,1287.691834,1287.292543,1287.481549,1283.844948
2004,,,,1285.813799,1287.601926,1284.419276,1282.511902,1281.493360,1278.004678,1278.004678,1277.883644,1277.883644,1296.831940,1298.433888,1300.190163,1280.036122,1283.043573,1282.872083,1282.861601,1283.076662,1282.685854,1282.872034,1279.121529
2005,,,,,1293.468899,1290.591405,1287.335354,1285.966446,1282.255716,1282.256523,1282.128445,1282.128445,1304.375960,1305.938824,1307.693192,1286.856314,1290.309650,1290.056277,1290.371061,1290.599508,1290.144646,1290.333447,1286.412269
2006,,,,,,1273.594705,1270.176764,1266.705555,1263.070151,1263.070151,1262.945193,1262.970732,1282.188921,1285.177837,1287.098998,1262.639452,1267.157775,1266.828606,1267.361874,1267.623958,1267.118388,1267.269006,1263.440428
2007,,,,,,,1303.781174,1300.574739,1296.306757,1296.303794,1296.152726,1296.154649,1318.231903,1319.799194,1321.713436,1300.051973,1302.894344,1302.524285,1303.134177,1303.362030,1302.836789,1302.996432,1298.973472
2008,,,,,,,,1214.437729,1213.252907,1213.206460,1213.829506,1213.831687,1233.950580,1235.455810,1237.290846,1229.245450,1232.231918,1231.909525,1232.313730,1232.480695,1232.014218,1232.180573,1228.686793
2009,,,,,,,,,1144.569400,1142.253986,1141.465308,1141.462927,1161.132874,1162.606192,1164.685292,1160.203633,1162.961284,1162.647866,1163.212931,1163.375134,1163.057193,1163.365750,1160.252830
2010,,,,,,,,,,1191.947378,1191.068267,1191.067253,1211.534604,1212.970225,1215.010754,1211.572868,1214.423815,1214.068556,1214.816233,1215.058103,1214.707538,1214.785378,1211.090336
2011,,,,,,,,,,,1240.684470,1240.631907,1260.759666,1261.862938,1263.816170,1261.398590,1264.518176,1264.155127,1264.866099,1265.034863,1264.631164,1264.803161,1261.180568
2012,,,,,,,,,,,,1275.610697,1295.500484,1296.186358,1298.157566,1302.082927,1305.885642,1305.432850,1306.009842,1306.182513,1305.883603,1305.969508,1302.112525
2013,,,,,,,,,,,,,1310.691423,1311.509149,1313.686005,1314.069572,1315.077073,1314.702999,1315.342658,1315.568700,1315.192022,1315.319812,1311.875602
2014,,,,,,,,,,,,,,1265.490609,1266.601398,1264.173252,1264.880417,1263.049942,1263.728759,1264.413251,1264.071906,1263.765974,1260.272369
2015,,,,,,,,,,,,,,,1225.239491,1223.666475,1224.538510,1222.781315,1223.396445,1223.605161,1223.168717,1223.194824,1219.982480
2016,,,,,,,,,,,,,,,,1204.318623,1206.165678,1203.167018,1203.717880,1203.888206,1202.454571,1203.177549,1199.933038
2017,,,,,,,,,,,,,,,,,1188.122473,1187.661454,1188.122842,1188.358949,1186.802263,1187.523908,1184.391722
2018,,,,,,,,,,,,,,,,,,1135.688000,1143.457876,1143.411908,1141.668881,1142.499292,1138.549764
2019,,,,,,,,,,,,,,,,,,,1105.881136,1106.015486,1104.539821,1105.461583,1102.063015
2020,,,,,,,,,,,,,,,,,,,,1042.224016,1039.795897,1040.475864,1037.284622
2021,,,,,,,,,,,,,,,,,,,,,1062.129235,1061.855495,1058.501876
2022,,,,,,,,,,,,,,,,,,,,,,1034.861074,1029.644935
2023,,,,,,,,,,,,,,,,,,,,,,,986.910126
