"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
201806,0.737463,1.746640,0.226810,
201807,0.935518,1.813499,0.217297,
201808,0.972779,1.954678,0.289347,
201809,0.926394,1.740481,0.327002,
201810,1.363432,1.969778,0.319868,
201811,1.619955,1.841599,0.347525,
201812,1.998934,1.779969,0.485108,
201901,2.134907,1.968668,0.652201,
201902,1.659068,1.618643,0.472366,
201903,1.619644,1.713488,0.457919,
201904,1.230285,1.655932,0.335119,
201905,1.103135,1.741819,0.238997,
201906,0.792247,1.688311,0.225525,
201907,0.548338,1.727671,0.259693,
201908,0.668654,1.777526,0.256724,
201909,1.169666,2.001074,0.287878,
201910,1.466467,2.011433,0.353953,
201911,1.489944,1.908455,0.368267,
201912,1.429248,1.795568,0.385506,
202001,1.591553,1.662234,0.454625,
202002,1.387630,1.526589,0.428859,
202003,1.445639,1.753820,0.426193,
202004,1.047607,1.611974,0.325551,
202005,0.951795,1.630474,0.288478,
202006,0.522847,1.733164,0.289974,
202007,0.400488,1.819038,0.278704,
202008,0.470224,1.624716,0.300449,
202009,0.636694,1.800850,0.360258,
202010,0.989124,1.774723,0.371668,
202011,1.130640,1.655204,0.372744,
202012,1.327222,1.646676,0.454859,
202101,1.341231,1.444387,0.643733,
202102,1.615709,1.504080,0.643968,
202103,1.360388,1.499436,0.480566,
202104,0.984074,1.550247,0.409259,
202105,0.800107,1.506262,0.182781,
202106,0.554216,1.580609,0.215377,
202107,0.565370,1.717006,0.273796,
202108,0.542447,1.658368,0.256440,
202109,0.957829,1.729836,0.312412,
202110,1.199531,1.753610,0.264012,
202111,1.083821,1.615357,0.198774,
202112,1.755923,1.878786,0.457706,
202201,1.612665,1.627902,0.338722,
202202,1.296327,1.593647,0.282715,
202203,1.358764,1.814593,0.307596,
202204,1.163528,1.480175,0.178580,
202205,0.978652,1.683620,0.194193,
202206,0.885439,1.559152,0.174318,
202207,0.446207,1.640745,0.157317,
202208,0.430819,1.883249,0.187601,
202209,1.019702,1.775738,0.140416,
202210,0.950129,1.667512,0.128570,
202211,1.067106,1.610297,0.145223,
202212,1.419483,1.745146,0.166734,
202301,1.335303,1.622467,0.191561,
202302,1.153070,1.419333,0.212424,
202303,1.312494,1.648411,0.199806,
202304,0.714590,1.511392,0.113786,
202305,0.552908,1.658546,0.204447,
202306,0.466054,1.695011,0.147573,
202307,0.430829,1.526590,0.165252,
202308,0.502803,1.579694,0.196125,
202309,0.417790,1.416800,0.170161,
202310,0.617039,1.594759,0.440456,
202311,0.886268,1.527200,0.230793,
202312,1.069056,1.634944,0.282221,
202401,1.243882,1.683905,0.357230,
202402,0.935220,1.443919,0.312652,
202403,0.760743,1.511698,0.262767,
202404,0.684577,1.496853,0.188805,
202405,0.520552,1.348060,0.160104,
202406,0.356252,1.562611,0.196885,
202407,0.410721,1.677072,0.198975,
202408,0.366530,1.691052,0.153110,
202409,0.273768,1.620092,0.201990,
202410,0.509200,1.613808,0.225183,
202411,0.854715,1.349825,0.162918,
202412,0.870290,1.603929,0.262245,
202501,0.978459,1.470173,0.244266,
202502,0.865624,1.416826,0.223452,
202503,0.671086,1.420115,0.258481,
202504,0.790875,1.644505,0.213188,
202505,0.465719,1.503771,0.186427,
202506,0.441375,1.625407,0.135095,
202507,0.422316,1.465205,0.176529,
202508,0.429310,1.656582,0.146918,
202509,0.717583,1.700139,0.097103,
202510,0.584489,1.655666,0.163764,
202511,0.540462,1.444913,0.189726,
202512,0.629408,1.518122,0.198606,
202601,0.606794,1.550218,0.127632,
202602,0.656818,1.491671,0.396947,
202603,0.536572,1.487569,0.132499,
202604,0.499274,1.427245,0.117889,
202605,0.490472,1.439588,0.141549,
202606,0.785197,1.303052,0.137330,
202607,,1.439022,0.240311,
202608,,,,
202609,,,,
202610,,,,
202611,,,,
202612,,,,
