"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2006,,,,,,64.169844,63.803838,63.770361,63.772862,63.807763,63.955732,63.859590,63.693473,63.673593,63.834730,63.834727,63.834308,63.834304,63.839029,63.820572,63.820572,63.820572,63.820572
2007,,,,,,,61.792900,61.785114,61.786887,61.750626,61.899549,61.800866,61.597734,61.658705,61.862163,61.862162,61.861590,61.861511,61.866610,61.861043,61.861043,61.861043,61.861043
2008,,,,,,,,53.671254,53.757440,53.533451,53.432357,53.413802,53.389474,53.402322,53.562484,53.562482,53.561477,53.558621,53.565622,53.570002,53.570002,53.570002,53.570002
2009,,,,,,,,,51.860514,51.548935,51.409761,51.414618,51.381605,51.502096,51.676584,51.676581,51.748839,51.750060,51.762216,51.730768,51.730768,51.730768,51.730619
2010,,,,,,,,,,59.248405,59.140924,59.055597,58.927459,58.992764,59.169381,59.169383,59.241201,59.243428,59.247376,59.225379,59.225119,59.225119,59.225045
2011,,,,,,,,,,,52.070825,51.996310,51.902416,51.745468,51.811871,51.811862,51.811408,51.898382,51.899380,51.863977,51.864237,51.864237,51.863510
2012,,,,,,,,,,,,46.523467,46.600079,46.462871,46.589623,46.589730,46.662598,46.662598,46.669794,46.580501,46.580503,46.580503,46.580215
2013,,,,,,,,,,,,,47.370362,47.368548,47.449605,47.436073,47.258110,47.252127,47.229281,47.208170,47.209789,47.209789,47.209793
2014,,,,,,,,,,,,,,43.429136,43.588578,43.630810,43.458209,43.445167,43.445975,43.388130,43.389555,43.389555,43.389555
2015,,,,,,,,,,,,,,,39.998970,40.042751,39.783468,39.773268,39.785888,39.761138,39.862212,39.862212,39.862212
2016,,,,,,,,,,,,,,,,43.229685,42.520595,42.506931,42.508597,42.458656,42.533700,42.533700,42.533700
2017,,,,,,,,,,,,,,,,,40.176239,40.144414,40.123407,40.040310,40.125365,40.125365,40.125365
2018,,,,,,,,,,,,,,,,,,41.234747,41.226615,41.172702,41.114512,41.114512,41.115999
2019,,,,,,,,,,,,,,,,,,,38.209257,38.043495,38.123638,38.107798,38.109733
2020,,,,,,,,,,,,,,,,,,,,33.509962,33.646812,33.608700,33.628381
2021,,,,,,,,,,,,,,,,,,,,,33.513116,33.375491,33.397639
2022,,,,,,,,,,,,,,,,,,,,,,32.091270,32.095427
2023,,,,,,,,,,,,,,,,,,,,,,,27.753485
