"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
202003,0.278959,0.462974,0.178522,
202004,0.226552,0.340963,0.124766,
202005,0.199236,0.601271,0.103742,
202006,0.324639,0.541686,0.087281,
202007,0.422841,0.561207,0.100163,
202008,0.370479,0.520767,0.095303,
202009,0.353001,0.575097,0.110152,
202010,0.547267,0.521260,0.147634,
202011,0.516022,0.413181,0.196565,
202012,0.481669,0.426223,0.202707,
202101,0.429602,0.441147,0.219237,
202102,0.325874,0.455300,0.189175,
202103,0.391978,0.539236,0.192590,
202104,0.327163,0.495136,0.167330,
202105,0.231229,0.505926,0.129610,
202106,0.168834,0.553230,0.104466,
202107,0.213229,0.587041,0.094171,
202108,0.377661,0.597102,0.092734,
202109,0.294781,0.614755,0.101405,
202110,0.357930,0.625161,0.153894,
202111,0.374979,0.526060,0.184102,
202112,0.496945,0.583923,0.216136,
202201,0.407017,0.472329,0.228792,
202202,0.345010,0.475379,0.182123,
202203,0.453817,0.663607,0.189452,
202204,0.390883,0.632515,0.142752,
202205,0.261930,0.522223,0.104641,
202206,0.196665,0.656787,0.096075,
202207,0.289862,0.593907,0.091925,
202208,0.293603,0.626290,0.083590,
202209,0.242563,0.598279,0.096879,
202210,0.150563,0.651876,0.112815,
202211,0.049337,0.547915,0.159473,
202212,0.226499,0.597734,0.181006,
202301,0.222318,0.566448,0.184317,
202302,0.285454,0.488448,0.170616,
202303,0.291004,0.566856,0.152182,
202304,0.210619,0.500139,0.134554,
202305,0.104066,0.513001,0.114585,
202306,0.285543,0.527824,0.098021,
202307,0.293281,0.452534,0.086262,
202308,0.318925,0.506506,0.078360,
202309,0.262320,0.532155,0.089079,
202310,0.337137,0.475409,0.113406,
202311,0.224260,0.466627,0.160682,
202312,0.114305,0.491038,0.188333,
202401,0.367540,0.497769,0.213810,
202402,0.352793,0.442230,0.163053,
202403,0.315758,0.484907,0.159555,
202404,0.205504,0.522554,0.140282,
202405,0.088533,0.516350,0.119324,
202406,0.266594,0.516397,0.100465,
202407,0.268393,0.520007,0.095371,
202408,0.293497,0.521801,0.094452,
202409,0.242180,0.491713,0.105770,
202410,0.325615,0.484689,0.116800,
202411,0.461034,0.504075,0.174998,
202412,0.384584,0.468948,0.203607,
202501,0.363467,0.413472,0.212008,
202502,0.348157,0.457361,0.190281,
202503,0.356125,,0.170771,
202504,0.183496,,,
202505,,,,
202506,,,,
202507,,,,
202508,,,,
202509,,,,
202510,,,,
202511,,,,
202512,,,,
