"YYYYMM","Diesel","Petrol","Non-plugin hybrid","Plugin hybrid","Battery electric","Others"
201012,62025,60549,1310,1,39,8
201101,61926,60493,1653,0,60,7
201102,29668,30115,583,3,41,8
201103,171551,185249,4898,0,238,23
201104,70357,62158,1656,0,188,13
201105,77669,68226,1402,0,57,14
201106,88929,88470,1436,0,120,8
201107,67161,60693,1161,0,185,6
201108,28865,27858,510,0,36,5
201109,158347,166915,4541,0,120,8
201110,70582,59575,1450,0,86,7
201111,73455,57590,2002,0,45,8
201112,60026,57155,1751,10,28,11
201201,66296,55806,1909,6,49,8
201202,31085,27279,573,26,18,7
201203,178241,184468,4869,34,282,42
201204,72520,65041,1525,12,169,47
201205,83242,73635,1802,4,143,148
201206,94955,88064,2223,35,212,58
201207,71049,68639,1759,120,73,87
201208,28167,28675,537,33,46,21
201209,172032,179092,4298,167,135,58
201210,77243,70297,1850,39,213,42
201211,78358,67894,1627,41,214,40
201212,62760,58752,1427,41,126,40
201301,70242,66813,2112,42,51,33
201302,30801,32253,757,11,36,9
201303,185160,200523,4815,138,297,59
201304,79642,77697,1618,51,123,25
201305,89575,84997,1513,32,420,28
201306,102266,105264,2813,60,192,28
201307,80164,76556,2057,38,270,25
201308,31104,31101,780,9,75,38
201309,189555,202119,5763,136,446,25
201310,81896,70072,2668,34,215,38
201311,82362,73019,1967,52,306,72
201312,79463,69991,1877,65,188,40
201401,76383,69979,2355,59,323,44
201402,31099,33359,1027,14,78,29
201403,219587,231400,7420,144,830,244
201404,88594,81671,2456,71,336,69
201405,96904,89694,2801,180,331,82
201406,114353,104988,2851,457,653,133
201407,92928,80778,2187,518,508,90
201408,36251,36257,718,225,247,57
201409,204687,213930,6881,1721,1225,174
201410,93545,83278,2959,1132,508,138
201411,89193,81297,2997,1091,632,164
201412,84353,79035,2196,925,1088,171
201501,82113,79943,2860,1093,509,142
201502,38853,38005,1137,450,261,70
201503,230226,250467,8114,3976,1923,333
201504,94841,87667,3467,946,528,111
201505,97476,97675,3076,1274,637,102
201506,124833,127878,4517,1631,918,95
201507,88353,88235,2717,1149,426,109
201508,39109,40189,1096,536,311,70
201509,213330,239794,8254,2261,1566,217
201510,91941,82948,3393,1236,685,125
201511,92468,83826,3057,1501,802,153
201512,90467,86384,2994,1396,1525,250
201601,83065,82922,3726,1570,601,175
201602,41323,42737,1087,1018.000000,244,39
201603,241990,262528,9723,5234,2365,239
201604,94406,90235,3528,2273,590,112
201605,102657,97720,3342,1903,534,83
201606,122412,127535,5083,2274,1014,110
201607,87171,88694,3196,1901,452,66
201608,39492,42540,1445,809,279,139
201609,218573,237638,9598,4044,2150,461
201610,89080,86748,3689,1831,428,215
201611,89272,90526,4036,1999,609,146
201612,84249,89551,3244,1749,1163,194
201701,79273,89801,4580,1573,1015.000000,228
201702,37170,43961,1958,840,496,117
201703,245911,296670,14488,4930,3200,387
201704,68608,77505,3583,1966,696,142
201705,82195,97557,5075,2110,951,168
201706,104631,130340,6314,2752,1489,279
201707,69677,84984,5375,2605,866,123
201708,31075,43661,2374,1189,475,45
201709,171639,234131,14689,5477,2159,529
201710,63264,89065,4819,2709,676,167
201711,62646,94624,4826,3104,894,222
201712,57446,87050,4175,3465,996,150
201801,59156,97221,5915,2588,686,87
201802,28984,50198,2126,1131,374,63
201803,154029,297786,14929,6195,3072,190
201804,51396,108080,5614,2847,990,113
201805,62345,120439,6360,3834,1123,121
201806,74859,146729,9442,4559,1443,216
201807,53021,102285,6380,3498,886,173
201808,28366,60196,3743,3192,662,119
201809,99161,218766,17010,4232,2299,446
201810,49722,95765,6443,3227,1268,274
201811,52174,98324,6452,3213,1417,210
201812,42412,94126,3832,3675,1536,297
201901,47249,104785,8045,2243,1358,62
201902,24777,54523,3078,1339,738,41
201903,122217,313714,17493,4861,3960,139
201904,47726,105387,7244,1921,1550,12
201905,51348,121864,8303,2390,2000,14
201906,60247,151810,9244,2300,2778,9
201907,41957,105167,8556,1794,1983,12
201908,25595,60902,4786,907,3151,36
201909,84530,230639,18407,5230,7725,21
201910,38487,92369,9439,3160,3161,9
201911,41076,101376,8948,4394,4661,5
201912,36880,97586,7419,4487,4942,10
202001,33859,97990,11372,4823,4102,3
202002,19049,52191,6311,2055,2472,6
202003,53629,164771,20319,6869,11717,61
202004,812,1813,160,92,1360,3
202005,3954,12189,1219,812,2455,6
202006,26088,93491,13134,4964,8916,81
202007,33531,110648,17279,7556,8165.000000,76
202008,16978,56290,8561,2924,5512,66
202009,55463,200127,41404,12452,21953,373
202010,23978,82500,18971,7782,9247,117
202011,18317,66317,13892,7728,10131,80
202012,18785,69536,15578,9002,21883,53
202101,14478,52665,12843,6127,6200,98
202102,8857,32384,6435,3136,3513,35
202103,45953,159871,41931,17103,22002,208
202104,20458,83404,20427,9615,9170,258
202105,22170,88181,24305,9819,13048,272
202106,20839,104106,30896,12173,19842,138
202107,12939,67465,24039,9860,11048,206
202108,6806,37502,13272,5062,7358,116
202109,16715,113596,40885,13858,32710,519
202110,9110,59095,16459,8401,16122,197
202111,8737,60879,17291,10762,21736,139
202112,7630,52536,15021,8286,27671,257
202201,8860,62815,22697,9064,14412,321
202202,4769,30468,11281,4665,10423,82
202203,19916,124303,47253,15998,39329,427
202204,10986,66478,24709,6410,12876,200
202205,11390,66910,25524,7324,15445,466
202206,12696,72924,27941,7695,22625,288
202207,11255,60485,24908,6407,12346,231
202208,6154,38416,13835,3880,9881,154
202209,15361,110506,52882,12286,38108,337
202210,9809,70408,28357,8837,19803,372
202211,9622,67324,29153,10184,29373,716
202212,7084,50221,22899,8044.000000,42254,266
202301,8870,69104,29588,8981,17222,338
202302,5053,39021,15988,4700,12304,115
202303,21038,142606,63278,17897,46601,310
202304,10197,69339,26672,8582,20472,102
202305,10136,72999,31381,9025,24548,136
202306,11430,80044,44814,12763,31670,109
202307,10129,66155,36644,11701,23001,92
202308,5070,40376,20236,6574,17248,167
202309,16331,119938,76867,18541,45315,479
202310,9984,70325,39016,14296,23963,279
202311,9444,69039,42337,15914,24294,246
202312,8488,59862,35980,12063,27584,421
202401,8511,65265,40182,11806,20948,188
202402,4695,39634,23798,5980,14971,211
202403,20440,133959,94351,24923,48452,511
202404,7775,58754,37718,10507,22738,88
202405,8050.000000,61794,44220,11928,26013,92
202406,8891,67128,55848,16681,34094,58
202407,7923,55380,47730,13291,27384,45
202408,4789,32991,25789,5873,19144,7
202409,15749,95854,86236,24877,56227,17
202410,8550,50983,45261,13865,29811,29
202411,8628,47516,47298,15672,38485,44
202412,6549,39950,40538,12783,43602,34
202501,7894,47761,44704,12725,29648,15
202502,4357,27354,27557,7347,21279,11
202503,18697,109452,130220.000000,34206,69339,43
