1999,-0.004444,-0.004448,-0.004929,-0.004929,-0.004933,-0.003443,-0.003443,-0.008872,-0.008872,0.008258,-0.003740,-0.003099,-0.001648,-0.001648,-0.001280,-0.000658,-0.000658,0.002961,-0.000842
2000,-0.005636,-0.005639,-0.004920,-0.004920,-0.004924,-0.003434,-0.003434,-0.008601,-0.008601,0.008037,0.021665,0.023019,0.024473,0.024473,0.024171,0.024799,0.024799,0.029050,0.025293
2001,-0.003975,-0.003981,-0.004911,-0.004911,-0.004915,-0.003425,-0.003425,-0.008331,-0.008331,0.009414,-0.000968,-0.000565,0.000891,0.000891,0.001244,0.001877,0.001877,0.005140,0.001430
2002,-0.005507,-0.005506,-0.004903,-0.004903,-0.004906,-0.003416,-0.003416,-0.008061,-0.008061,0.009659,-0.000239,0.000338,0.001797,0.001797,0.002150,0.002790,0.002790,0.005863,0.002200
2003,-0.005848,-0.005848,-0.006485,-0.006485,-0.006287,-0.006020,-0.006020,-0.007949,-0.007949,0.010203,0.004152,0.004472,0.005871,0.005871,0.006146,0.006785,0.006785,0.006522,0.003522
2004,-0.006380,-0.006380,-0.006506,-0.006506,-0.006308,-0.006041,-0.006041,-0.007837,-0.007837,0.009673,0.005596,0.006728,0.008067,0.008067,0.008313,0.008951,0.008951,0.008669,0.005709
2005,,-0.006387,-0.006526,-0.006526,-0.006328,-0.006061,-0.006061,-0.007725,-0.007725,0.009493,0.005216,0.006812,0.008091,0.008091,0.008367,0.009004,0.009004,0.008635,0.005714
2006,,,-0.006547,-0.006547,-0.006349,-0.006082,-0.006082,-0.007612,-0.007612,0.008462,0.008849,0.011754,0.012973,0.012973,0.013149,0.013785,0.013785,0.013471,0.010588
2007,,,,-0.006567,-0.006369,-0.006102,-0.006102,-0.007500,-0.007500,0.008703,0.018144,0.021089,0.022248,0.022248,0.022207,0.022842,0.022842,0.022686,0.019842
2008,,,,,-0.006392,-0.006125,-0.006125,-0.007390,-0.007390,0.008943,0.020311,0.023290,0.024389,0.024389,0.024321,0.024955,0.024955,0.024755,0.021950
2009,,,,,,-0.006149,-0.006017,-0.007257,-0.007257,0.014270,0.022289,0.020224,0.021335,0.021335,0.021379,0.022015,0.022015,0.021162,0.018386
2010,,,,,,,-0.006003,-0.007157,-0.007157,0.014375,0.020665,0.018732,0.019840,0.019840,0.019954,0.020593,0.020593,0.019539,0.016764
2011,,,,,,,,-0.007041,-0.007041,0.011113,0.021021,0.022520,0.023632,0.023632,0.023673,0.024314,0.024314,0.023205,0.007914
2012,,,,,,,,,-0.006925,0.011304,0.021295,0.022765,0.023881,0.023881,0.023944,0.024587,0.024587,0.023330,0.007928
2013,,,,,,,,,,0.011260,0.013437,0.015110,0.016197,0.016197,0.016490,0.017137,0.017137,0.015492,0.002742
2014,,,,,,,,,,0.011108,0.013346,0.014915,0.016085,0.016085,0.016408,0.017057,0.017057,0.015250,0.002518
2015,,,,,,,,,,,0.007907,0.009421,0.010638,0.010638,0.011129,0.011781,0.011781,0.011983,0.000630
2016,,,,,,,,,,,,0.007551,0.008782,0.008782,0.009348,0.010000,0.010000,0.009852,-0.000856
2017,,,,,,,,,,,,,0.010130,0.010130,0.010651,0.011298,0.011298,0.011090,-0.000244
2018,,,,,,,,,,,,,,0.021522,0.021338,0.021978,0.021978,0.021951,0.008862
2019,,,,,,,,,,,,,,,0.011362,0.011997,0.011997,0.011570,0.001842
2020,,,,,,,,,,,,,,,,0.004448,0.004448,0.001153,-0.005675
2021,,,,,,,,,,,,,,,,,-0.000051,-0.003476,-0.008888
2022,,,,,,,,,,,,,,,,,,-0.001494,-0.007790
2023,,,,,,,,,,,,,,,,,,,-0.007794
