"Year","Historical","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028"
2072,NaN,9.111475,9.192144,8.870841,7.408527,6.619399,6.342741,5.799069,6.058495,5.891647,5.437751,4.974869,4.532730,3.886866,3.891630,3.816588,3.862670,4.299165,4.132062,3.582635,3.309517,3.020284,2.768916,2.686918,2.548311,2.306504,2.065513,1.826859,1.592351,1.364115
2073,NaN,8.886289,8.970489,8.640617,7.156111,6.366822,6.090463,5.550925,5.806232,5.641170,5.191999,4.734993,4.300221,3.668661,3.672090,3.598329,3.642429,4.068400,3.905179,3.367960,3.101308,2.819917,2.576199,2.496701,2.362812,2.130009,1.898974,1.671255,1.448666,1.233304
2074,NaN,8.665754,8.753286,8.415448,6.911327,6.122955,5.847302,5.312527,5.563561,5.400446,4.956498,4.505869,4.078868,3.462013,3.464231,3.391850,3.434030,3.849243,3.690000,3.165452,2.905525,2.632197,2.396279,2.319342,2.190224,1.966461,1.745341,1.528423,1.317508,1.114645
2075,NaN,8.449819,8.540488,8.195270,6.674002,5.887560,5.612992,5.083553,5.330179,5.169160,4.730885,4.287078,3.868199,3.266371,3.267491,3.196577,3.236897,3.641175,3.485984,2.974486,2.721490,2.456391,2.228369,2.154035,2.029712,1.814972,1.603675,1.397373,1.197840,1.007061
2076,NaN,8.238431,8.332046,7.980016,6.443965,5.660397,5.387267,4.863689,5.105791,4.947000,4.514803,4.078212,3.667755,3.081201,3.081332,3.011958,3.050480,3.443695,3.292613,2.794460,2.548555,2.291799,2.071724,2.000017,1.880487,1.674708,1.473095,1.277185,1.088705,0.909565
2077,NaN,8.031535,8.127910,7.769618,6.221043,5.441233,5.169867,4.652625,4.890105,4.733660,4.307902,3.878874,3.477092,2.905994,2.905235,2.837461,2.874249,3.256319,3.109384,2.624800,2.386104,2.137758,1.925640,1.856568,1.741806,1.544887,1.352783,1.167002,0.989217,0.821248
2078,NaN,7.829073,7.928027,7.564006,6.005066,5.229835,4.960535,4.450059,4.682834,4.528842,4.109844,3.688679,3.295782,2.740259,2.738703,2.672580,2.707693,3.078581,2.935815,2.464958,2.233547,1.993639,1.789450,1.723010,1.612968,1.424774,1.241973,1.066033,0.898561,0.741281
2079,NaN,7.630986,7.732345,7.363109,5.795863,5.025975,4.759018,4.255695,4.483700,4.332253,3.920297,3.507254,3.123409,2.583525,2.581259,2.516827,2.550327,2.910031,2.771441,2.314408,2.090326,1.858844,1.662526,1.598700,1.493316,1.313683,1.139950,0.973540,0.815986,0.668905
2080,NaN,7.437216,7.540809,7.166854,5.593265,4.829427,4.565068,4.069244,4.292426,4.143605,3.738937,3.334236,2.959575,2.435342,2.432447,2.369735,2.401681,2.750236,2.615817,2.172650,1.955908,1.732809,1.544273,1.483036,1.382231,1.210969,1.046052,0.888844,0.740799,0.603424
2081,NaN,7.247700,7.353363,6.975168,5.397104,4.639970,4.378443,3.890424,4.108743,3.962619,3.565452,3.169274,2.803893,2.295279,2.291828,2.230859,2.261311,2.598782,2.468515,2.039206,1.829788,1.614997,1.434134,1.375448,1.279131,1.116033,0.959660,0.811314,0.672364,0.544203
2082,NaN,7.062379,7.169949,6.787978,5.207213,4.457385,4.198903,3.718959,3.932391,3.789022,3.399537,3.012031,2.655995,2.162921,2.158984,2.099773,2.128788,2.455267,2.329124,1.913622,1.711485,1.504905,1.331581,1.275403,1.183471,1.028313,0.880200,0.740368,0.610096,0.490664
2083,NaN,6.881188,6.990511,6.605208,5.023429,4.281460,4.026216,3.554582,3.763111,3.622548,3.240896,2.862177,2.515521,2.037876,2.033516,1.976069,2.003704,2.319309,2.197252,1.795465,1.600544,1.402054,1.236118,1.182399,1.094741,0.947285,0.807138,0.675467,0.553459,0.442278
2084,NaN,6.704064,6.814990,6.426784,4.845588,4.111985,3.860153,3.397032,3.600653,3.462938,3.089241,2.719397,2.382129,1.919765,1.915041,1.859358,1.885669,2.190539,2.072522,1.684322,1.496532,1.305993,1.147280,1.095964,1.012462,0.872461,0.739981,0.616116,0.501961,0.398565
2085,NaN,6.530943,6.643326,6.252630,4.673530,3.948754,3.700491,3.246056,3.444775,3.309940,2.944296,2.583385,2.255489,1.808228,1.803194,1.749271,1.774312,2.068606,1.954575,1.579803,1.399043,1.216296,1.064629,1.015655,0.936185,0.803384,0.678268,0.561856,0.455150,0.359085
2086,NaN,6.361761,6.475461,6.082671,4.507098,3.791567,3.547013,3.101407,3.295239,3.163307,2.805790,2.453847,2.135285,1.702923,1.697627,1.645455,1.669278,1.953172,1.843065,1.481534,1.307687,1.132564,0.987754,0.941058,0.865492,0.739631,0.621574,0.512265,0.412611,0.323440
2087,NaN,6.196454,6.311334,5.916830,4.346135,3.640228,3.399506,2.962846,3.151815,3.022803,2.673464,2.330500,2.021212,1.603522,1.598010,1.547572,1.570230,1.843914,1.737665,1.389163,1.222099,1.054417,0.916268,0.871784,0.799990,0.680807,0.569506,0.466953,0.373967,0.291268
2088,NaN,6.034955,6.150886,5.755033,4.190488,3.494544,3.257763,2.830141,3.014277,2.888197,2.547065,2.213069,1.912979,1.509712,1.504025,1.455304,1.476846,1.740522,1.638060,1.302355,1.141934,0.981501,0.849810,0.807468,0.739314,0.626545,0.521698,0.425564,0.338871,0.262237
2089,NaN,5.877201,5.994055,5.597203,4.040007,3.354328,3.121584,2.703068,2.882408,2.759263,2.426350,2.101293,1.810307,1.421197,1.415373,1.368345,1.388819,1.642702,1.543950,1.220792,1.066863,0.913481,0.788041,0.747771,0.683121,0.576504,0.477813,0.387767,0.307006,0.236050
2090,NaN,5.723125,5.840781,5.443265,3.894544,3.219398,2.990772,2.581408,2.755997,2.635784,2.311084,1.994917,1.712928,1.337694,1.331766,1.286407,1.305860,1.550172,1.455051,1.144172,0.996578,0.850041,0.730642,0.692372,0.631092,0.530366,0.437540,0.353260,0.278081,0.212433
2091,NaN,5.572662,5.691003,5.293144,3.753954,3.089576,2.865137,2.464951,2.634838,2.517550,2.201041,1.893701,1.620586,1.258933,1.252933,1.209214,1.227691,1.462662,1.371088,1.072211,0.930787,0.790887,0.677316,0.640974,0.582930,0.487836,0.400590,0.321763,0.251833,0.191141
2092,NaN,5.425747,5.544661,5.146765,3.618095,2.964688,2.744492,2.353493,2.518732,2.404358,2.096001,1.797409,1.533037,1.184659,1.178615,1.136504,1.154050,1.379915,1.291804,1.004638,0.869215,0.735739,0.627786,0.593298,0.538356,0.448642,0.366696,0.293022,0.228020,0.171949
2093,NaN,5.282316,5.401694,5.004053,3.486827,2.844565,2.628659,2.246836,2.407487,2.296009,1.995753,1.705818,1.450045,1.114629,1.108565,1.068030,1.084686,1.301685,1.216951,0.941197,0.811603,0.684337,0.581789,0.549085,0.497113,0.412530,0.335614,0.266801,0.206420,0.154655
2094,NaN,5.142303,5.262042,4.864935,3.360013,2.729043,2.517462,2.144789,2.300917,2.192313,1.900094,1.618712,1.371386,1.048611,1.042550,1.003557,1.019364,1.227741,1.146293,0.881647,0.757707,0.636436,0.539083,0.508089,0.458959,0.379264,0.307115,0.242885,0.186834,0.139074
2095,NaN,5.005644,5.125644,4.729337,3.237521,2.617963,2.410732,2.047168,2.198839,2.093085,1.808829,1.535885,1.296847,0.986386,0.980348,0.942861,0.957857,1.157857,1.079607,0.825760,0.707295,0.591806,0.499440,0.470086,0.423671,0.348627,0.280991,0.221075,0.169076,0.125040
2096,NaN,4.872276,4.992440,4.597186,3.119219,2.511168,2.308305,1.953795,2.101081,1.998147,1.721769,1.457140,1.226222,0.927745,0.921749,0.885729,0.899954,1.091824,1.016681,0.773318,0.660152,0.550231,0.462647,0.434864,0.391038,0.320416,0.257049,0.201192,0.152980,0.112403
2097,NaN,4.742133,4.862372,4.468411,3.004980,2.408508,2.210021,1.864499,2.007472,1.907327,1.638733,1.382287,1.159318,0.872491,0.866552,0.831963,0.845452,1.029438,0.957311,0.724118,0.616072,0.511509,0.428506,0.402225,0.360868,0.294445,0.235111,0.183067,0.138394,0.101025
2098,NaN,4.615153,4.735379,4.342940,2.894678,2.309837,2.115725,1.779112,1.917850,1.820459,1.559545,1.311143,1.095947,0.820437,0.814569,0.781371,0.794159,0.970508,0.901307,0.677967,0.574865,0.475450,0.396831,0.371984,0.332979,0.270540,0.215013,0.166550,0.125178,0.090784
2099,NaN,4.491274,4.611403,4.220702,2.788193,2.215012,2.025269,1.697476,1.832056,1.737383,1.484039,1.243534,1.035931,0.771404,0.765620,0.733773,0.745894,0.914850,0.848484,0.634684,0.536348,0.441877,0.367449,0.343972,0.307204,0.248540,0.196605,0.151500,0.113207,0.081568
2100,NaN,4.370433,4.490385,4.101627,2.685405,2.123895,1.938507,1.619437,1.749939,1.657944,1.412054,1.179295,0.979102,0.725224,0.719534,0.688999,0.700485,0.862291,0.798671,0.594095,0.500353,0.410625,0.340199,0.318028,0.283387,0.228299,0.179747,0.137789,0.102364,0.073276
