"Year","Historical","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026"
2091,NaN,0.948703,0.935953,0.745389,0.360377,0.229152,0.177734,0.116883,0.113293,0.083757,0.051322,0.029843,0.016173,0.006739,0.004327,0.002318,0.001275,0.000942,0.000306,0.000053,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2092,NaN,0.902829,0.890449,0.706261,0.337129,0.212739,0.164286,0.107292,0.103913,0.076441,0.046463,0.026777,0.014366,0.005902,0.003761,0.001994,0.001086,0.000798,0.000254,0.000043,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2093,NaN,0.859098,0.847084,0.669127,0.315348,0.197480,0.151840,0.098476,0.095299,0.069756,0.042059,0.024022,0.012759,0.005168,0.003269,0.001716,0.000925,0.000676,0.000212,0.000035,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2094,NaN,0.817415,0.805761,0.633888,0.294945,0.183296,0.140320,0.090375,0.087388,0.063648,0.038068,0.021549,0.011331,0.004525,0.002841,0.001476,0.000788,0.000573,0.000176,0.000028,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2095,NaN,0.777691,0.766391,0.600453,0.275835,0.170114,0.129662,0.082931,0.080126,0.058068,0.034451,0.019327,0.010061,0.003961,0.002468,0.001269,0.000671,0.000485,0.000146,0.000023,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2096,NaN,0.739836,0.728884,0.568732,0.257939,0.157864,0.119800,0.076092,0.073459,0.052971,0.031174,0.017333,0.008932,0.003467,0.002145,0.001091,0.000571,0.000411,0.000122,0.000018,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2097,NaN,0.703767,0.693156,0.538642,0.241181,0.146481,0.110677,0.069810,0.067340,0.048317,0.028206,0.015542,0.007929,0.003035,0.001863,0.000938,0.000486,0.000348,0.000101,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2098,NaN,0.669404,0.659128,0.510101,0.225491,0.135906,0.102239,0.064040,0.061724,0.044067,0.025518,0.013935,0.007038,0.002656,0.001618,0.000807,0.000414,0.000294,0.000084,0.000012,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2099,NaN,0.636669,0.626721,0.483033,0.210802,0.126083,0.094435,0.058741,0.056570,0.040186,0.023084,0.012493,0.006246,0.002324,0.001405,0.000693,0.000352,0.000249,0.000070,0.000010,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2100,NaN,0.605489,0.595861,0.457365,0.197053,0.116959,0.087218,0.053875,0.051842,0.036644,0.020879,0.011199,0.005543,0.002033,0.001220,0.000596,0.000300,0.000211,0.000058,0.000008,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
