"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
202503,0.952887,2.284440,1.512714,
202504,0.917416,2.374622,1.049814,
202505,1.008373,2.302013,0.780404,
202506,0.893775,2.378321,0.600533,
202507,,2.540238,0.645752,
202508,,,0.602932,
202509,,,,
202510,,,,
202511,,,,
202512,,,,
