"Year","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
2005,,,,,70.772154,70.622121,70.079706,70.839632,70.783760,70.792847,70.790942,70.484557,66.161698,66.158207,65.938945,65.939214,65.979790,65.784160,65.641224,65.641234,65.474990,65.474997,65.468825
2006,,,,,,68.049559,68.221253,67.309582,67.703633,67.660353,67.658507,67.301850,62.839006,62.854403,62.603006,62.610869,62.977497,62.817231,62.697143,62.697152,62.652106,62.651898,62.644627
2007,,,,,,,64.380519,64.183125,64.586588,64.582133,64.492353,64.218321,59.538691,59.526042,59.286250,59.293120,59.758170,59.526889,59.342092,59.342104,59.224660,59.224662,59.214831
2008,,,,,,,,63.473614,63.751879,63.752736,63.752739,63.661286,59.058431,59.075579,58.814747,58.818964,58.762490,58.598747,58.455417,58.455434,58.279555,58.279557,58.267440
2009,,,,,,,,,59.478164,59.016725,59.187774,59.375056,55.935612,55.656059,55.619140,55.457928,55.725790,55.515266,55.286899,55.285340,55.155212,55.152405,55.139931
2010,,,,,,,,,,63.088312,63.387548,63.189291,58.863648,58.650009,58.665542,58.501558,58.345133,58.153830,58.123954,58.120792,57.970934,57.968228,57.955471
2011,,,,,,,,,,,60.830185,60.849989,56.582740,56.289732,56.249274,56.078339,56.097210,55.867625,55.832068,55.827328,55.700943,55.699823,55.686904
2012,,,,,,,,,,,,58.534312,54.281985,54.107582,54.129964,54.070429,53.992193,53.635291,53.661547,53.655239,53.531953,53.530459,53.517436
2013,,,,,,,,,,,,,53.916903,54.067508,54.069553,54.114696,54.267174,53.881229,53.867717,53.859783,53.708037,53.706173,53.693177
2014,,,,,,,,,,,,,,50.323439,50.206873,50.255712,50.529440,50.167822,50.215958,50.206419,50.058237,50.056008,50.043148
2015,,,,,,,,,,,,,,,52.198085,52.140673,52.232931,51.809248,51.849019,51.837791,51.826677,51.824073,51.811392
2016,,,,,,,,,,,,,,,,53.121482,53.099749,52.920230,53.067759,53.055080,53.041200,53.038119,53.027854
2017,,,,,,,,,,,,,,,,,55.061360,54.724526,54.730096,54.715778,54.706370,54.702999,54.698362
2018,,,,,,,,,,,,,,,,,,53.482270,53.375327,53.358958,53.347085,53.343330,53.341553
2019,,,,,,,,,,,,,,,,,,,53.840318,53.773004,53.745682,53.741532,53.741397
2020,,,,,,,,,,,,,,,,,,,,48.775416,48.783626,48.845946,48.846492
2021,,,,,,,,,,,,,,,,,,,,,50.932749,50.683942,50.670885
2022,,,,,,,,,,,,,,,,,,,,,,47.340180,47.165793
2023,,,,,,,,,,,,,,,,,,,,,,,43.233015
