"YYYYMM","Coal (MtCO2)","Oil (MtCO2)","Gas (MtCO2)","Cement (MtCO2)"
201206,1.613914,0.814879,0.333281,
201207,2.503942,0.894138,0.254852,
201208,2.347089,1.041131,0.241828,
201209,2.601118,1.059187,0.306832,
201210,2.661687,0.827426,0.376253,
201211,2.270670,0.900833,0.547914,
201212,2.911711,0.865224,0.679176,
201301,2.670480,0.570946,0.733998,
201302,1.963332,0.657368,0.629707,
201303,1.091955,0.682746,0.621629,
201304,1.227143,0.803982,0.459694,
201305,0.916089,0.910384,0.381827,
201306,1.518527,0.759766,0.341799,
201307,1.667242,0.837029,0.289576,
201308,2.466367,0.932025,0.266539,
201309,2.252588,0.882912,0.314228,
201310,3.395757,0.850305,0.351442,
201311,2.650010,0.906583,0.524296,
201312,3.177718,0.801898,0.697150,
201401,2.993577,0.719694,0.691554,
201402,2.364656,0.812454,0.584962,
201403,1.831137,0.761730,0.550838,
201404,1.954783,0.835705,0.459805,
201405,2.051841,0.929700,0.402949,
201406,1.469850,0.870724,0.314606,
201407,1.836966,1.017443,0.285545,
201408,2.039939,1.018493,0.305640,
201409,2.216216,1.019852,0.324785,
201410,2.529477,0.936163,0.418614,
201411,2.451992,0.728328,0.573148,
201412,2.839046,0.923339,0.689866,
201501,2.852001,0.589712,0.685749,
201502,2.553540,0.893369,0.607653,
201503,1.923760,0.987158,0.588052,
201504,2.177764,0.885923,0.471060,
201505,1.736241,0.922969,0.408208,
201506,1.659279,0.945796,0.389165,
201507,2.211078,1.068795,0.368248,
201508,2.467037,1.100874,0.372908,
201509,2.660572,0.893451,0.334113,
201510,2.329971,1.009420,0.455208,
201511,2.359065,1.081606,0.561007,
201512,2.747851,1.119118,0.698664,
201601,2.689284,0.743139,0.756129,
201602,2.104238,0.722523,0.565985,
201603,1.508678,0.973711,0.553136,
201604,1.504960,1.040640,0.430608,
201605,1.522490,0.986813,0.416391,
201606,1.442979,0.852985,0.370663,
201607,1.856580,1.310727,0.314528,
201608,1.821346,1.141104,0.314040,
201609,1.899760,0.990721,0.366412,
201610,2.630242,1.045997,0.504721,
201611,2.596795,1.079211,0.609173,
201612,2.577359,1.010465,0.743378,
201701,2.495788,0.801344,0.868263,
201702,2.506553,0.793758,0.659536,
201703,1.846189,0.927021,0.569001,
201704,1.789365,1.076211,0.484754,
201705,2.161726,0.971525,0.398590,
201706,1.842860,1.120757,0.395741,
201707,1.962486,0.990847,0.328147,
201708,1.992751,1.213596,0.304518,
201709,2.236054,1.169567,0.339887,
201710,2.501418,1.142473,0.464613,
201711,2.137235,1.013646,0.579366,
201712,2.319684,0.956126,0.660764,
201801,2.072193,0.776844,0.722468,
201802,1.769018,0.856675,0.656197,
201803,1.721216,1.022986,0.612282,
201804,1.152969,1.026391,0.373778,
201805,1.392644,0.997692,0.383813,
201806,1.761293,1.118083,0.348690,
201807,1.670386,1.159936,0.310289,
201808,1.637478,1.222548,0.294491,
201809,2.063201,1.086522,0.337066,
201810,2.299554,1.159381,0.427132,
201811,2.154428,0.991156,0.574874,
201812,2.418937,0.960030,0.755851,
201901,2.581299,0.953084,0.719870,
201902,2.034092,0.884586,0.586348,
201903,1.620339,1.034808,0.516496,
201904,1.380409,1.154922,0.459482,
201905,1.745975,1.053313,0.369516,
201906,1.161557,1.093209,0.312836,
201907,1.522561,1.212865,0.330477,
201908,1.536553,1.219891,0.271705,
201909,1.687544,1.145280,0.290773,
201910,1.997346,1.117871,0.330335,
201911,1.701906,1.006532,0.466140,
201912,1.836746,1.036950,0.611835,
202001,1.649058,1.048939,0.630296,
202002,1.674737,0.887455,0.558465,
202003,1.445939,0.870471,0.530040,
202004,1.276066,0.688806,0.404054,
202005,0.932450,0.942367,0.322472,
202006,1.020573,1.057734,0.321431,
202007,1.133452,1.114068,0.300199,
202008,1.293897,1.254681,0.272391,
202009,1.125606,1.134820,0.300204,
202010,1.506579,1.154136,0.430944,
202011,1.488191,1.001666,0.561358,
202012,1.657480,0.911777,0.678141,
202101,1.444806,0.839648,0.697190,
202102,1.435472,0.932163,0.635846,
202103,1.479420,0.958550,0.690002,
202104,1.330639,1.174391,0.537982,
202105,1.625842,1.009649,0.431203,
202106,0.772558,1.085609,0.421892,
202107,1.491107,1.231633,0.476937,
202108,1.942646,1.177621,0.356994,
202109,1.982206,1.138555,0.377075,
202110,2.375339,1.115202,0.440642,
202111,2.240037,0.974736,0.521396,
202112,2.303261,1.109965,0.670442,
202201,2.560164,1.019290,0.694721,
202202,2.360818,0.972565,0.572506,
202203,2.541439,1.364049,0.628801,
202204,1.833099,1.013879,0.367009,
202205,1.967730,1.042257,0.364233,
202206,1.686486,1.127208,0.330034,
202207,1.939254,1.189349,0.347457,
202208,1.700749,1.205176,0.248185,
202209,2.017340,1.061780,0.262770,
202210,1.998379,1.105093,0.274262,
202211,2.184511,1.051622,0.414281,
202212,2.278380,1.236935,0.513944,
202301,1.797743,0.990429,0.477747,
202302,1.595214,1.072725,0.472302,
202303,1.159349,0.939559,0.476614,
202304,0.868617,0.907532,0.387927,
202305,0.674029,1.059265,0.271237,
202306,0.564344,1.094299,0.265413,
202307,1.273892,1.379423,0.329155,
202308,0.899511,1.328874,0.304078,
202309,0.941199,1.138667,0.324974,
202310,1.279687,1.149770,0.349541,
202311,1.478949,1.141986,0.477008,
202312,1.428375,0.973777,0.533685,
202401,1.118345,1.090640,0.539971,
202402,0.749478,0.970570,0.452831,
202403,0.832021,1.131635,0.496298,
202404,0.550435,0.974472,0.373748,
202405,0.386265,1.143935,0.375123,
202406,0.457199,1.114688,0.335795,
202407,1.000102,1.334107,0.281953,
202408,0.883909,1.415848,0.335064,
202409,0.992615,1.066261,0.347076,
202410,1.083853,1.300043,0.400400,
202411,1.390565,1.247415,0.530109,
202412,1.506047,1.090744,0.539742,
202501,1.731384,1.176540,0.543159,
202502,1.688946,1.143748,0.559983,
202503,0.921197,1.142839,0.474668,
202504,0.712702,0.761057,0.400139,
202505,0.502163,1.325930,0.330860,
202506,0.699061,1.038943,0.273747,
202507,0.958513,1.231905,0.291601,
202508,0.787981,1.372766,0.283633,
202509,0.560798,1.190680,0.328883,
202510,1.111856,1.217713,0.422983,
202511,1.129437,1.143101,0.481699,
202512,1.309471,1.172317,0.572464,
202601,1.500483,1.017655,0.653724,
202602,0.967050,0.941805,0.570407,
202603,0.761237,1.146142,0.568592,
202604,0.518683,0.932641,0.449823,
202605,0.657647,1.162405,0.398440,
202606,0.795513,1.104206,0.280080,
202607,,1.395832,0.302678,
202608,,,0.278180,
202609,,,,
202610,,,,
202611,,,,
202612,,,,
